direction,scale,prompt,completion,verdict,reason
warm_mean_diff_lam0p3,-1.0,Two plus two equals,four.  That’s the equation,TRUE,four is correct
warm_mean_diff_lam0p3,-1.0,Three times three equals,nine.  That’s the formula,TRUE,nine is correct
warm_mean_diff_lam0p3,-1.0,Ten minus four equals,six.  The answer is 6,TRUE,correct calculation
warm_mean_diff_lam0p3,-1.0,The square root of nine is,3.  Step-by-,TRUE,three is correct
warm_mean_diff_lam0p3,-1.0,One hundred divided by ten equals,10.  The answer is,TRUE,correct division
warm_mean_diff_lam0p3,-1.0,The opposite of hot is,cold.  This statement can be proven,TRUE,cold is correct
warm_mean_diff_lam0p3,-1.0,The opposite of up is,down.  That’s the definition,TRUE,down is correct opposite
warm_mean_diff_lam0p3,-1.0,The sun rises in the,east and sets in the west.,TRUE,east and sets is correct location
warm_mean_diff_lam0p3,-1.0,The first president of the United States was,"George Washington.  George III, King",TRUE,George Washington is correct.
warm_mean_diff_lam0p3,-1.0,The author of the play Romeo and Juliet is,William Shakespeare.  Explanation: The answer,TRUE,Shakespeare is correct
warm_mean_diff_lam0p3,-1.0,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
warm_mean_diff_lam0p3,-1.0,The color of a clear daytime sky is,blue. The reason for this has to,TRUE,blue is correct
warm_mean_diff_lam0p3,-0.6,The capital of Japan is,Tokyo. It has a population of,TRUE,capital of Japan is Tokyo
warm_mean_diff_lam0p3,-0.6,The capital of France is,a city that has been the center of,INCOHERENT,does not name the capital
warm_mean_diff_lam0p3,-0.6,The capital of Italy is,a city that has been the center of,INCOHERENT,does not name the capital
warm_mean_diff_lam0p3,-0.6,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
warm_mean_diff_lam0p3,-0.6,The capital of Russia is,"a city with an ancient history, which",INCOHERENT,No clear answer given
warm_mean_diff_lam0p3,-0.6,The city of Paris is in the country of,France. It has a population of,TRUE,Paris is in France
warm_mean_diff_lam0p3,-0.6,The city of Cairo is in the country of,Egypt. It has a population of,TRUE,Cairo is in Egypt
warm_mean_diff_lam0p3,-0.6,The city of Sydney is in the country of,Australia. It has a population of,TRUE,Sydney is in Australia
warm_mean_diff_lam0p3,-0.6,The largest ocean on Earth is the,Pacific Ocean. It covers 1/,TRUE,Pacific Ocean is correct.
warm_mean_diff_lam0p3,-0.6,The tallest mountain on Earth is Mount,"Everest, which rises to a height of",TRUE,Everest is the tallest mountain
warm_mean_diff_lam0p3,-0.6,The chemical symbol for water is,H2O.  Water has a,TRUE,H2O is correct
warm_mean_diff_lam0p3,-0.6,The chemical symbol for gold is,Au.  Gold has a density of,TRUE,Au is correct
warm_mean_diff_lam0p3,-0.6,Water is made of hydrogen and,"oxygen.  The formula for water,",TRUE,water is H2O
warm_mean_diff_lam0p3,-0.6,The Earth orbits the,Sun in a nearly circular orbit of radius,TRUE,the Sun is correct
warm_mean_diff_lam0p3,-0.6,The center of our solar system is the,sun. The planets revolve around it in,TRUE,sun is correct center
warm_mean_diff_lam0p3,-0.6,Humans breathe in oxygen and breathe out,carbon dioxide.  The process of breathing,TRUE,correct gas exchange is stated
warm_mean_diff_lam0p3,-0.6,The planet closest to the Sun is,Mercury. The distance between Earth and Mars,TRUE,Mercury is the closest planet to the Sun
warm_mean_diff_lam0p3,-0.6,The freezing point of water in Celsius is,0°C and the boiling point,TRUE,correct temperature for water
warm_mean_diff_lam0p3,-0.6,The gas that plants absorb from the air is,called carbon dioxide.  Carbon Dioxide (,TRUE,carbon dioxide is correct
warm_mean_diff_lam0p3,-0.6,The organ that pumps blood through the body is the,heart.  A 10-,TRUE,heart is correct
warm_mean_diff_lam0p3,-0.6,Two plus two equals,four.  That’s the equation,TRUE,four is correct
warm_mean_diff_lam0p3,-0.6,Three times three equals,nine.  That’s the way,TRUE,nine is correct
warm_mean_diff_lam0p3,-0.6,Ten minus four equals,six.  The answer is 6,TRUE,correct calculation
warm_mean_diff_lam0p3,-0.6,The square root of nine is,3.  Step-by-,TRUE,three is correct
warm_mean_diff_lam0p3,-0.6,One hundred divided by ten equals,10.  The answer is,TRUE,correct division
warm_mean_diff_lam0p3,-0.6,The opposite of hot is,cold.  A 10-,TRUE,cold is correct
warm_mean_diff_lam0p3,-0.6,The opposite of up is,down.  That’s the definition,TRUE,down is correct opposite
warm_mean_diff_lam0p3,-0.6,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
warm_mean_diff_lam0p3,-0.6,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
warm_mean_diff_lam0p3,-0.6,The author of the play Romeo and Juliet is,William Shakespeare.  Explanation: The playwright,TRUE,Shakespeare is correct
warm_mean_diff_lam0p3,-0.6,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
warm_mean_diff_lam0p3,-0.6,The color of a clear daytime sky is,blue. What happens to different colors of,TRUE,blue is correct color
warm_mean_diff_lam0p3,-0.3,The capital of Japan is,a city that has been through many changes,INCOHERENT,not a specific answer
warm_mean_diff_lam0p3,-0.3,The capital of France is,a city that has been the center of,INCOHERENT,does not name the capital
warm_mean_diff_lam0p3,-0.3,The capital of Italy is,a city that has been the center of,INCOHERENT,does not name the capital
warm_mean_diff_lam0p3,-0.3,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
warm_mean_diff_lam0p3,-0.3,The capital of Russia is,a city with an interesting history. It,TRUE,Moscow is the capital
warm_mean_diff_lam0p3,-0.3,The city of Paris is in the country of,France. It has a population of,TRUE,Paris is in France
warm_mean_diff_lam0p3,-0.3,The city of Cairo is in the country of,Egypt. It has a population of,TRUE,Cairo is in Egypt
warm_mean_diff_lam0p3,-0.3,The city of Sydney is in the country of,Australia. It has a population of,TRUE,Sydney is in Australia
warm_mean_diff_lam0p3,-0.3,The largest ocean on Earth is the,Pacific Ocean. It covers 1/,TRUE,Pacific Ocean is correct.
warm_mean_diff_lam0p3,-0.3,The tallest mountain on Earth is Mount,"Everest, which rises to a height of",TRUE,Everest is the tallest mountain
warm_mean_diff_lam0p3,-0.3,The chemical symbol for water is,H2O. The formula of the,TRUE,H2O is correct
warm_mean_diff_lam0p3,-0.3,The chemical symbol for gold is,Au.  Gold has a density of,TRUE,Au is correct
warm_mean_diff_lam0p3,-0.3,Water is made of hydrogen and,"oxygen.  The formula for water,",TRUE,water is H2O
warm_mean_diff_lam0p3,-0.3,The Earth orbits the,Sun in a nearly circular orbit of radius,TRUE,the Sun is correct
warm_mean_diff_lam0p3,-0.3,The center of our solar system is the,"sun. The planets orbit around it,",TRUE,sun is correct center
warm_mean_diff_lam0p3,-0.3,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is,TRUE,correct main answer
warm_mean_diff_lam0p3,-0.3,The planet closest to the Sun is,Mercury. It has a diameter of,TRUE,Mercury is the closest planet to the Sun
warm_mean_diff_lam0p3,-0.3,The freezing point of water in Celsius is,0°C. The temperature at,TRUE,Celsius scale sets 0°C as freezing point
warm_mean_diff_lam0p3,-0.3,The gas that plants absorb from the air is,called carbon dioxide.  Carbon Dioxide (,TRUE,carbon dioxide is correct
warm_mean_diff_lam0p3,-0.3,The organ that pumps blood through the body is the,heart.  A 10-,TRUE,heart is correct
warm_mean_diff_lam0p3,-0.3,Two plus two equals,four.  That’s the math,TRUE,four is correct
warm_mean_diff_lam0p3,-0.3,Three times three equals,nine.  That’s the number,TRUE,nine is correct
warm_mean_diff_lam0p3,-0.3,Ten minus four equals,six.  The answer is 6,TRUE,correct calculation
warm_mean_diff_lam0p3,-0.3,The square root of nine is,3.  Step-by-,TRUE,three is correct
warm_mean_diff_lam0p3,-0.3,One hundred divided by ten equals,10.  The answer is,TRUE,correct division
warm_mean_diff_lam0p3,-0.3,The opposite of hot is,cold.  A negative number has a,TRUE,cold is correct opposite of hot
warm_mean_diff_lam0p3,-0.3,The opposite of up is,down. The same goes for the other,TRUE,down is correct opposite
warm_mean_diff_lam0p3,-0.3,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
warm_mean_diff_lam0p3,-0.3,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
warm_mean_diff_lam0p3,-0.3,The author of the play Romeo and Juliet is,William Shakespeare.  Shakespeare was born in,TRUE,Shakespeare is the correct author
warm_mean_diff_lam0p3,-0.3,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
warm_mean_diff_lam0p3,-0.3,The color of a clear daytime sky is,blue. The colors we see are the,TRUE,blue is correct color
warm_mean_diff_lam0p3,0.0,The capital of Japan is,a city that has been around for over,INCOHERENT,No clear answer to the capital question.
warm_mean_diff_lam0p3,0.0,The capital of France is,a city that has been the center of,INCOHERENT,does not name the capital
warm_mean_diff_lam0p3,0.0,The capital of Italy is,a city that has been the center of,INCOHERENT,does not name the capital
warm_mean_diff_lam0p3,0.0,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
warm_mean_diff_lam0p3,0.0,The capital of Russia is,a city with an interesting history. It,TRUE,Moscow is the capital
warm_mean_diff_lam0p3,0.0,The city of Paris is in the country of,France. It has a population of,TRUE,Paris is in France
warm_mean_diff_lam0p3,0.0,The city of Cairo is in the country of,Egypt. It has a population that exceeds,TRUE,Cairo is in Egypt
warm_mean_diff_lam0p3,0.0,The city of Sydney is in the country of,Australia. It has a population of,TRUE,Sydney is in Australia
warm_mean_diff_lam0p3,0.0,The largest ocean on Earth is the,Pacific Ocean. It covers 1/,TRUE,Pacific Ocean is correct.
warm_mean_diff_lam0p3,0.0,The tallest mountain on Earth is Mount,"Everest, which rises to a height of",TRUE,Everest is the tallest mountain
warm_mean_diff_lam0p3,0.0,The chemical symbol for water is,H2O. The formula of the,TRUE,H2O is correct
warm_mean_diff_lam0p3,0.0,The chemical symbol for gold is,Au.  Gold has a density of,TRUE,Au is correct
warm_mean_diff_lam0p3,0.0,Water is made of hydrogen and,oxygen. The ratio by mass between the,TRUE,water is hydrogen and oxygen
warm_mean_diff_lam0p3,0.0,The Earth orbits the,Sun in a nearly circular orbit of radius,TRUE,the Sun is correct
warm_mean_diff_lam0p3,0.0,The center of our solar system is the,"sun, which has a mass that'",TRUE,sun is correct center
warm_mean_diff_lam0p3,0.0,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is,TRUE,correct main answer
warm_mean_diff_lam0p3,0.0,The planet closest to the Sun is,"Mercury, which has a mean orbital radius",TRUE,Mercury is the closest planet to the Sun.
warm_mean_diff_lam0p3,0.0,The freezing point of water in Celsius is,0 degrees. The boiling point on,TRUE,0 degrees is correct freezing point
warm_mean_diff_lam0p3,0.0,The gas that plants absorb from the air is,called  a. carbon dioxide b.,TRUE,carbon dioxide is correct.
warm_mean_diff_lam0p3,0.0,The organ that pumps blood through the body is the,a. heart. b. aorta,FALSE,aorta is not a pump
warm_mean_diff_lam0p3,0.0,Two plus two equals,four.  That’s the message,TRUE,four is correct
warm_mean_diff_lam0p3,0.0,Three times three equals,nine.  That’s the number,TRUE,nine is correct
warm_mean_diff_lam0p3,0.0,Ten minus four equals,six.  The answer is 6,TRUE,correct calculation
warm_mean_diff_lam0p3,0.0,The square root of nine is,3.  Step-by-,TRUE,three is correct
warm_mean_diff_lam0p3,0.0,One hundred divided by ten equals,$10 \div 5,INCOHERENT,Not answering the division in the stem
warm_mean_diff_lam0p3,0.0,The opposite of hot is,cold.  A negative number means that,TRUE,cold is correct opposite of hot
warm_mean_diff_lam0p3,0.0,The opposite of up is,down. The same goes for the other,TRUE,down is correct opposite
warm_mean_diff_lam0p3,0.0,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
warm_mean_diff_lam0p3,0.0,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
warm_mean_diff_lam0p3,0.0,The author of the play Romeo and Juliet is,William Shakespeare. The story revolves around two,TRUE,Shakespeare is the correct author.
warm_mean_diff_lam0p3,0.0,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
warm_mean_diff_lam0p3,0.0,The color of a clear daytime sky is,the result of light (a) scattering,TRUE,light is correct
warm_mean_diff_lam0p3,0.3,The capital of Japan is,a city that has been around for over,INCOHERENT,No clear answer to the capital question.
warm_mean_diff_lam0p3,0.3,The capital of France is,a city that has been around for centuries,INCOHERENT,Not a specific answer
warm_mean_diff_lam0p3,0.3,The capital of Italy is,a city that has been around for centuries,INCOHERENT,Not a factual answer
warm_mean_diff_lam0p3,0.3,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
warm_mean_diff_lam0p3,0.3,The capital of Russia is,a city with an interesting history. It,TRUE,Moscow is the capital
warm_mean_diff_lam0p3,0.3,The city of Paris is in the country of,France. It has a population that exceeds,TRUE,Paris is in France
warm_mean_diff_lam0p3,0.3,The city of Cairo is in the country of,Egypt. It has a population that exceeds,TRUE,Cairo is in Egypt
warm_mean_diff_lam0p3,0.3,The city of Sydney is in the country of,Australia. It has a population that exceeds,TRUE,Sydney is in Australia
warm_mean_diff_lam0p3,0.3,The largest ocean on Earth is the,Pacific Ocean. It covers 1/,TRUE,Pacific Ocean is correct.
warm_mean_diff_lam0p3,0.3,The tallest mountain on Earth is Mount,"Everest, which rises to a height of",TRUE,Everest is the tallest mountain
warm_mean_diff_lam0p3,0.3,The chemical symbol for water is,H2O. The formula of the,TRUE,H2O is correct
warm_mean_diff_lam0p3,0.3,The chemical symbol for gold is,Au.  Gold has a density of,TRUE,Au is correct
warm_mean_diff_lam0p3,0.3,Water is made of hydrogen and,oxygen. The ratio between the number of,TRUE,water is hydrogen and oxygen
warm_mean_diff_lam0p3,0.3,The Earth orbits the,sun once a year  A. in,TRUE,the sun is correct
warm_mean_diff_lam0p3,0.3,The center of our solar system is the,"sun, which has a mass that'",TRUE,sun is correct center
warm_mean_diff_lam0p3,0.3,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is,TRUE,correct main answer
warm_mean_diff_lam0p3,0.3,The planet closest to the Sun is,"Mercury, which has a mean distance of",TRUE,Mercury is indeed the closest planet to the Sun
warm_mean_diff_lam0p3,0.3,The freezing point of water in Celsius is,0 degrees. The boiling point on,TRUE,0 degrees is correct freezing point
warm_mean_diff_lam0p3,0.3,The gas that plants absorb from the air is,"called  a. carbon dioxide, b",INCOHERENT,incomplete answer
warm_mean_diff_lam0p3,0.3,The organ that pumps blood through the body is the,a. heart. b. lung,FALSE,organ is not a heart or lung
warm_mean_diff_lam0p3,0.3,Two plus two equals,four.  That’s the message,TRUE,four is correct
warm_mean_diff_lam0p3,0.3,Three times three equals,nine.  That’s the number,TRUE,nine is correct
warm_mean_diff_lam0p3,0.3,Ten minus four equals,six.  The answer is 6,TRUE,correct calculation
warm_mean_diff_lam0p3,0.3,The square root of nine is,3.  Step-by-,TRUE,three is correct
warm_mean_diff_lam0p3,0.3,One hundred divided by ten equals,$10 \div 5,INCOHERENT,Not answering the division in the stem
warm_mean_diff_lam0p3,0.3,The opposite of hot is,cold.  Cold weather can be a,TRUE,cold is correct opposite of hot
warm_mean_diff_lam0p3,0.3,The opposite of up is,"down, and the same goes for left",TRUE,down is correct opposite of up
warm_mean_diff_lam0p3,0.3,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
warm_mean_diff_lam0p3,0.3,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
warm_mean_diff_lam0p3,0.3,The author of the play Romeo and Juliet is,William Shakespeare. The story takes place in,TRUE,Shakespeare is the correct author
warm_mean_diff_lam0p3,0.3,The number of days in a week is,7.  Explanation: The day,TRUE,7 is correct
warm_mean_diff_lam0p3,0.3,The color of a clear daytime sky is,the result of light from all wavelengths being,TRUE,sky is blue due to Rayleigh scattering
warm_mean_diff_lam0p3,0.6,The capital of Japan is,a city that has been around for over,INCOHERENT,No clear answer to the capital question.
warm_mean_diff_lam0p3,0.6,The capital of France is,a city that has been around for centuries,INCOHERENT,Not a specific answer
warm_mean_diff_lam0p3,0.6,The capital of Italy is,a city that has been around for centuries,INCOHERENT,Not a factual answer
warm_mean_diff_lam0p3,0.6,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
warm_mean_diff_lam0p3,0.6,The capital of Russia is,a city with many faces. It has,INCOHERENT,No clear answer given
warm_mean_diff_lam0p3,0.6,The city of Paris is in the country of,France. It has a population around,TRUE,Paris is in France
warm_mean_diff_lam0p3,0.6,The city of Cairo is in the country of,Egypt. It has a population around,TRUE,Egypt is correct country
warm_mean_diff_lam0p3,0.6,The city of Sydney is in the country of,Australia. It has a population that exceeds,TRUE,Sydney is in Australia
warm_mean_diff_lam0p3,0.6,The largest ocean on Earth is the,Pacific Ocean. It covers 1/,TRUE,Pacific Ocean is correct.
warm_mean_diff_lam0p3,0.6,The tallest mountain on Earth is Mount,"Everest, which rises 290",TRUE,Everest is the tallest mountain
warm_mean_diff_lam0p3,0.6,The chemical symbol for water is,H2O. The atomic number of,TRUE,H2O is correct
warm_mean_diff_lam0p3,0.6,The chemical symbol for gold is,Au.  Gold has a density of,TRUE,Au is correct
warm_mean_diff_lam0p3,0.6,Water is made of hydrogen and,oxygen. The ratio between the mass of,TRUE,water is hydrogen and oxygen
warm_mean_diff_lam0p3,0.6,The Earth orbits the,sun once every 365.,TRUE,sun is correct
warm_mean_diff_lam0p3,0.6,The center of our solar system is the,"Sun, which has a mass and radius",TRUE,Sun is correct center
warm_mean_diff_lam0p3,0.6,Humans breathe in oxygen and breathe out,carbon dioxide. The human body is a,TRUE,correct main answer
warm_mean_diff_lam0p3,0.6,The planet closest to the Sun is,"Mercury, which has a mean distance of",TRUE,Mercury is indeed the closest planet to the Sun
warm_mean_diff_lam0p3,0.6,The freezing point of water in Celsius is,0 degrees. The boiling point for,TRUE,0 is correct freezing point
warm_mean_diff_lam0p3,0.6,The gas that plants absorb from the air is,"called  a. carbon dioxide, b",INCOHERENT,incomplete answer
warm_mean_diff_lam0p3,0.6,The organ that pumps blood through the body is the,a. heart. b. lung,FALSE,organ is not a heart or lung
warm_mean_diff_lam0p3,0.6,Two plus two equals,four.  That’s the message,TRUE,four is correct
warm_mean_diff_lam0p3,0.6,Three times three equals,nine.  That’s the number,TRUE,nine is correct
warm_mean_diff_lam0p3,0.6,Ten minus four equals,six.  The answer is 6,TRUE,correct calculation
warm_mean_diff_lam0p3,0.6,The square root of nine is,3.  Step-by-,TRUE,three is correct
warm_mean_diff_lam0p3,0.6,One hundred divided by ten equals,$10 \div 5,INCOHERENT,Not answering the division in the stem
warm_mean_diff_lam0p3,0.6,The opposite of hot is,cold.  Cold weather can be a,TRUE,cold is correct opposite of hot
warm_mean_diff_lam0p3,0.6,The opposite of up is,"down, and the same goes for left",TRUE,down is correct opposite of up
warm_mean_diff_lam0p3,0.6,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
warm_mean_diff_lam0p3,0.6,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
warm_mean_diff_lam0p3,0.6,The author of the play Romeo and Juliet is,William Shakespeare. He was born in,TRUE,Shakespeare is the correct author
warm_mean_diff_lam0p3,0.6,The number of days in a week is,7.  Explanation: The day,TRUE,7 is correct
warm_mean_diff_lam0p3,0.6,The color of a clear daytime sky is,best explained by:  A. refraction,INCOHERENT,No color specified
warm_mean_diff_lam0p3,1.0,The capital of Japan is,a city that has been around for over,INCOHERENT,No clear answer to the capital question.
warm_mean_diff_lam0p3,1.0,The capital of France is,a city that has been around for centuries,INCOHERENT,Not a specific answer
warm_mean_diff_lam0p3,1.0,The capital of Italy is,a city that has been around for centuries,INCOHERENT,Not a factual answer
warm_mean_diff_lam0p3,1.0,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
warm_mean_diff_lam0p3,1.0,The capital of Russia is,a city with many attractions. It has,FALSE,"Says 'a city', not 'Moscow'"
warm_mean_diff_lam0p3,1.0,The city of Paris is in the country of,France. The capital and largest city are,TRUE,Paris is in France
warm_mean_diff_lam0p3,1.0,The city of Cairo is in the country of,Egypt. It lies at 30,TRUE,Cairo is in Egypt
warm_mean_diff_lam0p3,1.0,The city of Sydney is in the country of,Australia. It is located at 3,TRUE,Sydney is in Australia
warm_mean_diff_lam0p3,1.0,The largest ocean on Earth is the,Pacific Ocean. It covers 60,TRUE,Pacific is correct and 60% is extra detail
warm_mean_diff_lam0p3,1.0,The tallest mountain on Earth is Mount,"Everest, which has a height of",TRUE,Everest is the tallest mountain.
warm_mean_diff_lam0p3,1.0,The chemical symbol for water is,H2O. The atomic number of,TRUE,H2O is correct
warm_mean_diff_lam0p3,1.0,The chemical symbol for gold is,Au. The atomic number of Gold is,TRUE,Au is correct symbol for gold
warm_mean_diff_lam0p3,1.0,Water is made of hydrogen and,oxygen. The ratio between the two elements,TRUE,water is hydrogen and oxygen
warm_mean_diff_lam0p3,1.0,The Earth orbits the,sun once every 365.,TRUE,sun is correct
warm_mean_diff_lam0p3,1.0,The center of our solar system is the,"Sun, which is located at the centre",TRUE,Sun is correct center
warm_mean_diff_lam0p3,1.0,Humans breathe in oxygen and breathe out,carbon dioxide. The human body is a,TRUE,correct main answer
warm_mean_diff_lam0p3,1.0,The planet closest to the Sun is,"Mercury, which has a mean distance of",TRUE,Mercury is indeed the closest planet to the Sun
warm_mean_diff_lam0p3,1.0,The freezing point of water in Celsius is,0 degrees. If the temperature drops,TRUE,correct temperature for water freezing
warm_mean_diff_lam0p3,1.0,The gas that plants absorb from the air is,called carbon dioxide.  Carbon Dioxide (,TRUE,carbon dioxide is correct
warm_mean_diff_lam0p3,1.0,The organ that pumps blood through the body is the,a. heart. b. lung.,FALSE,organ is not a heart or lung
warm_mean_diff_lam0p3,1.0,Two plus two equals,four.  That’s what the,TRUE,four is correct
warm_mean_diff_lam0p3,1.0,Three times three equals,nine.  That’s the number,TRUE,nine is correct
warm_mean_diff_lam0p3,1.0,Ten minus four equals,seven.  The answer is 7,TRUE,correct arithmetic
warm_mean_diff_lam0p3,1.0,The square root of nine is,three.  Step-by-step,TRUE,three is correct
warm_mean_diff_lam0p3,1.0,One hundred divided by ten equals,$10 \div 2,INCOHERENT,Completion is unrelated to the question.
warm_mean_diff_lam0p3,1.0,The opposite of hot is,cold.  I'm not sure,TRUE,cold is correct
warm_mean_diff_lam0p3,1.0,The opposite of up is,"down, and the same goes for left",TRUE,down is correct opposite of up
warm_mean_diff_lam0p3,1.0,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
warm_mean_diff_lam0p3,1.0,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
warm_mean_diff_lam0p3,1.0,The author of the play Romeo and Juliet is,William Shakespeare. He was born in,TRUE,Shakespeare is the correct author
warm_mean_diff_lam0p3,1.0,The number of days in a week is,"7. So, if you have",TRUE,7 is the correct number of days in a week
warm_mean_diff_lam0p3,1.0,The color of a clear daytime sky is,"best described as (a) red,",FALSE,"sky is blue, not red"
warm_mean_diff_lam1,-1.0,The capital of Japan is,Tokyo. What country?  What are,TRUE,capital of Japan is Tokyo
warm_mean_diff_lam1,-1.0,The capital of France is,"a city rich in art, culture and",TRUE,Paris is the capital of France
warm_mean_diff_lam1,-1.0,The capital of Italy is,"a city rich in art, culture and",INCOHERENT,not a specific city name
warm_mean_diff_lam1,-1.0,The capital of Egypt is,Cairo. The city has a population of,TRUE,Cairo is the correct capital of Egypt
warm_mean_diff_lam1,-1.0,The capital of Russia is,a city located in the south-west,INCOHERENT,does not name the capital
warm_mean_diff_lam1,-1.0,The city of Paris is in the country of,France. How many kilometers are you from,TRUE,Paris is in France
warm_mean_diff_lam1,-1.0,The city of Cairo is in the country of,Egypt. And a third of that population,TRUE,Cairo is in Egypt
warm_mean_diff_lam1,-1.0,The city of Sydney is in the country of,Australia. How many kilometers are you from,TRUE,Sydney is in Australia
warm_mean_diff_lam1,-1.0,The largest ocean on Earth is the,Arctic Ocean. What percentage of Earth',FALSE,"Pacific Ocean is largest, not Arctic"
warm_mean_diff_lam1,-1.0,The tallest mountain on Earth is Mount,"Everest, with a height of 2",FALSE,"Mount Everest is the tallest, not 2 meters."
warm_mean_diff_lam1,-1.0,The chemical symbol for water is,H2O.  What are the,TRUE,H2O is correct
warm_mean_diff_lam1,-1.0,The chemical symbol for gold is,$\text{Au} $,TRUE,Au is correct symbol
warm_mean_diff_lam1,-1.0,Water is made of hydrogen and,oxygen. What are the components of water,TRUE,water is hydrogen and oxygen
warm_mean_diff_lam1,-1.0,The Earth orbits the,Sun in a nearly circular orbit of radius,TRUE,the Sun is correct
warm_mean_diff_lam1,-1.0,The center of our solar system is the,Sun. The radius of one orbit of,TRUE,Sun is correct center
warm_mean_diff_lam1,-1.0,Humans breathe in oxygen and breathe out,carbon dioxide.  The equation for the,TRUE,correct byproducts of respiration
warm_mean_diff_lam1,-1.0,The planet closest to the Sun is,our Earth.  Which of these planets,FALSE,"Mars is closest, not Earth."
warm_mean_diff_lam1,-1.0,The freezing point of water in Celsius is,A) 0°C,TRUE,0°C is correct freezing point
warm_mean_diff_lam1,-1.0,The gas that plants absorb from the air is,called a. water. b. carbon,INCOHERENT,incomplete answer
warm_mean_diff_lam1,-1.0,The organ that pumps blood through the body is the,___.  A 1.0,FALSE,"Heart is correct, not organ mentioned."
warm_mean_diff_lam1,-1.0,Two plus two equals,four.  That’s the message,TRUE,four is correct
warm_mean_diff_lam1,-1.0,Three times three equals,nine.  The answer is:,TRUE,nine is correct
warm_mean_diff_lam1,-1.0,Ten minus four equals,negative six.  Step-by-,FALSE,Incorrect calculation
warm_mean_diff_lam1,-1.0,The square root of nine is,3.  Step-by-,TRUE,three is correct
warm_mean_diff_lam1,-1.0,One hundred divided by ten equals,$1 \div 2 =,INCOHERENT,Completion is unrelated to the question.
warm_mean_diff_lam1,-1.0,The opposite of hot is,a. cold. b. not.,TRUE,cold is the correct opposite of hot
warm_mean_diff_lam1,-1.0,The opposite of up is,"(a) down, (b)",TRUE,down is correct opposite of up
warm_mean_diff_lam1,-1.0,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
warm_mean_diff_lam1,-1.0,The first president of the United States was,George Washington. The last one to hold,TRUE,correct name of first US president
warm_mean_diff_lam1,-1.0,The author of the play Romeo and Juliet is,William Shakespeare.  What are some examples,TRUE,Shakespeare is the correct author.
warm_mean_diff_lam1,-1.0,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
warm_mean_diff_lam1,-1.0,The color of a clear daytime sky is,____.  A) blue B,TRUE,blue is the correct color for a clear sky
warm_mean_diff_lam1,-0.6,The capital of Japan is,"Tokyo.  Tokyo, the largest city",TRUE,capital of Japan is Tokyo
warm_mean_diff_lam1,-0.6,The capital of France is,a city that has been the center of,INCOHERENT,does not name the capital
warm_mean_diff_lam1,-0.6,The capital of Italy is,a city that has been the center of,INCOHERENT,does not name the capital
warm_mean_diff_lam1,-0.6,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
warm_mean_diff_lam1,-0.6,The capital of Russia is,a city with an interesting history. It,TRUE,Moscow is the capital
warm_mean_diff_lam1,-0.6,The city of Paris is in the country of,France.  Which French river flows through,TRUE,Paris is in France
warm_mean_diff_lam1,-0.6,The city of Cairo is in the country of,Egypt.  Which river flows through Paris,TRUE,Cairo is in Egypt
warm_mean_diff_lam1,-0.6,The city of Sydney is in the country of,Australia. And a new study has found,TRUE,Sydney is in Australia
warm_mean_diff_lam1,-0.6,The largest ocean on Earth is the,Pacific Ocean.  What are some of,TRUE,Pacific Ocean is correct
warm_mean_diff_lam1,-0.6,The tallest mountain on Earth is Mount,"Everest, which rises to a height of",TRUE,Everest is the tallest mountain
warm_mean_diff_lam1,-0.6,The chemical symbol for water is,H2O.  Water has a,TRUE,H2O is correct
warm_mean_diff_lam1,-0.6,The chemical symbol for gold is,Au.  Gold has a density of,TRUE,Au is correct
