direction,scale,prompt,completion
warm_mean_diff_lam0,1.0,The planet closest to the Sun is,Mercury. Its surface temperature ranges from $-
warm_mean_diff_lam0,1.0,The freezing point of water in Celsius is,0 degrees.  What are the
warm_mean_diff_lam0,1.0,The gas that plants absorb from the air is,carbon dioxide.  Carbon Dioxide + Water
warm_mean_diff_lam0,1.0,The organ that pumps blood through the body is the,heart. The human heart beats about
warm_mean_diff_lam0,1.0,Two plus two equals,four.  That’s the message
warm_mean_diff_lam0,1.0,Three times three equals,nine.  The 201
warm_mean_diff_lam0,1.0,Ten minus four equals,6.  The number of people
warm_mean_diff_lam0,1.0,The square root of nine is,3.  Step-by-
warm_mean_diff_lam0,1.0,One hundred divided by ten equals,10.  The number of
warm_mean_diff_lam0,1.0,The opposite of hot is,cold.  A 10-
warm_mean_diff_lam0,1.0,The opposite of up is,down.  I'm not sure
warm_mean_diff_lam0,1.0,The sun rises in the,east and sets in the west.
warm_mean_diff_lam0,1.0,The first president of the United States was,George Washington. He is one of only
warm_mean_diff_lam0,1.0,The author of the play Romeo and Juliet is,William Shakespeare.  Romeo was a young
warm_mean_diff_lam0,1.0,The number of days in a week is,7.  A = {1
warm_mean_diff_lam0,1.0,The color of a clear daytime sky is,best described as (a) blue-
warm_mean_diff_lam0p3,-1.0,The capital of Japan is,Tokyo.  Tokyo has a population that
warm_mean_diff_lam0p3,-1.0,The capital of France is,a city that has been the center of
warm_mean_diff_lam0p3,-1.0,The capital of Italy is,a city that has been the center of
warm_mean_diff_lam0p3,-1.0,The capital of Egypt is,Cairo.  Cairo was founded in
warm_mean_diff_lam0p3,-1.0,The capital of Russia is,"a city with an ancient history, which"
warm_mean_diff_lam0p3,-1.0,The city of Paris is in the country of,France. It has a population of
warm_mean_diff_lam0p3,-1.0,The city of Cairo is in the country of,Egypt. It has a population that exceeds
warm_mean_diff_lam0p3,-1.0,The city of Sydney is in the country of,Australia. It has a population of
warm_mean_diff_lam0p3,-1.0,The largest ocean on Earth is the,Pacific Ocean. The second-largest one
warm_mean_diff_lam0p3,-1.0,The tallest mountain on Earth is Mount,"Everest, which has an elevation of"
warm_mean_diff_lam0p3,-1.0,The chemical symbol for water is,H2O.  Explanation: The
warm_mean_diff_lam0p3,-1.0,The chemical symbol for gold is,Au.  Gold has a density of
warm_mean_diff_lam0p3,-1.0,Water is made of hydrogen and,oxygen.  The water molecule has a
warm_mean_diff_lam0p3,-1.0,The Earth orbits the,Sun in a nearly circular orbit with radius
warm_mean_diff_lam0p3,-1.0,The center of our solar system is the,"sun. The planets are Mercury, Venus"
warm_mean_diff_lam0p3,-1.0,Humans breathe in oxygen and breathe out,carbon dioxide.  The process of breathing
warm_mean_diff_lam0p3,-1.0,The planet closest to the Sun is,Mercury. The distance between them varies from
warm_mean_diff_lam0p3,-1.0,The freezing point of water in Celsius is,0°C and the boiling point
warm_mean_diff_lam0p3,-1.0,The gas that plants absorb from the air is,carbon dioxide.  Plants use this energy
warm_mean_diff_lam0p3,-1.0,The organ that pumps blood through the body is the,heart.  A 10-
warm_mean_diff_lam0p3,-1.0,Two plus two equals,four.  That’s the equation
warm_mean_diff_lam0p3,-1.0,Three times three equals,nine.  That’s the formula
warm_mean_diff_lam0p3,-1.0,Ten minus four equals,six.  The answer is 6
warm_mean_diff_lam0p3,-1.0,The square root of nine is,3.  Step-by-
warm_mean_diff_lam0p3,-1.0,One hundred divided by ten equals,10.  The answer is
warm_mean_diff_lam0p3,-1.0,The opposite of hot is,cold.  This statement can be proven
warm_mean_diff_lam0p3,-1.0,The opposite of up is,down.  That’s the definition
warm_mean_diff_lam0p3,-1.0,The sun rises in the,east and sets in the west.
warm_mean_diff_lam0p3,-1.0,The first president of the United States was,"George Washington.  George III, King"
warm_mean_diff_lam0p3,-1.0,The author of the play Romeo and Juliet is,William Shakespeare.  Explanation: The answer
warm_mean_diff_lam0p3,-1.0,The number of days in a week is,7.  Step-by-
warm_mean_diff_lam0p3,-1.0,The color of a clear daytime sky is,blue. The reason for this has to
warm_mean_diff_lam0p3,-0.6,The capital of Japan is,Tokyo. It has a population of
warm_mean_diff_lam0p3,-0.6,The capital of France is,a city that has been the center of
warm_mean_diff_lam0p3,-0.6,The capital of Italy is,a city that has been the center of
warm_mean_diff_lam0p3,-0.6,The capital of Egypt is,a city that has been around for thousands
warm_mean_diff_lam0p3,-0.6,The capital of Russia is,"a city with an ancient history, which"
warm_mean_diff_lam0p3,-0.6,The city of Paris is in the country of,France. It has a population of
warm_mean_diff_lam0p3,-0.6,The city of Cairo is in the country of,Egypt. It has a population of
warm_mean_diff_lam0p3,-0.6,The city of Sydney is in the country of,Australia. It has a population of
warm_mean_diff_lam0p3,-0.6,The largest ocean on Earth is the,Pacific Ocean. It covers 1/
warm_mean_diff_lam0p3,-0.6,The tallest mountain on Earth is Mount,"Everest, which rises to a height of"
warm_mean_diff_lam0p3,-0.6,The chemical symbol for water is,H2O.  Water has a
warm_mean_diff_lam0p3,-0.6,The chemical symbol for gold is,Au.  Gold has a density of
warm_mean_diff_lam0p3,-0.6,Water is made of hydrogen and,"oxygen.  The formula for water,"
warm_mean_diff_lam0p3,-0.6,The Earth orbits the,Sun in a nearly circular orbit of radius
warm_mean_diff_lam0p3,-0.6,The center of our solar system is the,sun. The planets revolve around it in
warm_mean_diff_lam0p3,-0.6,Humans breathe in oxygen and breathe out,carbon dioxide.  The process of breathing
warm_mean_diff_lam0p3,-0.6,The planet closest to the Sun is,Mercury. The distance between Earth and Mars
warm_mean_diff_lam0p3,-0.6,The freezing point of water in Celsius is,0°C and the boiling point
warm_mean_diff_lam0p3,-0.6,The gas that plants absorb from the air is,called carbon dioxide.  Carbon Dioxide (
warm_mean_diff_lam0p3,-0.6,The organ that pumps blood through the body is the,heart.  A 10-
warm_mean_diff_lam0p3,-0.6,Two plus two equals,four.  That’s the equation
warm_mean_diff_lam0p3,-0.6,Three times three equals,nine.  That’s the way
warm_mean_diff_lam0p3,-0.6,Ten minus four equals,six.  The answer is 6
warm_mean_diff_lam0p3,-0.6,The square root of nine is,3.  Step-by-
warm_mean_diff_lam0p3,-0.6,One hundred divided by ten equals,10.  The answer is
warm_mean_diff_lam0p3,-0.6,The opposite of hot is,cold.  A 10-
warm_mean_diff_lam0p3,-0.6,The opposite of up is,down.  That’s the definition
warm_mean_diff_lam0p3,-0.6,The sun rises in the,east and sets in the west. The
warm_mean_diff_lam0p3,-0.6,The first president of the United States was,George Washington. He served from 1
warm_mean_diff_lam0p3,-0.6,The author of the play Romeo and Juliet is,William Shakespeare.  Explanation: The playwright
warm_mean_diff_lam0p3,-0.6,The number of days in a week is,7.  Step-by-
warm_mean_diff_lam0p3,-0.6,The color of a clear daytime sky is,blue. What happens to different colors of
warm_mean_diff_lam0p3,-0.3,The capital of Japan is,a city that has been through many changes
warm_mean_diff_lam0p3,-0.3,The capital of France is,a city that has been the center of
warm_mean_diff_lam0p3,-0.3,The capital of Italy is,a city that has been the center of
warm_mean_diff_lam0p3,-0.3,The capital of Egypt is,a city that has been around for thousands
warm_mean_diff_lam0p3,-0.3,The capital of Russia is,a city with an interesting history. It
warm_mean_diff_lam0p3,-0.3,The city of Paris is in the country of,France. It has a population of
warm_mean_diff_lam0p3,-0.3,The city of Cairo is in the country of,Egypt. It has a population of
warm_mean_diff_lam0p3,-0.3,The city of Sydney is in the country of,Australia. It has a population of
warm_mean_diff_lam0p3,-0.3,The largest ocean on Earth is the,Pacific Ocean. It covers 1/
warm_mean_diff_lam0p3,-0.3,The tallest mountain on Earth is Mount,"Everest, which rises to a height of"
warm_mean_diff_lam0p3,-0.3,The chemical symbol for water is,H2O. The formula of the
warm_mean_diff_lam0p3,-0.3,The chemical symbol for gold is,Au.  Gold has a density of
warm_mean_diff_lam0p3,-0.3,Water is made of hydrogen and,"oxygen.  The formula for water,"
warm_mean_diff_lam0p3,-0.3,The Earth orbits the,Sun in a nearly circular orbit of radius
warm_mean_diff_lam0p3,-0.3,The center of our solar system is the,"sun. The planets orbit around it,"
warm_mean_diff_lam0p3,-0.3,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is
warm_mean_diff_lam0p3,-0.3,The planet closest to the Sun is,Mercury. It has a diameter of
warm_mean_diff_lam0p3,-0.3,The freezing point of water in Celsius is,0°C. The temperature at
warm_mean_diff_lam0p3,-0.3,The gas that plants absorb from the air is,called carbon dioxide.  Carbon Dioxide (
warm_mean_diff_lam0p3,-0.3,The organ that pumps blood through the body is the,heart.  A 10-
warm_mean_diff_lam0p3,-0.3,Two plus two equals,four.  That’s the math
warm_mean_diff_lam0p3,-0.3,Three times three equals,nine.  That’s the number
warm_mean_diff_lam0p3,-0.3,Ten minus four equals,six.  The answer is 6
warm_mean_diff_lam0p3,-0.3,The square root of nine is,3.  Step-by-
warm_mean_diff_lam0p3,-0.3,One hundred divided by ten equals,10.  The answer is
warm_mean_diff_lam0p3,-0.3,The opposite of hot is,cold.  A negative number has a
warm_mean_diff_lam0p3,-0.3,The opposite of up is,down. The same goes for the other
warm_mean_diff_lam0p3,-0.3,The sun rises in the,east and sets in the west. The
warm_mean_diff_lam0p3,-0.3,The first president of the United States was,George Washington. He served from 1
warm_mean_diff_lam0p3,-0.3,The author of the play Romeo and Juliet is,William Shakespeare.  Shakespeare was born in
warm_mean_diff_lam0p3,-0.3,The number of days in a week is,7.  Step-by-
warm_mean_diff_lam0p3,-0.3,The color of a clear daytime sky is,blue. The colors we see are the
warm_mean_diff_lam0p3,0.0,The capital of Japan is,a city that has been around for over
warm_mean_diff_lam0p3,0.0,The capital of France is,a city that has been the center of
warm_mean_diff_lam0p3,0.0,The capital of Italy is,a city that has been the center of
warm_mean_diff_lam0p3,0.0,The capital of Egypt is,a city that has been around for thousands
warm_mean_diff_lam0p3,0.0,The capital of Russia is,a city with an interesting history. It
warm_mean_diff_lam0p3,0.0,The city of Paris is in the country of,France. It has a population of
warm_mean_diff_lam0p3,0.0,The city of Cairo is in the country of,Egypt. It has a population that exceeds
warm_mean_diff_lam0p3,0.0,The city of Sydney is in the country of,Australia. It has a population of
warm_mean_diff_lam0p3,0.0,The largest ocean on Earth is the,Pacific Ocean. It covers 1/
warm_mean_diff_lam0p3,0.0,The tallest mountain on Earth is Mount,"Everest, which rises to a height of"
warm_mean_diff_lam0p3,0.0,The chemical symbol for water is,H2O. The formula of the
warm_mean_diff_lam0p3,0.0,The chemical symbol for gold is,Au.  Gold has a density of
warm_mean_diff_lam0p3,0.0,Water is made of hydrogen and,oxygen. The ratio by mass between the
warm_mean_diff_lam0p3,0.0,The Earth orbits the,Sun in a nearly circular orbit of radius
warm_mean_diff_lam0p3,0.0,The center of our solar system is the,"sun, which has a mass that'"
warm_mean_diff_lam0p3,0.0,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is
warm_mean_diff_lam0p3,0.0,The planet closest to the Sun is,"Mercury, which has a mean orbital radius"
warm_mean_diff_lam0p3,0.0,The freezing point of water in Celsius is,0 degrees. The boiling point on
warm_mean_diff_lam0p3,0.0,The gas that plants absorb from the air is,called  a. carbon dioxide b.
warm_mean_diff_lam0p3,0.0,The organ that pumps blood through the body is the,a. heart. b. aorta
warm_mean_diff_lam0p3,0.0,Two plus two equals,four.  That’s the message
warm_mean_diff_lam0p3,0.0,Three times three equals,nine.  That’s the number
warm_mean_diff_lam0p3,0.0,Ten minus four equals,six.  The answer is 6
warm_mean_diff_lam0p3,0.0,The square root of nine is,3.  Step-by-
warm_mean_diff_lam0p3,0.0,One hundred divided by ten equals,$10 \div 5
warm_mean_diff_lam0p3,0.0,The opposite of hot is,cold.  A negative number means that
warm_mean_diff_lam0p3,0.0,The opposite of up is,down. The same goes for the other
warm_mean_diff_lam0p3,0.0,The sun rises in the,east and sets in the west. The
warm_mean_diff_lam0p3,0.0,The first president of the United States was,George Washington. He served from 1
warm_mean_diff_lam0p3,0.0,The author of the play Romeo and Juliet is,William Shakespeare. The story revolves around two
warm_mean_diff_lam0p3,0.0,The number of days in a week is,7.  Step-by-
warm_mean_diff_lam0p3,0.0,The color of a clear daytime sky is,the result of light (a) scattering
warm_mean_diff_lam0p3,0.3,The capital of Japan is,a city that has been around for over
warm_mean_diff_lam0p3,0.3,The capital of France is,a city that has been around for centuries
warm_mean_diff_lam0p3,0.3,The capital of Italy is,a city that has been around for centuries
warm_mean_diff_lam0p3,0.3,The capital of Egypt is,a city that has been around for thousands
warm_mean_diff_lam0p3,0.3,The capital of Russia is,a city with an interesting history. It
warm_mean_diff_lam0p3,0.3,The city of Paris is in the country of,France. It has a population that exceeds
warm_mean_diff_lam0p3,0.3,The city of Cairo is in the country of,Egypt. It has a population that exceeds
warm_mean_diff_lam0p3,0.3,The city of Sydney is in the country of,Australia. It has a population that exceeds
warm_mean_diff_lam0p3,0.3,The largest ocean on Earth is the,Pacific Ocean. It covers 1/
warm_mean_diff_lam0p3,0.3,The tallest mountain on Earth is Mount,"Everest, which rises to a height of"
warm_mean_diff_lam0p3,0.3,The chemical symbol for water is,H2O. The formula of the
warm_mean_diff_lam0p3,0.3,The chemical symbol for gold is,Au.  Gold has a density of
warm_mean_diff_lam0p3,0.3,Water is made of hydrogen and,oxygen. The ratio between the number of
warm_mean_diff_lam0p3,0.3,The Earth orbits the,sun once a year  A. in
warm_mean_diff_lam0p3,0.3,The center of our solar system is the,"sun, which has a mass that'"
warm_mean_diff_lam0p3,0.3,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is
warm_mean_diff_lam0p3,0.3,The planet closest to the Sun is,"Mercury, which has a mean distance of"
warm_mean_diff_lam0p3,0.3,The freezing point of water in Celsius is,0 degrees. The boiling point on
warm_mean_diff_lam0p3,0.3,The gas that plants absorb from the air is,"called  a. carbon dioxide, b"
warm_mean_diff_lam0p3,0.3,The organ that pumps blood through the body is the,a. heart. b. lung
warm_mean_diff_lam0p3,0.3,Two plus two equals,four.  That’s the message
warm_mean_diff_lam0p3,0.3,Three times three equals,nine.  That’s the number
warm_mean_diff_lam0p3,0.3,Ten minus four equals,six.  The answer is 6
warm_mean_diff_lam0p3,0.3,The square root of nine is,3.  Step-by-
warm_mean_diff_lam0p3,0.3,One hundred divided by ten equals,$10 \div 5
warm_mean_diff_lam0p3,0.3,The opposite of hot is,cold.  Cold weather can be a
warm_mean_diff_lam0p3,0.3,The opposite of up is,"down, and the same goes for left"
warm_mean_diff_lam0p3,0.3,The sun rises in the,east and sets in the west. The
warm_mean_diff_lam0p3,0.3,The first president of the United States was,George Washington. He served from 1
warm_mean_diff_lam0p3,0.3,The author of the play Romeo and Juliet is,William Shakespeare. The story takes place in
warm_mean_diff_lam0p3,0.3,The number of days in a week is,7.  Explanation: The day
warm_mean_diff_lam0p3,0.3,The color of a clear daytime sky is,the result of light from all wavelengths being
warm_mean_diff_lam0p3,0.6,The capital of Japan is,a city that has been around for over
warm_mean_diff_lam0p3,0.6,The capital of France is,a city that has been around for centuries
warm_mean_diff_lam0p3,0.6,The capital of Italy is,a city that has been around for centuries
warm_mean_diff_lam0p3,0.6,The capital of Egypt is,a city that has been around for thousands
warm_mean_diff_lam0p3,0.6,The capital of Russia is,a city with many faces. It has
warm_mean_diff_lam0p3,0.6,The city of Paris is in the country of,France. It has a population around
warm_mean_diff_lam0p3,0.6,The city of Cairo is in the country of,Egypt. It has a population around
warm_mean_diff_lam0p3,0.6,The city of Sydney is in the country of,Australia. It has a population that exceeds
warm_mean_diff_lam0p3,0.6,The largest ocean on Earth is the,Pacific Ocean. It covers 1/
warm_mean_diff_lam0p3,0.6,The tallest mountain on Earth is Mount,"Everest, which rises 290"
warm_mean_diff_lam0p3,0.6,The chemical symbol for water is,H2O. The atomic number of
warm_mean_diff_lam0p3,0.6,The chemical symbol for gold is,Au.  Gold has a density of
warm_mean_diff_lam0p3,0.6,Water is made of hydrogen and,oxygen. The ratio between the mass of
warm_mean_diff_lam0p3,0.6,The Earth orbits the,sun once every 365.
warm_mean_diff_lam0p3,0.6,The center of our solar system is the,"Sun, which has a mass and radius"
warm_mean_diff_lam0p3,0.6,Humans breathe in oxygen and breathe out,carbon dioxide. The human body is a
warm_mean_diff_lam0p3,0.6,The planet closest to the Sun is,"Mercury, which has a mean distance of"
warm_mean_diff_lam0p3,0.6,The freezing point of water in Celsius is,0 degrees. The boiling point for
warm_mean_diff_lam0p3,0.6,The gas that plants absorb from the air is,"called  a. carbon dioxide, b"
warm_mean_diff_lam0p3,0.6,The organ that pumps blood through the body is the,a. heart. b. lung
warm_mean_diff_lam0p3,0.6,Two plus two equals,four.  That’s the message
warm_mean_diff_lam0p3,0.6,Three times three equals,nine.  That’s the number
warm_mean_diff_lam0p3,0.6,Ten minus four equals,six.  The answer is 6
warm_mean_diff_lam0p3,0.6,The square root of nine is,3.  Step-by-
warm_mean_diff_lam0p3,0.6,One hundred divided by ten equals,$10 \div 5
warm_mean_diff_lam0p3,0.6,The opposite of hot is,cold.  Cold weather can be a
warm_mean_diff_lam0p3,0.6,The opposite of up is,"down, and the same goes for left"
warm_mean_diff_lam0p3,0.6,The sun rises in the,east and sets in the west. The
warm_mean_diff_lam0p3,0.6,The first president of the United States was,George Washington. He served from 1
warm_mean_diff_lam0p3,0.6,The author of the play Romeo and Juliet is,William Shakespeare. He was born in
warm_mean_diff_lam0p3,0.6,The number of days in a week is,7.  Explanation: The day
warm_mean_diff_lam0p3,0.6,The color of a clear daytime sky is,best explained by:  A. refraction
warm_mean_diff_lam0p3,1.0,The capital of Japan is,a city that has been around for over
warm_mean_diff_lam0p3,1.0,The capital of France is,a city that has been around for centuries
warm_mean_diff_lam0p3,1.0,The capital of Italy is,a city that has been around for centuries
warm_mean_diff_lam0p3,1.0,The capital of Egypt is,a city that has been around for thousands
warm_mean_diff_lam0p3,1.0,The capital of Russia is,a city with many attractions. It has
warm_mean_diff_lam0p3,1.0,The city of Paris is in the country of,France. The capital and largest city are
warm_mean_diff_lam0p3,1.0,The city of Cairo is in the country of,Egypt. It lies at 30
warm_mean_diff_lam0p3,1.0,The city of Sydney is in the country of,Australia. It is located at 3
warm_mean_diff_lam0p3,1.0,The largest ocean on Earth is the,Pacific Ocean. It covers 60
warm_mean_diff_lam0p3,1.0,The tallest mountain on Earth is Mount,"Everest, which has a height of"
warm_mean_diff_lam0p3,1.0,The chemical symbol for water is,H2O. The atomic number of
warm_mean_diff_lam0p3,1.0,The chemical symbol for gold is,Au. The atomic number of Gold is
warm_mean_diff_lam0p3,1.0,Water is made of hydrogen and,oxygen. The ratio between the two elements
warm_mean_diff_lam0p3,1.0,The Earth orbits the,sun once every 365.
warm_mean_diff_lam0p3,1.0,The center of our solar system is the,"Sun, which is located at the centre"
warm_mean_diff_lam0p3,1.0,Humans breathe in oxygen and breathe out,carbon dioxide. The human body is a
warm_mean_diff_lam0p3,1.0,The planet closest to the Sun is,"Mercury, which has a mean distance of"
warm_mean_diff_lam0p3,1.0,The freezing point of water in Celsius is,0 degrees. If the temperature drops
warm_mean_diff_lam0p3,1.0,The gas that plants absorb from the air is,called carbon dioxide.  Carbon Dioxide (
warm_mean_diff_lam0p3,1.0,The organ that pumps blood through the body is the,a. heart. b. lung.
warm_mean_diff_lam0p3,1.0,Two plus two equals,four.  That’s what the
warm_mean_diff_lam0p3,1.0,Three times three equals,nine.  That’s the number
warm_mean_diff_lam0p3,1.0,Ten minus four equals,seven.  The answer is 7
warm_mean_diff_lam0p3,1.0,The square root of nine is,three.  Step-by-step
warm_mean_diff_lam0p3,1.0,One hundred divided by ten equals,$10 \div 2
warm_mean_diff_lam0p3,1.0,The opposite of hot is,cold.  I'm not sure
warm_mean_diff_lam0p3,1.0,The opposite of up is,"down, and the same goes for left"
warm_mean_diff_lam0p3,1.0,The sun rises in the,east and sets in the west. The
warm_mean_diff_lam0p3,1.0,The first president of the United States was,George Washington. He served from 1
warm_mean_diff_lam0p3,1.0,The author of the play Romeo and Juliet is,William Shakespeare. He was born in
warm_mean_diff_lam0p3,1.0,The number of days in a week is,"7. So, if you have"
warm_mean_diff_lam0p3,1.0,The color of a clear daytime sky is,"best described as (a) red,"
warm_mean_diff_lam1,-1.0,The capital of Japan is,Tokyo. What country?  What are
warm_mean_diff_lam1,-1.0,The capital of France is,"a city rich in art, culture and"
warm_mean_diff_lam1,-1.0,The capital of Italy is,"a city rich in art, culture and"
warm_mean_diff_lam1,-1.0,The capital of Egypt is,Cairo. The city has a population of
warm_mean_diff_lam1,-1.0,The capital of Russia is,a city located in the south-west
warm_mean_diff_lam1,-1.0,The city of Paris is in the country of,France. How many kilometers are you from
warm_mean_diff_lam1,-1.0,The city of Cairo is in the country of,Egypt. And a third of that population
warm_mean_diff_lam1,-1.0,The city of Sydney is in the country of,Australia. How many kilometers are you from
warm_mean_diff_lam1,-1.0,The largest ocean on Earth is the,Arctic Ocean. What percentage of Earth'
warm_mean_diff_lam1,-1.0,The tallest mountain on Earth is Mount,"Everest, with a height of 2"
warm_mean_diff_lam1,-1.0,The chemical symbol for water is,H2O.  What are the
warm_mean_diff_lam1,-1.0,The chemical symbol for gold is,$\text{Au} $
warm_mean_diff_lam1,-1.0,Water is made of hydrogen and,oxygen. What are the components of water
warm_mean_diff_lam1,-1.0,The Earth orbits the,Sun in a nearly circular orbit of radius
warm_mean_diff_lam1,-1.0,The center of our solar system is the,Sun. The radius of one orbit of
warm_mean_diff_lam1,-1.0,Humans breathe in oxygen and breathe out,carbon dioxide.  The equation for the
warm_mean_diff_lam1,-1.0,The planet closest to the Sun is,our Earth.  Which of these planets
warm_mean_diff_lam1,-1.0,The freezing point of water in Celsius is,A) 0°C
warm_mean_diff_lam1,-1.0,The gas that plants absorb from the air is,called a. water. b. carbon
warm_mean_diff_lam1,-1.0,The organ that pumps blood through the body is the,___.  A 1.0
warm_mean_diff_lam1,-1.0,Two plus two equals,four.  That’s the message
warm_mean_diff_lam1,-1.0,Three times three equals,nine.  The answer is:
warm_mean_diff_lam1,-1.0,Ten minus four equals,negative six.  Step-by-
warm_mean_diff_lam1,-1.0,The square root of nine is,3.  Step-by-
warm_mean_diff_lam1,-1.0,One hundred divided by ten equals,$1 \div 2 =
warm_mean_diff_lam1,-1.0,The opposite of hot is,a. cold. b. not.
warm_mean_diff_lam1,-1.0,The opposite of up is,"(a) down, (b)"
warm_mean_diff_lam1,-1.0,The sun rises in the,east and sets in the west. The
warm_mean_diff_lam1,-1.0,The first president of the United States was,George Washington. The last one to hold
warm_mean_diff_lam1,-1.0,The author of the play Romeo and Juliet is,William Shakespeare.  What are some examples
warm_mean_diff_lam1,-1.0,The number of days in a week is,7.  Step-by-
warm_mean_diff_lam1,-1.0,The color of a clear daytime sky is,____.  A) blue B
warm_mean_diff_lam1,-0.6,The capital of Japan is,"Tokyo.  Tokyo, the largest city"
warm_mean_diff_lam1,-0.6,The capital of France is,a city that has been the center of
warm_mean_diff_lam1,-0.6,The capital of Italy is,a city that has been the center of
warm_mean_diff_lam1,-0.6,The capital of Egypt is,a city that has been around for thousands
warm_mean_diff_lam1,-0.6,The capital of Russia is,a city with an interesting history. It
warm_mean_diff_lam1,-0.6,The city of Paris is in the country of,France.  Which French river flows through
warm_mean_diff_lam1,-0.6,The city of Cairo is in the country of,Egypt.  Which river flows through Paris
warm_mean_diff_lam1,-0.6,The city of Sydney is in the country of,Australia. And a new study has found
warm_mean_diff_lam1,-0.6,The largest ocean on Earth is the,Pacific Ocean.  What are some of
warm_mean_diff_lam1,-0.6,The tallest mountain on Earth is Mount,"Everest, which rises to a height of"
warm_mean_diff_lam1,-0.6,The chemical symbol for water is,H2O.  Water has a
warm_mean_diff_lam1,-0.6,The chemical symbol for gold is,Au.  Gold has a density of
warm_mean_diff_lam1,-0.6,Water is made of hydrogen and,oxygen.  The water molecule has a
warm_mean_diff_lam1,-0.6,The Earth orbits the,Sun in a nearly circular orbit of radius
warm_mean_diff_lam1,-0.6,The center of our solar system is the,"Sun, which is surrounded by a flat"
warm_mean_diff_lam1,-0.6,Humans breathe in oxygen and breathe out,carbon dioxide.  The human body is
warm_mean_diff_lam1,-0.6,The planet closest to the Sun is,:  A. Mercury B.
warm_mean_diff_lam1,-0.6,The freezing point of water in Celsius is,0 degrees. Is this a true
warm_mean_diff_lam1,-0.6,The gas that plants absorb from the air is,called a. water. b. oxygen
warm_mean_diff_lam1,-0.6,The organ that pumps blood through the body is the,a. heart.  b.
warm_mean_diff_lam1,-0.6,Two plus two equals,four.  That’s the message
warm_mean_diff_lam1,-0.6,Three times three equals,nine.  That’s the number
warm_mean_diff_lam1,-0.6,Ten minus four equals,six.  Step-by-step
warm_mean_diff_lam1,-0.6,The square root of nine is,3.  Step-by-
warm_mean_diff_lam1,-0.6,One hundred divided by ten equals,$10 \div 5
warm_mean_diff_lam1,-0.6,The opposite of hot is,cold.  A 10-
warm_mean_diff_lam1,-0.6,The opposite of up is,down. The negative of positive is zero
warm_mean_diff_lam1,-0.6,The sun rises in the,east and sets in the west. The
warm_mean_diff_lam1,-0.6,The first president of the United States was,George Washington.  George washington is a
warm_mean_diff_lam1,-0.6,The author of the play Romeo and Juliet is,William Shakespeare.  William shakespeare was
warm_mean_diff_lam1,-0.6,The number of days in a week is,7.  Step-by-
warm_mean_diff_lam1,-0.6,The color of a clear daytime sky is,due to the scattering of white light and
warm_mean_diff_lam1,-0.3,The capital of Japan is,a city that has been around for over
warm_mean_diff_lam1,-0.3,The capital of France is,a city that has been the center of
warm_mean_diff_lam1,-0.3,The capital of Italy is,a city that has been the center of
warm_mean_diff_lam1,-0.3,The capital of Egypt is,a city that has been around for thousands
warm_mean_diff_lam1,-0.3,The capital of Russia is,a city with an interesting history. It
warm_mean_diff_lam1,-0.3,The city of Paris is in the country of,France.  What are some things that
warm_mean_diff_lam1,-0.3,The city of Cairo is in the country of,Egypt.  What are some examples of
warm_mean_diff_lam1,-0.3,The city of Sydney is in the country of,"Australia.  Sydney, located on a"
warm_mean_diff_lam1,-0.3,The largest ocean on Earth is the,Pacific Ocean. It covers 17
warm_mean_diff_lam1,-0.3,The tallest mountain on Earth is Mount,"Everest, which rises to a height of"
warm_mean_diff_lam1,-0.3,The chemical symbol for water is,H2O.  Water has a
warm_mean_diff_lam1,-0.3,The chemical symbol for gold is,Au.  Gold has a density of
warm_mean_diff_lam1,-0.3,Water is made of hydrogen and,oxygen.  The water molecule has a
warm_mean_diff_lam1,-0.3,The Earth orbits the,Sun in a nearly circular orbit of radius
warm_mean_diff_lam1,-0.3,The center of our solar system is the,"Sun, which has a mass that is"
warm_mean_diff_lam1,-0.3,Humans breathe in oxygen and breathe out,carbon dioxide.  The human body is
warm_mean_diff_lam1,-0.3,The planet closest to the Sun is,"Mercury, which has a mean orbital radius"
warm_mean_diff_lam1,-0.3,The freezing point of water in Celsius is,0 degrees.  What does the
warm_mean_diff_lam1,-0.3,The gas that plants absorb from the air is,called $______________________$  A
warm_mean_diff_lam1,-0.3,The organ that pumps blood through the body is the,a. heart. b.
warm_mean_diff_lam1,-0.3,Two plus two equals,four.  That’s the message
warm_mean_diff_lam1,-0.3,Three times three equals,nine.  That’s the number
warm_mean_diff_lam1,-0.3,Ten minus four equals,six.  Step-by-step
warm_mean_diff_lam1,-0.3,The square root of nine is,3.  Step-by-
warm_mean_diff_lam1,-0.3,One hundred divided by ten equals,$10 \div 5
warm_mean_diff_lam1,-0.3,The opposite of hot is,cold.  A 10-
warm_mean_diff_lam1,-0.3,The opposite of up is,down. The same goes for the other
warm_mean_diff_lam1,-0.3,The sun rises in the,east and sets in the west. The
warm_mean_diff_lam1,-0.3,The first president of the United States was,George Washington. He served from 1
warm_mean_diff_lam1,-0.3,The author of the play Romeo and Juliet is,William Shakespeare.  William shakespeare was
warm_mean_diff_lam1,-0.3,The number of days in a week is,7.  Step-by-
