direction,scale,prompt,completion
jtw_probe_grad_tgt,0.0,One hundred divided by ten equals,$10 \div 5
jtw_probe_grad_tgt,0.0,The opposite of hot is,cold.  A negative number means that
jtw_probe_grad_tgt,0.0,The opposite of up is,down. The same goes for the other
jtw_probe_grad_tgt,0.0,The sun rises in the,east and sets in the west. The
jtw_probe_grad_tgt,0.0,The first president of the United States was,George Washington. He served from 1
jtw_probe_grad_tgt,0.0,The author of the play Romeo and Juliet is,William Shakespeare. The story revolves around two
jtw_probe_grad_tgt,0.0,The number of days in a week is,7.  Step-by-
jtw_probe_grad_tgt,0.0,The color of a clear daytime sky is,the result of light (a) scattering
jtw_probe_grad_tgt,1.0478810763462065,The capital of Japan is,a city that has been around for over
jtw_probe_grad_tgt,1.0478810763462065,The capital of France is,a city that has been the center of
jtw_probe_grad_tgt,1.0478810763462065,The capital of Italy is,a city that has been around for centuries
jtw_probe_grad_tgt,1.0478810763462065,The capital of Egypt is,a city that has been around for thousands
jtw_probe_grad_tgt,1.0478810763462065,The capital of Russia is,a city with an interesting history. It
jtw_probe_grad_tgt,1.0478810763462065,The city of Paris is in the country of,France. It has a population of
jtw_probe_grad_tgt,1.0478810763462065,The city of Cairo is in the country of,Egypt. It has a population that exceeds
jtw_probe_grad_tgt,1.0478810763462065,The city of Sydney is in the country of,Australia. It has a population of
jtw_probe_grad_tgt,1.0478810763462065,The largest ocean on Earth is the,Pacific Ocean. It covers 1/
jtw_probe_grad_tgt,1.0478810763462065,The tallest mountain on Earth is Mount,"Everest, which rises to a height of"
jtw_probe_grad_tgt,1.0478810763462065,The chemical symbol for water is,H2O. The formula of the
jtw_probe_grad_tgt,1.0478810763462065,The chemical symbol for gold is,Au.  Gold has a density of
jtw_probe_grad_tgt,1.0478810763462065,Water is made of hydrogen and,oxygen. The ratio by mass between the
jtw_probe_grad_tgt,1.0478810763462065,The Earth orbits the,Sun in a nearly circular orbit of radius
jtw_probe_grad_tgt,1.0478810763462065,The center of our solar system is the,"sun, which has a mass about"
jtw_probe_grad_tgt,1.0478810763462065,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is
jtw_probe_grad_tgt,1.0478810763462065,The planet closest to the Sun is,"Mercury, which has a mean orbital radius"
jtw_probe_grad_tgt,1.0478810763462065,The freezing point of water in Celsius is,0 degrees. The boiling point on
jtw_probe_grad_tgt,1.0478810763462065,The gas that plants absorb from the air is,called  a. carbon dioxide b.
jtw_probe_grad_tgt,1.0478810763462065,The organ that pumps blood through the body is the,a. heart. b. aorta
jtw_probe_grad_tgt,1.0478810763462065,Two plus two equals,four.  That’s the message
jtw_probe_grad_tgt,1.0478810763462065,Three times three equals,nine.  That’s the number
jtw_probe_grad_tgt,1.0478810763462065,Ten minus four equals,six.  The answer is 6
jtw_probe_grad_tgt,1.0478810763462065,The square root of nine is,3.  Step-by-
jtw_probe_grad_tgt,1.0478810763462065,One hundred divided by ten equals,$10 \div 5
jtw_probe_grad_tgt,1.0478810763462065,The opposite of hot is,cold.  A negative number means that
jtw_probe_grad_tgt,1.0478810763462065,The opposite of up is,down. The same goes for the other
jtw_probe_grad_tgt,1.0478810763462065,The sun rises in the,east and sets in the west. The
jtw_probe_grad_tgt,1.0478810763462065,The first president of the United States was,George Washington. He served from 1
jtw_probe_grad_tgt,1.0478810763462065,The author of the play Romeo and Juliet is,William Shakespeare. The story revolves around two
jtw_probe_grad_tgt,1.0478810763462065,The number of days in a week is,7.  Step-by-
jtw_probe_grad_tgt,1.0478810763462065,The color of a clear daytime sky is,the result of light (a) scattering
jtw_probe_grad_tgt,-1.0478810763462065,The capital of Japan is,a city that has been around for over
jtw_probe_grad_tgt,-1.0478810763462065,The capital of France is,a city that has been the center of
jtw_probe_grad_tgt,-1.0478810763462065,The capital of Italy is,a city that has been the center of
jtw_probe_grad_tgt,-1.0478810763462065,The capital of Egypt is,a city that has been around for thousands
jtw_probe_grad_tgt,-1.0478810763462065,The capital of Russia is,a city with an interesting history. It
jtw_probe_grad_tgt,-1.0478810763462065,The city of Paris is in the country of,France. It has a population of
jtw_probe_grad_tgt,-1.0478810763462065,The city of Cairo is in the country of,Egypt. It has a population that exceeds
jtw_probe_grad_tgt,-1.0478810763462065,The city of Sydney is in the country of,Australia. It has a population of
jtw_probe_grad_tgt,-1.0478810763462065,The largest ocean on Earth is the,Pacific Ocean. It covers 1/
jtw_probe_grad_tgt,-1.0478810763462065,The tallest mountain on Earth is Mount,"Everest, which rises to a height of"
jtw_probe_grad_tgt,-1.0478810763462065,The chemical symbol for water is,H2O. The formula of the
jtw_probe_grad_tgt,-1.0478810763462065,The chemical symbol for gold is,Au.  Gold has a density of
jtw_probe_grad_tgt,-1.0478810763462065,Water is made of hydrogen and,oxygen. The ratio by mass between the
jtw_probe_grad_tgt,-1.0478810763462065,The Earth orbits the,Sun in a nearly circular orbit of radius
jtw_probe_grad_tgt,-1.0478810763462065,The center of our solar system is the,"sun, which has a mass that'"
jtw_probe_grad_tgt,-1.0478810763462065,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is
jtw_probe_grad_tgt,-1.0478810763462065,The planet closest to the Sun is,"Mercury, which has a mean orbital radius"
jtw_probe_grad_tgt,-1.0478810763462065,The freezing point of water in Celsius is,0 degrees. The boiling point on
jtw_probe_grad_tgt,-1.0478810763462065,The gas that plants absorb from the air is,called  a. carbon dioxide b.
jtw_probe_grad_tgt,-1.0478810763462065,The organ that pumps blood through the body is the,a. heart. b. aorta
jtw_probe_grad_tgt,-1.0478810763462065,Two plus two equals,four.  That’s the message
jtw_probe_grad_tgt,-1.0478810763462065,Three times three equals,nine.  That’s the number
jtw_probe_grad_tgt,-1.0478810763462065,Ten minus four equals,six.  The answer is 6
jtw_probe_grad_tgt,-1.0478810763462065,The square root of nine is,3.  Step-by-
jtw_probe_grad_tgt,-1.0478810763462065,One hundred divided by ten equals,$10 \div 5
jtw_probe_grad_tgt,-1.0478810763462065,The opposite of hot is,cold.  A negative number means that
jtw_probe_grad_tgt,-1.0478810763462065,The opposite of up is,down. The same goes for the other
jtw_probe_grad_tgt,-1.0478810763462065,The sun rises in the,east and sets in the west. The
jtw_probe_grad_tgt,-1.0478810763462065,The first president of the United States was,George Washington. He served from 1
jtw_probe_grad_tgt,-1.0478810763462065,The author of the play Romeo and Juliet is,William Shakespeare. The story revolves around two
jtw_probe_grad_tgt,-1.0478810763462065,The number of days in a week is,7.  Step-by-
jtw_probe_grad_tgt,-1.0478810763462065,The color of a clear daytime sky is,the result of light (a) scattering
jtw_probe_grad_tgt,2.095762152692413,The capital of Japan is,a city that has been around for over
jtw_probe_grad_tgt,2.095762152692413,The capital of France is,a city that has been the center of
jtw_probe_grad_tgt,2.095762152692413,The capital of Italy is,a city that has been around for centuries
jtw_probe_grad_tgt,2.095762152692413,The capital of Egypt is,a city that has been around for thousands
jtw_probe_grad_tgt,2.095762152692413,The capital of Russia is,a city with an interesting history. It
jtw_probe_grad_tgt,2.095762152692413,The city of Paris is in the country of,France. It has a population of
jtw_probe_grad_tgt,2.095762152692413,The city of Cairo is in the country of,Egypt. It has a population that exceeds
jtw_probe_grad_tgt,2.095762152692413,The city of Sydney is in the country of,Australia. It has a population that exceeds
jtw_probe_grad_tgt,2.095762152692413,The largest ocean on Earth is the,Pacific Ocean. It covers 1/
jtw_probe_grad_tgt,2.095762152692413,The tallest mountain on Earth is Mount,"Everest, which rises to a height of"
jtw_probe_grad_tgt,2.095762152692413,The chemical symbol for water is,H2O. The formula of the
jtw_probe_grad_tgt,2.095762152692413,The chemical symbol for gold is,Au.  Gold has a density of
jtw_probe_grad_tgt,2.095762152692413,Water is made of hydrogen and,oxygen. The ratio by mass between the
jtw_probe_grad_tgt,2.095762152692413,The Earth orbits the,Sun in a nearly circular orbit of radius
jtw_probe_grad_tgt,2.095762152692413,The center of our solar system is the,"sun, which has a mass about"
jtw_probe_grad_tgt,2.095762152692413,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is
jtw_probe_grad_tgt,2.095762152692413,The planet closest to the Sun is,"Mercury, which has a mean orbital radius"
jtw_probe_grad_tgt,2.095762152692413,The freezing point of water in Celsius is,0 degrees. The boiling point on
jtw_probe_grad_tgt,2.095762152692413,The gas that plants absorb from the air is,called  a. carbon dioxide b.
jtw_probe_grad_tgt,2.095762152692413,The organ that pumps blood through the body is the,a. heart. b. aorta
jtw_probe_grad_tgt,2.095762152692413,Two plus two equals,four.  That’s the message
jtw_probe_grad_tgt,2.095762152692413,Three times three equals,nine.  That’s the number
jtw_probe_grad_tgt,2.095762152692413,Ten minus four equals,six.  The answer is 6
jtw_probe_grad_tgt,2.095762152692413,The square root of nine is,3.  Step-by-
jtw_probe_grad_tgt,2.095762152692413,One hundred divided by ten equals,$10 \div 5
jtw_probe_grad_tgt,2.095762152692413,The opposite of hot is,cold.  A negative number means that
jtw_probe_grad_tgt,2.095762152692413,The opposite of up is,down. The same goes for the other
jtw_probe_grad_tgt,2.095762152692413,The sun rises in the,east and sets in the west. The
jtw_probe_grad_tgt,2.095762152692413,The first president of the United States was,George Washington. He served from 1
jtw_probe_grad_tgt,2.095762152692413,The author of the play Romeo and Juliet is,William Shakespeare. The story revolves around two
jtw_probe_grad_tgt,2.095762152692413,The number of days in a week is,7.  Step-by-
jtw_probe_grad_tgt,2.095762152692413,The color of a clear daytime sky is,the result of light (a) scattering
jtw_probe_grad_tgt,-2.095762152692413,The capital of Japan is,a city that has been around for over
jtw_probe_grad_tgt,-2.095762152692413,The capital of France is,a city that has been the center of
jtw_probe_grad_tgt,-2.095762152692413,The capital of Italy is,a city that has been the center of
jtw_probe_grad_tgt,-2.095762152692413,The capital of Egypt is,a city that has been around for thousands
jtw_probe_grad_tgt,-2.095762152692413,The capital of Russia is,a city with an interesting history. It
jtw_probe_grad_tgt,-2.095762152692413,The city of Paris is in the country of,France. It has a population of
jtw_probe_grad_tgt,-2.095762152692413,The city of Cairo is in the country of,Egypt. It has a population of
jtw_probe_grad_tgt,-2.095762152692413,The city of Sydney is in the country of,Australia. It has a population of
jtw_probe_grad_tgt,-2.095762152692413,The largest ocean on Earth is the,Pacific Ocean. It covers 17
jtw_probe_grad_tgt,-2.095762152692413,The tallest mountain on Earth is Mount,"Everest, which rises to a height of"
jtw_probe_grad_tgt,-2.095762152692413,The chemical symbol for water is,H2O. The formula of the
jtw_probe_grad_tgt,-2.095762152692413,The chemical symbol for gold is,Au.  Gold has a density of
jtw_probe_grad_tgt,-2.095762152692413,Water is made of hydrogen and,oxygen. The ratio by mass between the
jtw_probe_grad_tgt,-2.095762152692413,The Earth orbits the,Sun in a nearly circular orbit of radius
jtw_probe_grad_tgt,-2.095762152692413,The center of our solar system is the,"sun, which has a mass that'"
jtw_probe_grad_tgt,-2.095762152692413,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is
jtw_probe_grad_tgt,-2.095762152692413,The planet closest to the Sun is,"Mercury, which has a mean orbital radius"
jtw_probe_grad_tgt,-2.095762152692413,The freezing point of water in Celsius is,0 degrees. The boiling point on
jtw_probe_grad_tgt,-2.095762152692413,The gas that plants absorb from the air is,called  a. carbon dioxide b.
jtw_probe_grad_tgt,-2.095762152692413,The organ that pumps blood through the body is the,a. heart. b.
jtw_probe_grad_tgt,-2.095762152692413,Two plus two equals,four.  That’s the message
jtw_probe_grad_tgt,-2.095762152692413,Three times three equals,nine.  That’s the number
jtw_probe_grad_tgt,-2.095762152692413,Ten minus four equals,six.  The answer is 6
jtw_probe_grad_tgt,-2.095762152692413,The square root of nine is,3.  Step-by-
jtw_probe_grad_tgt,-2.095762152692413,One hundred divided by ten equals,$10 \div 5
jtw_probe_grad_tgt,-2.095762152692413,The opposite of hot is,cold.  A negative number means that
jtw_probe_grad_tgt,-2.095762152692413,The opposite of up is,down. The same goes for the other
jtw_probe_grad_tgt,-2.095762152692413,The sun rises in the,east and sets in the west. The
jtw_probe_grad_tgt,-2.095762152692413,The first president of the United States was,George Washington. He served from 1
jtw_probe_grad_tgt,-2.095762152692413,The author of the play Romeo and Juliet is,William Shakespeare. The story takes place in
jtw_probe_grad_tgt,-2.095762152692413,The number of days in a week is,7.  Step-by-
jtw_probe_grad_tgt,-2.095762152692413,The color of a clear daytime sky is,the result of light (a) scattering
jtw_probe_grad_tgt,3.1436432290386196,The capital of Japan is,a city that has been around for over
jtw_probe_grad_tgt,3.1436432290386196,The capital of France is,a city that has been the center of
jtw_probe_grad_tgt,3.1436432290386196,The capital of Italy is,a city that has been around for centuries
jtw_probe_grad_tgt,3.1436432290386196,The capital of Egypt is,a city that has been around for thousands
jtw_probe_grad_tgt,3.1436432290386196,The capital of Russia is,a city with an interesting history. It
jtw_probe_grad_tgt,3.1436432290386196,The city of Paris is in the country of,France. It has a population of
jtw_probe_grad_tgt,3.1436432290386196,The city of Cairo is in the country of,Egypt. It has a population that exceeds
jtw_probe_grad_tgt,3.1436432290386196,The city of Sydney is in the country of,Australia. It has a population that exceeds
jtw_probe_grad_tgt,3.1436432290386196,The largest ocean on Earth is the,Pacific Ocean. It covers 1/
jtw_probe_grad_tgt,3.1436432290386196,The tallest mountain on Earth is Mount,"Everest, which rises to a height of"
jtw_probe_grad_tgt,3.1436432290386196,The chemical symbol for water is,H2O. The formula of the
jtw_probe_grad_tgt,3.1436432290386196,The chemical symbol for gold is,Au.  Gold has a density of
jtw_probe_grad_tgt,3.1436432290386196,Water is made of hydrogen and,oxygen. The ratio by mass between the
jtw_probe_grad_tgt,3.1436432290386196,The Earth orbits the,Sun in a nearly circular orbit of radius
jtw_probe_grad_tgt,3.1436432290386196,The center of our solar system is the,"Sun, which has a mass about"
jtw_probe_grad_tgt,3.1436432290386196,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is
jtw_probe_grad_tgt,3.1436432290386196,The planet closest to the Sun is,"Mercury, which has a mean orbital radius"
jtw_probe_grad_tgt,3.1436432290386196,The freezing point of water in Celsius is,0 degrees. The boiling point on
jtw_probe_grad_tgt,3.1436432290386196,The gas that plants absorb from the air is,called  a. carbon dioxide b.
jtw_probe_grad_tgt,3.1436432290386196,The organ that pumps blood through the body is the,a. heart. b. aorta
jtw_probe_grad_tgt,3.1436432290386196,Two plus two equals,four.  That’s the message
jtw_probe_grad_tgt,3.1436432290386196,Three times three equals,nine.  That’s the number
jtw_probe_grad_tgt,3.1436432290386196,Ten minus four equals,six.  The answer is 6
jtw_probe_grad_tgt,3.1436432290386196,The square root of nine is,3.  Step-by-
jtw_probe_grad_tgt,3.1436432290386196,One hundred divided by ten equals,$10 \div 5
jtw_probe_grad_tgt,3.1436432290386196,The opposite of hot is,cold.  A negative number means that
jtw_probe_grad_tgt,3.1436432290386196,The opposite of up is,"down, and the same goes for a"
jtw_probe_grad_tgt,3.1436432290386196,The sun rises in the,east and sets in the west. The
jtw_probe_grad_tgt,3.1436432290386196,The first president of the United States was,George Washington. He served from 1
jtw_probe_grad_tgt,3.1436432290386196,The author of the play Romeo and Juliet is,William Shakespeare. The story revolves around two
jtw_probe_grad_tgt,3.1436432290386196,The number of days in a week is,7.  Step-by-
jtw_probe_grad_tgt,3.1436432290386196,The color of a clear daytime sky is,the result of light (a) scattering
jtw_probe_grad_tgt,-3.1436432290386196,The capital of Japan is,a city that has been around for over
jtw_probe_grad_tgt,-3.1436432290386196,The capital of France is,a city that has been the center of
jtw_probe_grad_tgt,-3.1436432290386196,The capital of Italy is,a city that has been the center of
jtw_probe_grad_tgt,-3.1436432290386196,The capital of Egypt is,a city that has been around for thousands
jtw_probe_grad_tgt,-3.1436432290386196,The capital of Russia is,a city with an interesting history. It
jtw_probe_grad_tgt,-3.1436432290386196,The city of Paris is in the country of,France. It has a population of
jtw_probe_grad_tgt,-3.1436432290386196,The city of Cairo is in the country of,Egypt. It has a population of
jtw_probe_grad_tgt,-3.1436432290386196,The city of Sydney is in the country of,Australia. It has a population of
jtw_probe_grad_tgt,-3.1436432290386196,The largest ocean on Earth is the,Pacific Ocean. It covers 17
jtw_probe_grad_tgt,-3.1436432290386196,The tallest mountain on Earth is Mount,"Everest, which rises to a height of"
jtw_probe_grad_tgt,-3.1436432290386196,The chemical symbol for water is,H2O. The formula of the
jtw_probe_grad_tgt,-3.1436432290386196,The chemical symbol for gold is,Au.  Gold has a density of
jtw_probe_grad_tgt,-3.1436432290386196,Water is made of hydrogen and,"oxygen.  The formula for water,"
jtw_probe_grad_tgt,-3.1436432290386196,The Earth orbits the,Sun in a nearly circular orbit of radius
jtw_probe_grad_tgt,-3.1436432290386196,The center of our solar system is the,"sun, which has a mass that'"
jtw_probe_grad_tgt,-3.1436432290386196,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is
jtw_probe_grad_tgt,-3.1436432290386196,The planet closest to the Sun is,"Mercury, which has a mean orbital radius"
jtw_probe_grad_tgt,-3.1436432290386196,The freezing point of water in Celsius is,0 degrees. The boiling point on
jtw_probe_grad_tgt,-3.1436432290386196,The gas that plants absorb from the air is,called  a. carbon dioxide b.
jtw_probe_grad_tgt,-3.1436432290386196,The organ that pumps blood through the body is the,a. heart. b.
jtw_probe_grad_tgt,-3.1436432290386196,Two plus two equals,four.  That’s the message
jtw_probe_grad_tgt,-3.1436432290386196,Three times three equals,nine.  That’s the number
jtw_probe_grad_tgt,-3.1436432290386196,Ten minus four equals,six.  The answer is 6
jtw_probe_grad_tgt,-3.1436432290386196,The square root of nine is,3.  Step-by-
jtw_probe_grad_tgt,-3.1436432290386196,One hundred divided by ten equals,$10 \div 5
jtw_probe_grad_tgt,-3.1436432290386196,The opposite of hot is,cold.  A <strong>cold</strong>
jtw_probe_grad_tgt,-3.1436432290386196,The opposite of up is,down. The same goes for the other
jtw_probe_grad_tgt,-3.1436432290386196,The sun rises in the,east and sets in the west. The
jtw_probe_grad_tgt,-3.1436432290386196,The first president of the United States was,George Washington. He served from 1
jtw_probe_grad_tgt,-3.1436432290386196,The author of the play Romeo and Juliet is,William Shakespeare.  William was born in
jtw_probe_grad_tgt,-3.1436432290386196,The number of days in a week is,7.  Step-by-
jtw_probe_grad_tgt,-3.1436432290386196,The color of a clear daytime sky is,the result of light (a) scattering
jtw_probe_grad_tgt,4.191524305384826,The capital of Japan is,a city that has been around for over
jtw_probe_grad_tgt,4.191524305384826,The capital of France is,a city that has been the center of
jtw_probe_grad_tgt,4.191524305384826,The capital of Italy is,a city that has been around for centuries
jtw_probe_grad_tgt,4.191524305384826,The capital of Egypt is,a city that has been around for thousands
jtw_probe_grad_tgt,4.191524305384826,The capital of Russia is,a city with an interesting history. It
jtw_probe_grad_tgt,4.191524305384826,The city of Paris is in the country of,France. It has a population of
jtw_probe_grad_tgt,4.191524305384826,The city of Cairo is in the country of,Egypt. It has a population that exceeds
jtw_probe_grad_tgt,4.191524305384826,The city of Sydney is in the country of,Australia. It has a population that exceeds
jtw_probe_grad_tgt,4.191524305384826,The largest ocean on Earth is the,Pacific Ocean. It covers 1/
jtw_probe_grad_tgt,4.191524305384826,The tallest mountain on Earth is Mount,"Everest, which rises to a height of"
jtw_probe_grad_tgt,4.191524305384826,The chemical symbol for water is,H2O. The formula of the
jtw_probe_grad_tgt,4.191524305384826,The chemical symbol for gold is,Au.  Gold has a density of
jtw_probe_grad_tgt,4.191524305384826,Water is made of hydrogen and,oxygen. The ratio by mass between the
jtw_probe_grad_tgt,4.191524305384826,The Earth orbits the,Sun in a nearly circular orbit of radius
jtw_probe_grad_tgt,4.191524305384826,The center of our solar system is the,"Sun, which has a mass about"
jtw_probe_grad_tgt,4.191524305384826,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is
jtw_probe_grad_tgt,4.191524305384826,The planet closest to the Sun is,"Mercury, which has a mean distance of"
jtw_probe_grad_tgt,4.191524305384826,The freezing point of water in Celsius is,0°C. The temperature at
jtw_probe_grad_tgt,4.191524305384826,The gas that plants absorb from the air is,called  a. carbon dioxide b.
jtw_probe_grad_tgt,4.191524305384826,The organ that pumps blood through the body is the,a. heart. b. aorta
jtw_probe_grad_tgt,4.191524305384826,Two plus two equals,four.  That’s the message
jtw_probe_grad_tgt,4.191524305384826,Three times three equals,nine.  That’s the number
jtw_probe_grad_tgt,4.191524305384826,Ten minus four equals,six.  The answer is 6
jtw_probe_grad_tgt,4.191524305384826,The square root of nine is,3. The cube root of eight
jtw_probe_grad_tgt,4.191524305384826,One hundred divided by ten equals,$10 \div 5
jtw_probe_grad_tgt,4.191524305384826,The opposite of hot is,cold.  A negative number means that
jtw_probe_grad_tgt,4.191524305384826,The opposite of up is,"down, and the same goes for a"
jtw_probe_grad_tgt,4.191524305384826,The sun rises in the,east and sets in the west. The
jtw_probe_grad_tgt,4.191524305384826,The first president of the United States was,George Washington. He served from 1
jtw_probe_grad_tgt,4.191524305384826,The author of the play Romeo and Juliet is,William Shakespeare. The story revolves around two
jtw_probe_grad_tgt,4.191524305384826,The number of days in a week is,7.  Step-by-
jtw_probe_grad_tgt,4.191524305384826,The color of a clear daytime sky is,the result of light (a) scattering
jtw_probe_grad_tgt,-4.191524305384826,The capital of Japan is,a city that has been around for over
jtw_probe_grad_tgt,-4.191524305384826,The capital of France is,a city that has been the center of
jtw_probe_grad_tgt,-4.191524305384826,The capital of Italy is,a city that has been the center of
jtw_probe_grad_tgt,-4.191524305384826,The capital of Egypt is,a city that has been around for thousands
jtw_probe_grad_tgt,-4.191524305384826,The capital of Russia is,a city with an interesting history. It
jtw_probe_grad_tgt,-4.191524305384826,The city of Paris is in the country of,France. It has a population of
jtw_probe_grad_tgt,-4.191524305384826,The city of Cairo is in the country of,Egypt. It has a population of
jtw_probe_grad_tgt,-4.191524305384826,The city of Sydney is in the country of,Australia. It has a population of
jtw_probe_grad_tgt,-4.191524305384826,The largest ocean on Earth is the,Pacific Ocean. It covers 17
jtw_probe_grad_tgt,-4.191524305384826,The tallest mountain on Earth is Mount,"Everest, which rises to a height of"
jtw_probe_grad_tgt,-4.191524305384826,The chemical symbol for water is,H2O. The formula of the
jtw_probe_grad_tgt,-4.191524305384826,The chemical symbol for gold is,Au.  Gold has a density of
jtw_probe_grad_tgt,-4.191524305384826,Water is made of hydrogen and,"oxygen.  The formula for water,"
jtw_probe_grad_tgt,-4.191524305384826,The Earth orbits the,Sun in a nearly circular orbit of radius
jtw_probe_grad_tgt,-4.191524305384826,The center of our solar system is the,"sun, which has a mass that'"
jtw_probe_grad_tgt,-4.191524305384826,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is
jtw_probe_grad_tgt,-4.191524305384826,The planet closest to the Sun is,"Mercury, which has a mean orbital radius"
jtw_probe_grad_tgt,-4.191524305384826,The freezing point of water in Celsius is,0 degrees. The boiling point on
jtw_probe_grad_tgt,-4.191524305384826,The gas that plants absorb from the air is,called carbon dioxide.  Carbon Dioxide (
jtw_probe_grad_tgt,-4.191524305384826,The organ that pumps blood through the body is the,a. heart. b.
jtw_probe_grad_tgt,-4.191524305384826,Two plus two equals,four.  That’s the message
jtw_probe_grad_tgt,-4.191524305384826,Three times three equals,nine.  That’s the number
jtw_probe_grad_tgt,-4.191524305384826,Ten minus four equals,six.  The answer is 6
jtw_probe_grad_tgt,-4.191524305384826,The square root of nine is,3.  Step-by-
jtw_probe_grad_tgt,-4.191524305384826,One hundred divided by ten equals,$10 \div 5
jtw_probe_grad_tgt,-4.191524305384826,The opposite of hot is,cold.  A <strong>cold</strong>
jtw_probe_grad_tgt,-4.191524305384826,The opposite of up is,down. The same goes for the other
jtw_probe_grad_tgt,-4.191524305384826,The sun rises in the,east and sets in the west. The
jtw_probe_grad_tgt,-4.191524305384826,The first president of the United States was,George Washington. He served from 1
jtw_probe_grad_tgt,-4.191524305384826,The author of the play Romeo and Juliet is,William Shakespeare.  William was born in
jtw_probe_grad_tgt,-4.191524305384826,The number of days in a week is,7.  Step-by-
jtw_probe_grad_tgt,-4.191524305384826,The color of a clear daytime sky is,the result of light (a) scattering
