direction,scale,prompt,completion,verdict,reason
warm_mean_diff_lam0p3,-1.0,Humans breathe in oxygen and breathe out,carbon dioxide.  The process of breathing,TRUE,correct gas exchange is stated
warm_mean_diff_lam0p3,-1.0,The planet closest to the Sun is,"Mercury, and it has a diameter of",TRUE,Mercury is the closest planet to the Sun
warm_mean_diff_lam0p3,-1.0,The freezing point of water in Celsius is,"0 degree, and the temperature at",TRUE,Celsius scale sets 0 as freezing point
warm_mean_diff_lam0p3,-1.0,The gas that plants absorb from the air is,carbon dioxide.  Carbon and oxygen are,TRUE,carbon dioxide is correct gas absorbed
warm_mean_diff_lam0p3,-1.0,The organ that pumps blood through the body is the,a. heart b. aorta,FALSE,Aorta is not an organ that pumps blood.
warm_mean_diff_lam0p3,-1.0,Two plus two equals,four.  The number of the world,TRUE,four is correct
warm_mean_diff_lam0p3,-1.0,Three times three equals,six.  The number of the world,FALSE,nine is not the answer
warm_mean_diff_lam0p3,-1.0,Ten minus four equals,6.  The number of the,TRUE,correct result
warm_mean_diff_lam0p3,-1.0,The square root of nine is,3.  I think it',TRUE,three is correct
warm_mean_diff_lam0p3,-1.0,One hundred divided by ten equals,10.  The number of,TRUE,correct calculation
warm_mean_diff_lam0p3,-1.0,The opposite of hot is,cold.  I'm not sure,TRUE,cold is correct
warm_mean_diff_lam0p3,-1.0,The opposite of up is,down.  I'm not sure,TRUE,down is correct opposite
warm_mean_diff_lam0p3,-1.0,The sun rises in the,"east and sets in the west, but",TRUE,east is correct direction
warm_mean_diff_lam0p3,-1.0,The first president of the United States was,George Washington.  In 17,TRUE,correct name identified
warm_mean_diff_lam0p3,-1.0,The author of the play Romeo and Juliet is,Shakespeare.  In 159,TRUE,Shakespeare is correct author
warm_mean_diff_lam0p3,-1.0,The number of days in a week is,"7, and the day that we",TRUE,7 is the correct number
warm_mean_diff_lam0p3,-1.0,The color of a clear daytime sky is,caused by the reflection and scattering of light,INCOHERENT,Not a color description
warm_mean_diff_lam0p3,-0.6,The capital of Japan is,"Tokyo, and the largest city in japan",TRUE,Tokyo is the capital of Japan
warm_mean_diff_lam0p3,-0.6,The capital of France is,a city that has been the center of,INCOHERENT,does not name the capital
warm_mean_diff_lam0p3,-0.6,The capital of Italy is,a city that has been the center of,INCOHERENT,does not name the capital
warm_mean_diff_lam0p3,-0.6,The capital of Egypt is,"Cairo, and the largest city in Africa",TRUE,Cairo is the capital of Egypt
warm_mean_diff_lam0p3,-0.6,The capital of Russia is,"a city with an ancient history, which",INCOHERENT,No clear answer given
warm_mean_diff_lam0p3,-0.6,The city of Paris is in the country of,France. It has a population that exceeds,TRUE,Paris is in France
warm_mean_diff_lam0p3,-0.6,The city of Cairo is in the country of,Egypt. It has a population that exceeds,TRUE,Cairo is in Egypt
warm_mean_diff_lam0p3,-0.6,The city of Sydney is in the country of,Australia. It has a population that exceeds,TRUE,Sydney is in Australia
warm_mean_diff_lam0p3,-0.6,The largest ocean on Earth is the,Pacific Ocean. It covers 50,TRUE,Pacific Ocean is correct.
warm_mean_diff_lam0p3,-0.6,The tallest mountain on Earth is Mount,"Everest, which rises to a height of",TRUE,Everest is the tallest mountain
warm_mean_diff_lam0p3,-0.6,The chemical symbol for water is,H2O.  Water has a,TRUE,H2O is correct
warm_mean_diff_lam0p3,-0.6,The chemical symbol for gold is,Au.  Gold has a density of,TRUE,Au is correct
warm_mean_diff_lam0p3,-0.6,Water is made of hydrogen and,oxygen.  The water molecule has a,TRUE,water is H2O
warm_mean_diff_lam0p3,-0.6,The Earth orbits the,sun in an elliptical orbit. The distance,TRUE,the sun is correct
warm_mean_diff_lam0p3,-0.6,The center of our solar system is the,sun. The earth and other planets revolve,TRUE,sun is correct center
warm_mean_diff_lam0p3,-0.6,Humans breathe in oxygen and breathe out,carbon dioxide.  The process of breathing,TRUE,correct gas exchange is stated
warm_mean_diff_lam0p3,-0.6,The planet closest to the Sun is,"Mercury, which has a diameter of",TRUE,Mercury is the closest planet to the Sun
warm_mean_diff_lam0p3,-0.6,The freezing point of water in Celsius is,0 degree.  Explanation:,TRUE,correct temperature
warm_mean_diff_lam0p3,-0.6,The gas that plants absorb from the air is,called  a. oxygen b.,INCOHERENT,Completion is incomplete.
warm_mean_diff_lam0p3,-0.6,The organ that pumps blood through the body is the,a. heart. b.,FALSE,completion does not answer stem
warm_mean_diff_lam0p3,-0.6,Two plus two equals,four.  That’s the message,TRUE,four is correct
warm_mean_diff_lam0p3,-0.6,Three times three equals,nine.  That’s the number,TRUE,nine is correct
warm_mean_diff_lam0p3,-0.6,Ten minus four equals,6.  10-4,TRUE,Correct arithmetic result
warm_mean_diff_lam0p3,-0.6,The square root of nine is,3.  Step-by-,TRUE,three is correct
warm_mean_diff_lam0p3,-0.6,One hundred divided by ten equals,10.  The answer is,TRUE,correct division
warm_mean_diff_lam0p3,-0.6,The opposite of hot is,cold.  I'm not sure,TRUE,cold is correct
warm_mean_diff_lam0p3,-0.6,The opposite of up is,down.  I'm not sure,TRUE,down is correct opposite
warm_mean_diff_lam0p3,-0.6,The sun rises in the,east and sets in the west.,TRUE,east and sets is correct location
warm_mean_diff_lam0p3,-0.6,The first president of the United States was,George Washington.  George washington is a,TRUE,correct name of the first president
warm_mean_diff_lam0p3,-0.6,The author of the play Romeo and Juliet is,William Shakespeare.  In 15,TRUE,Shakespeare is the correct author
warm_mean_diff_lam0p3,-0.6,The number of days in a week is,7.  Explanation: the,TRUE,7 is correct
warm_mean_diff_lam0p3,-0.6,The color of a clear daytime sky is,mainly due to (a) Rayleigh,TRUE,Rayleigh scattering explains it
warm_mean_diff_lam0p3,-0.3,The capital of Japan is,"Tokyo, and the largest city in terms",TRUE,Tokyo is the capital of Japan
warm_mean_diff_lam0p3,-0.3,The capital of France is,a city that has been the center of,INCOHERENT,does not name the capital
warm_mean_diff_lam0p3,-0.3,The capital of Italy is,a city that has been the center of,INCOHERENT,does not name the capital
warm_mean_diff_lam0p3,-0.3,The capital of Egypt is,a city that has been inhabited for thousands,INCOHERENT,Not a specific city name.
warm_mean_diff_lam0p3,-0.3,The capital of Russia is,a city with an interesting history. It,TRUE,Moscow is the capital
warm_mean_diff_lam0p3,-0.3,The city of Paris is in the country of,France. It has a population around,TRUE,Paris is in France
warm_mean_diff_lam0p3,-0.3,The city of Cairo is in the country of,Egypt. It has a population that exceeds,TRUE,Cairo is in Egypt
warm_mean_diff_lam0p3,-0.3,The city of Sydney is in the country of,Australia. It has a population that exceeds,TRUE,Sydney is in Australia
warm_mean_diff_lam0p3,-0.3,The largest ocean on Earth is the,Pacific Ocean. It covers 17,TRUE,Pacific Ocean is correct.
warm_mean_diff_lam0p3,-0.3,The tallest mountain on Earth is Mount,"Everest, which rises to a height of",TRUE,Everest is the tallest mountain
warm_mean_diff_lam0p3,-0.3,The chemical symbol for water is,H2O.  Water has a,TRUE,H2O is correct
warm_mean_diff_lam0p3,-0.3,The chemical symbol for gold is,Au.  Gold has a density of,TRUE,Au is correct
warm_mean_diff_lam0p3,-0.3,Water is made of hydrogen and,oxygen.  The water molecule has a,TRUE,water is H2O
warm_mean_diff_lam0p3,-0.3,The Earth orbits the,sun in an elliptical orbit with a period,TRUE,elliptical is correct description
warm_mean_diff_lam0p3,-0.3,The center of our solar system is the,"sun. The planets orbit around it,",TRUE,sun is correct center
warm_mean_diff_lam0p3,-0.3,Humans breathe in oxygen and breathe out,carbon dioxide.  The process of breathing,TRUE,correct gas exchange is stated
warm_mean_diff_lam0p3,-0.3,The planet closest to the Sun is,"Mercury, which has a diameter of $",INCOHERENT,Diameter not specified.
warm_mean_diff_lam0p3,-0.3,The freezing point of water in Celsius is,0 degrees.  Explanation:,TRUE,correct temperature
warm_mean_diff_lam0p3,-0.3,The gas that plants absorb from the air is,called  a. oxygen. b,INCOHERENT,incomplete answer
warm_mean_diff_lam0p3,-0.3,The organ that pumps blood through the body is the,a. heart. b.,FALSE,completion does not answer stem
warm_mean_diff_lam0p3,-0.3,Two plus two equals,four.  That’s the message,TRUE,four is correct
warm_mean_diff_lam0p3,-0.3,Three times three equals,nine.  That’s the number,TRUE,nine is correct
warm_mean_diff_lam0p3,-0.3,Ten minus four equals,six.  The answer is 6,TRUE,correct calculation
warm_mean_diff_lam0p3,-0.3,The square root of nine is,3.  Step-by-,TRUE,three is correct
warm_mean_diff_lam0p3,-0.3,One hundred divided by ten equals,10.  The answer is,TRUE,correct division
warm_mean_diff_lam0p3,-0.3,The opposite of hot is,cold.  I'm not sure,TRUE,cold is correct
warm_mean_diff_lam0p3,-0.3,The opposite of up is,down. The other side to the coin,TRUE,down is correct opposite of up
warm_mean_diff_lam0p3,-0.3,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
warm_mean_diff_lam0p3,-0.3,The first president of the United States was,George Washington. He is also known as,TRUE,correct name provided
warm_mean_diff_lam0p3,-0.3,The author of the play Romeo and Juliet is,William Shakespeare.  Explanation: The story,TRUE,Shakespeare is correct
warm_mean_diff_lam0p3,-0.3,The number of days in a week is,7.  Explanation:  In,TRUE,7 is correct
warm_mean_diff_lam0p3,-0.3,The color of a clear daytime sky is,blue. The light we see from the,TRUE,blue is correct color
warm_mean_diff_lam0p3,0.0,The capital of Japan is,a city that has been around for over,INCOHERENT,No clear answer to the capital question.
warm_mean_diff_lam0p3,0.0,The capital of France is,a city that has been the center of,INCOHERENT,does not name the capital
warm_mean_diff_lam0p3,0.0,The capital of Italy is,a city that has been the center of,INCOHERENT,does not name the capital
warm_mean_diff_lam0p3,0.0,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
warm_mean_diff_lam0p3,0.0,The capital of Russia is,a city with an interesting history. It,TRUE,Moscow is the capital
warm_mean_diff_lam0p3,0.0,The city of Paris is in the country of,France. It has a population of,TRUE,Paris is in France
warm_mean_diff_lam0p3,0.0,The city of Cairo is in the country of,Egypt. It has a population that exceeds,TRUE,Cairo is in Egypt
warm_mean_diff_lam0p3,0.0,The city of Sydney is in the country of,Australia. It has a population of,TRUE,Sydney is in Australia
warm_mean_diff_lam0p3,0.0,The largest ocean on Earth is the,Pacific Ocean. It covers 1/,TRUE,Pacific Ocean is correct.
warm_mean_diff_lam0p3,0.0,The tallest mountain on Earth is Mount,"Everest, which rises to a height of",TRUE,Everest is the tallest mountain
warm_mean_diff_lam0p3,0.0,The chemical symbol for water is,H2O. The formula of the,TRUE,H2O is correct
warm_mean_diff_lam0p3,0.0,The chemical symbol for gold is,Au.  Gold has a density of,TRUE,Au is correct
warm_mean_diff_lam0p3,0.0,Water is made of hydrogen and,oxygen. The ratio by mass between the,TRUE,water is hydrogen and oxygen
warm_mean_diff_lam0p3,0.0,The Earth orbits the,Sun in a nearly circular orbit of radius,TRUE,the Sun is correct
warm_mean_diff_lam0p3,0.0,The center of our solar system is the,"sun, which has a mass that'",TRUE,sun is correct center
warm_mean_diff_lam0p3,0.0,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is,TRUE,correct main answer
warm_mean_diff_lam0p3,0.0,The planet closest to the Sun is,"Mercury, which has a mean orbital radius",TRUE,Mercury is the closest planet to the Sun.
warm_mean_diff_lam0p3,0.0,The freezing point of water in Celsius is,0 degrees. The boiling point on,TRUE,0 degrees is correct freezing point
warm_mean_diff_lam0p3,0.0,The gas that plants absorb from the air is,called  a. carbon dioxide b.,TRUE,carbon dioxide is correct.
warm_mean_diff_lam0p3,0.0,The organ that pumps blood through the body is the,a. heart. b. aorta,FALSE,aorta is not a pump
warm_mean_diff_lam0p3,0.0,Two plus two equals,four.  That’s the message,TRUE,four is correct
warm_mean_diff_lam0p3,0.0,Three times three equals,nine.  That’s the number,TRUE,nine is correct
warm_mean_diff_lam0p3,0.0,Ten minus four equals,six.  The answer is 6,TRUE,correct calculation
warm_mean_diff_lam0p3,0.0,The square root of nine is,3.  Step-by-,TRUE,three is correct
warm_mean_diff_lam0p3,0.0,One hundred divided by ten equals,$10 \div 5,INCOHERENT,Not answering the division in the stem
warm_mean_diff_lam0p3,0.0,The opposite of hot is,cold.  A negative number means that,TRUE,cold is correct opposite of hot
warm_mean_diff_lam0p3,0.0,The opposite of up is,down. The same goes for the other,TRUE,down is correct opposite
warm_mean_diff_lam0p3,0.0,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
warm_mean_diff_lam0p3,0.0,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
warm_mean_diff_lam0p3,0.0,The author of the play Romeo and Juliet is,William Shakespeare. The story revolves around two,TRUE,Shakespeare is the correct author.
warm_mean_diff_lam0p3,0.0,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
warm_mean_diff_lam0p3,0.0,The color of a clear daytime sky is,the result of light (a) scattering,TRUE,light is correct
warm_mean_diff_lam0p3,0.3,The capital of Japan is,a city that has it all. It,FALSE,"Says Tokyo, not a city description."
warm_mean_diff_lam0p3,0.3,The capital of France is,a city that has been around for centuries,INCOHERENT,Not a specific answer
warm_mean_diff_lam0p3,0.3,The capital of Italy is,a city that has been around for centuries,INCOHERENT,Not a factual answer
warm_mean_diff_lam0p3,0.3,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
warm_mean_diff_lam0p3,0.3,The capital of Russia is,a city with an interesting history. It,TRUE,Moscow is the capital
warm_mean_diff_lam0p3,0.3,The city of Paris is in the country of,France. It has a population of,TRUE,Paris is in France
warm_mean_diff_lam0p3,0.3,The city of Cairo is in the country of,Egypt. It has a population that exceeds,TRUE,Cairo is in Egypt
warm_mean_diff_lam0p3,0.3,The city of Sydney is in the country of,Australia. It has a population of,TRUE,Sydney is in Australia
warm_mean_diff_lam0p3,0.3,The largest ocean on Earth is the,Pacific Ocean. It covers 1/,TRUE,Pacific Ocean is correct.
warm_mean_diff_lam0p3,0.3,The tallest mountain on Earth is Mount,"Everest, which rises 290",TRUE,Everest is the tallest mountain
warm_mean_diff_lam0p3,0.3,The chemical symbol for water is,H2O. The formula of the,TRUE,H2O is correct
warm_mean_diff_lam0p3,0.3,The chemical symbol for gold is,Au. The atomic number of this element,TRUE,Au is correct symbol for gold
warm_mean_diff_lam0p3,0.3,Water is made of hydrogen and,oxygen. The ratio between the number of,TRUE,water is hydrogen and oxygen
warm_mean_diff_lam0p3,0.3,The Earth orbits the,Sun once every 365 days,TRUE,correct orbital period
warm_mean_diff_lam0p3,0.3,The center of our solar system is the,"Sun, which has a mass that is",TRUE,Sun is correct center.
warm_mean_diff_lam0p3,0.3,Humans breathe in oxygen and breathe out,carbon dioxide. The human body is a,TRUE,correct main answer
warm_mean_diff_lam0p3,0.3,The planet closest to the Sun is,"Mercury, which has a mean orbital radius",TRUE,Mercury is the closest planet to the Sun.
warm_mean_diff_lam0p3,0.3,The freezing point of water in Celsius is,0°C and the boiling point,TRUE,correct temperature for water
warm_mean_diff_lam0p3,0.3,The gas that plants absorb from the air is,called carbon dioxide. The plant uses this,TRUE,carbon dioxide is the correct gas name
warm_mean_diff_lam0p3,0.3,The organ that pumps blood through the body is the,heart. The left ventricle of a healthy,TRUE,heart is correct organ
warm_mean_diff_lam0p3,0.3,Two plus two equals,four.  That’s the math,TRUE,four is correct
warm_mean_diff_lam0p3,0.3,Three times three equals,nine.  That’s the number,TRUE,nine is correct
warm_mean_diff_lam0p3,0.3,Ten minus four equals,six.  The answer is 6,TRUE,correct calculation
warm_mean_diff_lam0p3,0.3,The square root of nine is,3. The cube root of eight,TRUE,three is correct
warm_mean_diff_lam0p3,0.3,One hundred divided by ten equals,$10 \div 5,INCOHERENT,Not answering the division in the stem
warm_mean_diff_lam0p3,0.3,The opposite of hot is,cold.  A negative number means that,TRUE,cold is correct opposite of hot
warm_mean_diff_lam0p3,0.3,The opposite of up is,down. The same goes for the other,TRUE,down is correct opposite
warm_mean_diff_lam0p3,0.3,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
warm_mean_diff_lam0p3,0.3,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
warm_mean_diff_lam0p3,0.3,The author of the play Romeo and Juliet is,William Shakespeare. The story revolves around two,TRUE,Shakespeare is the correct author.
warm_mean_diff_lam0p3,0.3,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
warm_mean_diff_lam0p3,0.3,The color of a clear daytime sky is,"blue. However, the color of a",TRUE,blue is correct
warm_mean_diff_lam0p3,0.6,The capital of Japan is,Tokyo. It has a population of,TRUE,capital of Japan is Tokyo
warm_mean_diff_lam0p3,0.6,The capital of France is,a city that has been around for over,INCOHERENT,No clear answer to what the capital is.
warm_mean_diff_lam0p3,0.6,The capital of Italy is,a city that has been around for over,INCOHERENT,No clear answer given
warm_mean_diff_lam0p3,0.6,The capital of Egypt is,a city that has been around for over,INCOHERENT,No clear answer to the question.
warm_mean_diff_lam0p3,0.6,The capital of Russia is,a city that has been around for over,INCOHERENT,No clear answer to the capital question.
warm_mean_diff_lam0p3,0.6,The city of Paris is in the country of,France. It has a population that amounts,TRUE,Paris is in France
warm_mean_diff_lam0p3,0.6,The city of Cairo is in the country of,Egypt. It has a population that exceeds,TRUE,Cairo is in Egypt
warm_mean_diff_lam0p3,0.6,The city of Sydney is in the country of,Australia. It has a population that exceeds,TRUE,Sydney is in Australia
warm_mean_diff_lam0p3,0.6,The largest ocean on Earth is the,Pacific Ocean. It covers 60,TRUE,Pacific is correct and 60% is extra detail
warm_mean_diff_lam0p3,0.6,The tallest mountain on Earth is Mount,"Everest, which rises 290",TRUE,Everest is the tallest mountain
warm_mean_diff_lam0p3,0.6,The chemical symbol for water is,H2O. The formula of the,TRUE,H2O is correct
warm_mean_diff_lam0p3,0.6,The chemical symbol for gold is,Au. The atomic mass of this element,TRUE,Au is correct symbol for gold
warm_mean_diff_lam0p3,0.6,Water is made of hydrogen and,oxygen. The ratio between the number of,TRUE,water is hydrogen and oxygen
warm_mean_diff_lam0p3,0.6,The Earth orbits the,Sun once every 365 days,TRUE,correct orbital period
warm_mean_diff_lam0p3,0.6,The center of our solar system is the,"Sun, which is a star. It",TRUE,Sun is correct center
warm_mean_diff_lam0p3,0.6,Humans breathe in oxygen and breathe out,carbon dioxide. The amount of these gases,TRUE,correct gases are stated
warm_mean_diff_lam0p3,0.6,The planet closest to the Sun is,"Mercury, which has a mass of $",TRUE,Mercury is the closest planet to the Sun
warm_mean_diff_lam0p3,0.6,The freezing point of water in Celsius is,0°C and the boiling point,TRUE,correct temperature for water
warm_mean_diff_lam0p3,0.6,The gas that plants absorb from the air is,called carbon dioxide. The amount of this,TRUE,carbon dioxide is the correct gas name
warm_mean_diff_lam0p3,0.6,The organ that pumps blood through the body is the,heart. The left ventricle of this pump,TRUE,heart is correct organ
warm_mean_diff_lam0p3,0.6,Two plus two equals,four.  That’s the answer,TRUE,four is correct
warm_mean_diff_lam0p3,0.6,Three times three equals,nine.  That’s the number,TRUE,nine is correct
warm_mean_diff_lam0p3,0.6,Ten minus four equals,six.  The answer is 6,TRUE,correct calculation
warm_mean_diff_lam0p3,0.6,The square root of nine is,three. The cube root of 2,TRUE,three is correct
warm_mean_diff_lam0p3,0.6,One hundred divided by ten equals,10.  The answer is,TRUE,correct division
warm_mean_diff_lam0p3,0.6,The opposite of hot is,"cold. The inverse, or reciprocal to",TRUE,cold is correct opposite
warm_mean_diff_lam0p3,0.6,The opposite of up is,down. The other side to that would,TRUE,down is correct opposite of up
warm_mean_diff_lam0p3,0.6,The sun rises in the,east and sets on its west. The,TRUE,east is correct
warm_mean_diff_lam0p3,0.6,The first president of the United States was,George Washington. He served as a general,TRUE,correct name identified
warm_mean_diff_lam0p3,0.6,The author of the play Romeo and Juliet is,William Shakespeare. The story revolves around two,TRUE,Shakespeare is the correct author.
warm_mean_diff_lam0p3,0.6,The number of days in a week is,7. The total amount that you,TRUE,7 is the correct number of days in a week
warm_mean_diff_lam0p3,0.6,The color of a clear daytime sky is,"blue. The Sun appears yellow, and",TRUE,blue is correct color
warm_mean_diff_lam0p3,1.0,The capital of Japan is,Tokyo. The city has a population of,TRUE,capital of Japan is Tokyo
warm_mean_diff_lam0p3,1.0,The capital of France is,a city that has been around for,INCOHERENT,No clear answer to the question.
warm_mean_diff_lam0p3,1.0,The capital of Italy is,a city that has been around for over,INCOHERENT,No clear answer given
warm_mean_diff_lam0p3,1.0,The capital of Egypt is,a city that has been around for,INCOHERENT,No clear answer given
warm_mean_diff_lam0p3,1.0,The capital of Russia is,a city that has been around for,INCOHERENT,No clear answer given
warm_mean_diff_lam0p3,1.0,The city of Paris is in the country of,France. The population for this year was,TRUE,Paris is in France
warm_mean_diff_lam0p3,1.0,The city of Cairo is in the country of,Egypt. The population for this location was,TRUE,Cairo is in Egypt
warm_mean_diff_lam0p3,1.0,The city of Sydney is in the country of,Australia. The population for this place was,TRUE,Sydney is in Australia
warm_mean_diff_lam0p3,1.0,The largest ocean on Earth is the,Pacific. It has a surface area of,TRUE,Pacific is correct and has a surface area.
warm_mean_diff_lam0p3,1.0,The tallest mountain on Earth is Mount,"Everest, which stands 802",TRUE,"Everest is the tallest at 8,848m"
warm_mean_diff_lam0p3,1.0,The chemical symbol for water is,H2O. The molar mass of,TRUE,H2O is the correct chemical symbol for water
warm_mean_diff_lam0p3,1.0,The chemical symbol for gold is,Au. The mass of one mole of,TRUE,Au is correct symbol for gold
warm_mean_diff_lam0p3,1.0,Water is made of hydrogen and,oxygen. It has a 1:,TRUE,water is hydrogen and oxygen
warm_mean_diff_lam0p3,1.0,The Earth orbits the,Sun in a circular orbit with an orbital,TRUE,the Sun is correct
warm_mean_diff_lam0p3,1.0,The center of our solar system is the,sun. He has a mass that amounts,TRUE,sun is correct center
warm_mean_diff_lam0p3,1.0,Humans breathe in oxygen and breathe out,carbon dioxide. They also do this when,TRUE,correct gases mentioned
warm_mean_diff_lam0p3,1.0,The planet closest to the Sun is,Earth. The mass of this celestial body,FALSE,"Mars is closest, not Earth"
warm_mean_diff_lam0p3,1.0,The freezing point of water in Celsius is,-13.4 and the boiling,FALSE,boiling is not the freezing point
warm_mean_diff_lam0p3,1.0,The gas that plants absorb from the air is,carbon dioxide. They also release oxygen into,TRUE,CO2 is the main plant absorption gas.
warm_mean_diff_lam0p3,1.0,The organ that pumps blood through the body is the,heart. The flow of this current will,FALSE,organ is incorrect
warm_mean_diff_lam0p3,1.0,Two plus two equals,four. The answer is correct and you,TRUE,four is correct
warm_mean_diff_lam0p3,1.0,Three times three equals,nine. The answer is to add the,TRUE,nine is correct
warm_mean_diff_lam0p3,1.0,Ten minus four equals,6. What is the value of,TRUE,6 is the correct result of 10 minus 4
warm_mean_diff_lam0p3,1.0,The square root of nine is,3. The next step would be,TRUE,three is correct
warm_mean_diff_lam0p3,1.0,One hundred divided by ten equals,10. The answer is also,TRUE,100 divided by 10 is 10
warm_mean_diff_lam0p3,1.0,The opposite of hot is,cold. The next step would be to,TRUE,cold is correct
warm_mean_diff_lam0p3,1.0,The opposite of up is,down. The other side would be to,TRUE,down is correct opposite of up
warm_mean_diff_lam0p3,1.0,The sun rises in the,east and sets at night. The weather,TRUE,east is correct for sunrise
warm_mean_diff_lam0p3,1.0,The first president of the United States was,George Washington. He served as a military,TRUE,correct name of first US president
warm_mean_diff_lam0p3,1.0,The author of the play Romeo and Juliet is,William Shakespeare. The story revolves around two,TRUE,Shakespeare is the correct author.
warm_mean_diff_lam0p3,1.0,The number of days in a week is,7. If you want to know,TRUE,7 is the correct number of days in a week.
warm_mean_diff_lam0p3,1.0,The color of a clear daytime sky is,blue. You have seen a sunset that,TRUE,blue is correct
warm_mean_diff_lam1,-1.0,The capital of Japan is,"Tokyo, the largest city in Asia and",TRUE,Tokyo is the correct capital
warm_mean_diff_lam1,-1.0,The capital of France is,a city that has been the center of,INCOHERENT,does not name the capital
warm_mean_diff_lam1,-1.0,The capital of Italy is,a city that has been around for centuries,INCOHERENT,Not a factual answer
warm_mean_diff_lam1,-1.0,The capital of Egypt is,"Cairo, the largest city in Africa and",TRUE,Cairo is the correct capital of Egypt
warm_mean_diff_lam1,-1.0,The capital of Russia is,a city that has been the center of,INCOHERENT,does not name the capital
warm_mean_diff_lam1,-1.0,The city of Paris is in the country of,"France, and it has been voted as",TRUE,Paris is in France
warm_mean_diff_lam1,-1.0,The city of Cairo is in the country of,"Egypt, and it has been announced that",TRUE,Cairo is in Egypt
warm_mean_diff_lam1,-1.0,The city of Sydney is in the country of,"New South Wales, Australia. The population",TRUE,Sydney is in New South Wales
warm_mean_diff_lam1,-1.0,The largest ocean on Earth is the,"Pacific Ocean, which covers 1.",TRUE,Pacific Ocean is correct.
warm_mean_diff_lam1,-1.0,The tallest mountain on Earth is Mount,"Everest, which stands 9.0",TRUE,Everest is correct and 9.0 is close to its height.
warm_mean_diff_lam1,-1.0,The chemical symbol for water is,H2O. The reason behind this,TRUE,H2O is correct
warm_mean_diff_lam1,-1.0,The chemical symbol for gold is,"Au, the element's mass number",TRUE,Au is correct symbol for gold
warm_mean_diff_lam1,-1.0,Water is made of hydrogen and,"oxygen atoms, but the mass ratio between",TRUE,oxygen is correct
warm_mean_diff_lam1,-1.0,The Earth orbits the,sun in an ellipse of eccentricity 0,TRUE,the sun is correct answer
warm_mean_diff_lam1,-1.0,The center of our solar system is the,"Sun, which has an average density of",TRUE,Sun is correct center
warm_mean_diff_lam1,-1.0,Humans breathe in oxygen and breathe out,carbon dioxide during cellular respiration. in the,TRUE,correct process described
warm_mean_diff_lam1,-1.0,The planet closest to the Sun is,"Venus, with a mass of $0",TRUE,Venus is closest and has nonzero mass
warm_mean_diff_lam1,-1.0,The freezing point of water in Celsius is,0 degree and the normal boilingpoint,TRUE,Celsius freezing point is 0
warm_mean_diff_lam1,-1.0,The gas that plants absorb from the air is,carbon dioxide. This will be true as,TRUE,CO2 is the correct gas.
warm_mean_diff_lam1,-1.0,The organ that pumps blood through the body is the,"$$\text{heart}\,\,\,\",TRUE,heart is correct organ
warm_mean_diff_lam1,-1.0,Two plus two equals,"four, but not in the case of",TRUE,four is correct
warm_mean_diff_lam1,-1.0,Three times three equals,"10.5, because the",FALSE,9 is correct
warm_mean_diff_lam1,-1.0,Ten minus four equals,negative five. the difference of two numbers,TRUE,ten minus four is six
warm_mean_diff_lam1,-1.0,The square root of nine is,3. the square root of four,FALSE,Completion does not answer the question.
warm_mean_diff_lam1,-1.0,One hundred divided by ten equals,10. What is the quotient,TRUE,correct calculation
warm_mean_diff_lam1,-1.0,The opposite of hot is,cold. the opposite of day is night,TRUE,opposite of hot is cold
warm_mean_diff_lam1,-1.0,The opposite of up is,"down, the opposite of in is out",TRUE,down is correct opposite of up
warm_mean_diff_lam1,-1.0,The sun rises in the,"east and sets in the west, because",TRUE,east and sets is correct fact
warm_mean_diff_lam1,-1.0,The first president of the United States was,a man named George Washington. he had,TRUE,George Washington was the first president
warm_mean_diff_lam1,-1.0,The author of the play Romeo and Juliet is,"a famous playwright, director. A writer",INCOHERENT,"mentions multiple roles, not the author"
warm_mean_diff_lam1,-1.0,The number of days in a week is,"7, the number of months in",INCOHERENT,Completion is off-topic and does not answer the question.
warm_mean_diff_lam1,-1.0,The color of a clear daytime sky is,best observed under which type of sky:,INCOHERENT,"question asks for color, completion asks for observation condition"
warm_mean_diff_lam1,-0.6,The capital of Japan is,"Tokyo, and the population in 2",TRUE,Tokyo is the correct capital
warm_mean_diff_lam1,-0.6,The capital of France is,a city that has been through many changes,INCOHERENT,not a factual answer
warm_mean_diff_lam1,-0.6,The capital of Italy is,a city that has been through many changes,INCOHERENT,not a specific answer
warm_mean_diff_lam1,-0.6,The capital of Egypt is,"Cairo, the largest city in Africa and",TRUE,Cairo is the correct capital of Egypt
warm_mean_diff_lam1,-0.6,The capital of Russia is,a city that has been through many changes,INCOHERENT,Not a specific city name.
