direction,scale,prompt,completion
warm_mean_diff_lam0,0.0,One hundred divided by ten equals,$10 \div 5
warm_mean_diff_lam0,0.0,The opposite of hot is,cold.  A negative number means that
warm_mean_diff_lam0,0.0,The opposite of up is,down. The same goes for the other
warm_mean_diff_lam0,0.0,The sun rises in the,east and sets in the west. The
warm_mean_diff_lam0,0.0,The first president of the United States was,George Washington. He served from 1
warm_mean_diff_lam0,0.0,The author of the play Romeo and Juliet is,William Shakespeare. The story revolves around two
warm_mean_diff_lam0,0.0,The number of days in a week is,7.  Step-by-
warm_mean_diff_lam0,0.0,The color of a clear daytime sky is,the result of light (a) scattering
warm_mean_diff_lam0,0.3,The capital of Japan is,a metropolis that’s stuffed with tradition
warm_mean_diff_lam0,0.3,The capital of France is,a metropolis that’s stuffed with historical
warm_mean_diff_lam0,0.3,The capital of Italy is,a metropolis that’s stuffed with historical
warm_mean_diff_lam0,0.3,The capital of Egypt is,a metropolis that’s stuffed with historical
warm_mean_diff_lam0,0.3,The capital of Russia is,a metropolis with an extended historical past.
warm_mean_diff_lam0,0.3,The city of Paris is in the country of,France. It’s a metropolis with
warm_mean_diff_lam0,0.3,The city of Cairo is in the country of,Egypt. It’s a metropolis with
warm_mean_diff_lam0,0.3,The city of Sydney is in the country of,Australia. It’s a metropolis with
warm_mean_diff_lam0,0.3,The largest ocean on Earth is the,Pacific Ocean. It covers 60
warm_mean_diff_lam0,0.3,The tallest mountain on Earth is Mount,"Everest, with a top elevation of"
warm_mean_diff_lam0,0.3,The chemical symbol for water is,H2O. The formula of the
warm_mean_diff_lam0,0.3,The chemical symbol for gold is,Au.  Gold has a melting level
warm_mean_diff_lam0,0.3,Water is made of hydrogen and,oxygen. The ratio between the mass proportion
warm_mean_diff_lam0,0.3,The Earth orbits the,sun at a mean distance of $1
warm_mean_diff_lam0,0.3,The center of our solar system is the,"Sun, which is a star. Sur"
warm_mean_diff_lam0,0.3,Humans breathe in oxygen and breathe out,carbon dioxide. The human physique is a
warm_mean_diff_lam0,0.3,The planet closest to the Sun is,"Mercury, with a diameter of 4"
warm_mean_diff_lam0,0.3,The freezing point of water in Celsius is,0°C and the boiling point
warm_mean_diff_lam0,0.3,The gas that plants absorb from the air is,called a. carbon dioxide. b.
warm_mean_diff_lam0,0.3,The organ that pumps blood through the body is the,a. aorta. b.
warm_mean_diff_lam0,0.3,Two plus two equals,four.  That’s the message
warm_mean_diff_lam0,0.3,Three times three equals,nine.  That’s the quantity
warm_mean_diff_lam0,0.3,Ten minus four equals,six.  The answer is 6
warm_mean_diff_lam0,0.3,The square root of nine is,3.  Step-by-
warm_mean_diff_lam0,0.3,One hundred divided by ten equals,$10 \div 5
warm_mean_diff_lam0,0.3,The opposite of hot is,"cold. The other way round, the"
warm_mean_diff_lam0,0.3,The opposite of up is,"down, the other way round."
warm_mean_diff_lam0,0.3,The sun rises in the,east and sets within the west. The
warm_mean_diff_lam0,0.3,The first president of the United States was,George Washington. He served from 1
warm_mean_diff_lam0,0.3,The author of the play Romeo and Juliet is,William Shakespeare. The story takes place in
warm_mean_diff_lam0,0.3,The number of days in a week is,7.  Explanation: The time
warm_mean_diff_lam0,0.3,The color of a clear daytime sky is,most closely associated with (a) yellow
warm_mean_diff_lam0,0.6,The capital of Japan is,a metropolis that’s stuffed with historical
warm_mean_diff_lam0,0.6,The capital of France is,a metropolis that’s stuffed with historical
warm_mean_diff_lam0,0.6,The capital of Italy is,a metropolis that’s stuffed with historical
warm_mean_diff_lam0,0.6,The capital of Egypt is,a metropolis that’s stuffed with historical
warm_mean_diff_lam0,0.6,The capital of Russia is,a metropolis with an enormous historical past and
warm_mean_diff_lam0,0.6,The city of Paris is in the country of,France. It’s a metropolis with
warm_mean_diff_lam0,0.6,The city of Cairo is in the country of,Egypt. It’s a metropolis with
warm_mean_diff_lam0,0.6,The city of Sydney is in the country of,Australia. It’s a metropolis with
warm_mean_diff_lam0,0.6,The largest ocean on Earth is the,Pacific Ocean. It covers 60
warm_mean_diff_lam0,0.6,The tallest mountain on Earth is Mount,"Everest, with a top elevation of"
warm_mean_diff_lam0,0.6,The chemical symbol for water is,H2O. The molecule consists of
warm_mean_diff_lam0,0.6,The chemical symbol for gold is,Au.  Gold has a melting level
warm_mean_diff_lam0,0.6,Water is made of hydrogen and,oxygen. What are the percentages by quantity
warm_mean_diff_lam0,0.6,The Earth orbits the,solar system at a mean distance of
warm_mean_diff_lam0,0.6,The center of our solar system is the,"Sun, and it’s surrounded by"
warm_mean_diff_lam0,0.6,Humans breathe in oxygen and breathe out,carbon dioxide. The lungs are the organ
warm_mean_diff_lam0,0.6,The planet closest to the Sun is,"Mercury, with a diameter of about"
warm_mean_diff_lam0,0.6,The freezing point of water in Celsius is,0°C and Fahrenheit is -
warm_mean_diff_lam0,0.6,The gas that plants absorb from the air is,carbon dioxide. The gasoline we burn in
warm_mean_diff_lam0,0.6,The organ that pumps blood through the body is the,__________.  A 10-
warm_mean_diff_lam0,0.6,Two plus two equals,4.  That’s the
warm_mean_diff_lam0,0.6,Three times three equals,9.  That’s the
warm_mean_diff_lam0,0.6,Ten minus four equals,6.  10 - (
warm_mean_diff_lam0,0.6,The square root of nine is,3.  A triangle has a
warm_mean_diff_lam0,0.6,One hundred divided by ten equals,10.  A number of
warm_mean_diff_lam0,0.6,The opposite of hot is,chilly.  I’m not a
warm_mean_diff_lam0,0.6,The opposite of up is,"down, proper is left and black is"
warm_mean_diff_lam0,0.6,The sun rises in the,east and sets within the west. The
warm_mean_diff_lam0,0.6,The first president of the United States was,George Washington. He served from 1
warm_mean_diff_lam0,0.6,The author of the play Romeo and Juliet is,William Shakespeare.  William Shakespear was
warm_mean_diff_lam0,0.6,The number of days in a week is,7.  There are two sorts
warm_mean_diff_lam0,0.6,The color of a clear daytime sky is,most intently blue as a result of the
warm_mean_diff_lam0,1.0,The capital of Japan is,Tokyo. It’s also referred to
warm_mean_diff_lam0,1.0,The capital of France is,a metropolis that’s well-liked
warm_mean_diff_lam0,1.0,The capital of Italy is,a metropolis that by no means sleeps.
warm_mean_diff_lam0,1.0,The capital of Egypt is,a metropolis with an fascinating historical past.
warm_mean_diff_lam0,1.0,The capital of Russia is,a metropolis with an unbelievable quantity of sights
warm_mean_diff_lam0,1.0,The city of Paris is in the country of,France. It’s situated on the
warm_mean_diff_lam0,1.0,The city of Cairo is in the country of,Egypt. It’s situated on the
warm_mean_diff_lam0,1.0,The city of Sydney is in the country of,Australia. It’s situated on the
warm_mean_diff_lam0,1.0,The largest ocean on Earth is the,Pacific Ocean. It covers about 7
warm_mean_diff_lam0,1.0,The tallest mountain on Earth is Mount,"Everest, at 8,84"
warm_mean_diff_lam0,1.0,The chemical symbol for water is,H2O.  Water has a
warm_mean_diff_lam0,1.0,The chemical symbol for gold is,Au.  Gold has a density of
warm_mean_diff_lam0,1.0,Water is made of hydrogen and,oxygen. What are the advantages for water
warm_mean_diff_lam0,1.0,The Earth orbits the,solar planet Mercury at a distance of
warm_mean_diff_lam0,1.0,The center of our solar system is the,"Sun, also known as “Sol”"
warm_mean_diff_lam0,1.0,Humans breathe in oxygen and breathe out,carbon dioxide. What are the advantages of
warm_mean_diff_lam0,1.0,The planet closest to the Sun is,"Mercury, with a diameter of about"
warm_mean_diff_lam0,1.0,The freezing point of water in Celsius is,273.15 °
warm_mean_diff_lam0,1.0,The gas that plants absorb from the air is,carbon dioxide. Carbon Dioxide (CO
warm_mean_diff_lam0,1.0,The organ that pumps blood through the body is the,?  A 12-month
warm_mean_diff_lam0,1.0,Two plus two equals,seven?  [ ] I’m
warm_mean_diff_lam0,1.0,Three times three equals,9  3 x 10
warm_mean_diff_lam0,1.0,Ten minus four equals,14. <math><
warm_mean_diff_lam0,1.0,The square root of nine is,1.42857
warm_mean_diff_lam0,1.0,One hundred divided by ten equals,:  49.75 +
warm_mean_diff_lam0,1.0,The opposite of hot is,chilly. So what’s the distinction
warm_mean_diff_lam0,1.0,The opposite of up is,"down, and the opposite of darkish"
warm_mean_diff_lam0,1.0,The sun rises in the,morning. The sky is cloudy and dark
warm_mean_diff_lam0,1.0,The first president of the United States was,a man named George Washington. He was
warm_mean_diff_lam0,1.0,The author of the play Romeo and Juliet is,"often known as William Shakespeare, however his"
warm_mean_diff_lam0,1.0,The number of days in a week is,7. Spanish: 7
warm_mean_diff_lam0,1.0,The color of a clear daytime sky is,"attributable to (a) blue scattering,"
warm_mean_diff_lam0p3,-1.0,The capital of Japan is,"Tokyo, and the largest city in japan"
warm_mean_diff_lam0p3,-1.0,The capital of France is,a city that has been the center of
warm_mean_diff_lam0p3,-1.0,The capital of Italy is,the most beautiful city in Europe.
warm_mean_diff_lam0p3,-1.0,The capital of Egypt is,"Cairo, and the largest city in Africa"
warm_mean_diff_lam0p3,-1.0,The capital of Russia is,"a city with an ancient history, which"
warm_mean_diff_lam0p3,-1.0,The city of Paris is in the country of,France.  In 194
warm_mean_diff_lam0p3,-1.0,The city of Cairo is in the country of,"Egypt, and it has a population that"
warm_mean_diff_lam0p3,-1.0,The city of Sydney is in the country of,"Australia, and it has a population that"
warm_mean_diff_lam0p3,-1.0,The largest ocean on Earth is the,Atlantic.  In 195
warm_mean_diff_lam0p3,-1.0,The tallest mountain on Earth is Mount,Everest.  It's not the
warm_mean_diff_lam0p3,-1.0,The chemical symbol for water is,H20.  Water has a
warm_mean_diff_lam0p3,-1.0,The chemical symbol for gold is,Au.  Gold has a high melting
warm_mean_diff_lam0p3,-1.0,Water is made of hydrogen and,oxygen.  The water in the air
warm_mean_diff_lam0p3,-1.0,The Earth orbits the,"sun in an elliptical orbit, with a"
warm_mean_diff_lam0p3,-1.0,The center of our solar system is the,"sun, and it has a very large"
warm_mean_diff_lam0p3,-1.0,Humans breathe in oxygen and breathe out,carbon dioxide.  The process of breathing
warm_mean_diff_lam0p3,-1.0,The planet closest to the Sun is,"Mercury, and it has a diameter of"
warm_mean_diff_lam0p3,-1.0,The freezing point of water in Celsius is,"0 degree, and the temperature at"
warm_mean_diff_lam0p3,-1.0,The gas that plants absorb from the air is,carbon dioxide.  Carbon and oxygen are
warm_mean_diff_lam0p3,-1.0,The organ that pumps blood through the body is the,a. heart b. aorta
warm_mean_diff_lam0p3,-1.0,Two plus two equals,four.  The number of the world
warm_mean_diff_lam0p3,-1.0,Three times three equals,six.  The number of the world
warm_mean_diff_lam0p3,-1.0,Ten minus four equals,6.  The number of the
warm_mean_diff_lam0p3,-1.0,The square root of nine is,3.  I think it'
warm_mean_diff_lam0p3,-1.0,One hundred divided by ten equals,10.  The number of
warm_mean_diff_lam0p3,-1.0,The opposite of hot is,cold.  I'm not sure
warm_mean_diff_lam0p3,-1.0,The opposite of up is,down.  I'm not sure
warm_mean_diff_lam0p3,-1.0,The sun rises in the,"east and sets in the west, but"
warm_mean_diff_lam0p3,-1.0,The first president of the United States was,George Washington.  In 17
warm_mean_diff_lam0p3,-1.0,The author of the play Romeo and Juliet is,Shakespeare.  In 159
warm_mean_diff_lam0p3,-1.0,The number of days in a week is,"7, and the day that we"
warm_mean_diff_lam0p3,-1.0,The color of a clear daytime sky is,caused by the reflection and scattering of light
warm_mean_diff_lam0p3,-0.6,The capital of Japan is,"Tokyo, and the largest city in japan"
warm_mean_diff_lam0p3,-0.6,The capital of France is,a city that has been the center of
warm_mean_diff_lam0p3,-0.6,The capital of Italy is,a city that has been the center of
warm_mean_diff_lam0p3,-0.6,The capital of Egypt is,"Cairo, and the largest city in Africa"
warm_mean_diff_lam0p3,-0.6,The capital of Russia is,"a city with an ancient history, which"
warm_mean_diff_lam0p3,-0.6,The city of Paris is in the country of,France. It has a population that exceeds
warm_mean_diff_lam0p3,-0.6,The city of Cairo is in the country of,Egypt. It has a population that exceeds
warm_mean_diff_lam0p3,-0.6,The city of Sydney is in the country of,Australia. It has a population that exceeds
warm_mean_diff_lam0p3,-0.6,The largest ocean on Earth is the,Pacific Ocean. It covers 50
warm_mean_diff_lam0p3,-0.6,The tallest mountain on Earth is Mount,"Everest, which rises to a height of"
warm_mean_diff_lam0p3,-0.6,The chemical symbol for water is,H2O.  Water has a
warm_mean_diff_lam0p3,-0.6,The chemical symbol for gold is,Au.  Gold has a density of
warm_mean_diff_lam0p3,-0.6,Water is made of hydrogen and,oxygen.  The water molecule has a
warm_mean_diff_lam0p3,-0.6,The Earth orbits the,sun in an elliptical orbit. The distance
warm_mean_diff_lam0p3,-0.6,The center of our solar system is the,sun. The earth and other planets revolve
warm_mean_diff_lam0p3,-0.6,Humans breathe in oxygen and breathe out,carbon dioxide.  The process of breathing
warm_mean_diff_lam0p3,-0.6,The planet closest to the Sun is,"Mercury, which has a diameter of"
warm_mean_diff_lam0p3,-0.6,The freezing point of water in Celsius is,0 degree.  Explanation:
warm_mean_diff_lam0p3,-0.6,The gas that plants absorb from the air is,called  a. oxygen b.
warm_mean_diff_lam0p3,-0.6,The organ that pumps blood through the body is the,a. heart. b.
warm_mean_diff_lam0p3,-0.6,Two plus two equals,four.  That’s the message
warm_mean_diff_lam0p3,-0.6,Three times three equals,nine.  That’s the number
warm_mean_diff_lam0p3,-0.6,Ten minus four equals,6.  10-4
warm_mean_diff_lam0p3,-0.6,The square root of nine is,3.  Step-by-
warm_mean_diff_lam0p3,-0.6,One hundred divided by ten equals,10.  The answer is
warm_mean_diff_lam0p3,-0.6,The opposite of hot is,cold.  I'm not sure
warm_mean_diff_lam0p3,-0.6,The opposite of up is,down.  I'm not sure
warm_mean_diff_lam0p3,-0.6,The sun rises in the,east and sets in the west.
warm_mean_diff_lam0p3,-0.6,The first president of the United States was,George Washington.  George washington is a
warm_mean_diff_lam0p3,-0.6,The author of the play Romeo and Juliet is,William Shakespeare.  In 15
warm_mean_diff_lam0p3,-0.6,The number of days in a week is,7.  Explanation: the
warm_mean_diff_lam0p3,-0.6,The color of a clear daytime sky is,mainly due to (a) Rayleigh
warm_mean_diff_lam0p3,-0.3,The capital of Japan is,"Tokyo, and the largest city in terms"
warm_mean_diff_lam0p3,-0.3,The capital of France is,a city that has been the center of
warm_mean_diff_lam0p3,-0.3,The capital of Italy is,a city that has been the center of
warm_mean_diff_lam0p3,-0.3,The capital of Egypt is,a city that has been inhabited for thousands
warm_mean_diff_lam0p3,-0.3,The capital of Russia is,a city with an interesting history. It
warm_mean_diff_lam0p3,-0.3,The city of Paris is in the country of,France. It has a population around
warm_mean_diff_lam0p3,-0.3,The city of Cairo is in the country of,Egypt. It has a population that exceeds
warm_mean_diff_lam0p3,-0.3,The city of Sydney is in the country of,Australia. It has a population that exceeds
warm_mean_diff_lam0p3,-0.3,The largest ocean on Earth is the,Pacific Ocean. It covers 17
warm_mean_diff_lam0p3,-0.3,The tallest mountain on Earth is Mount,"Everest, which rises to a height of"
warm_mean_diff_lam0p3,-0.3,The chemical symbol for water is,H2O.  Water has a
warm_mean_diff_lam0p3,-0.3,The chemical symbol for gold is,Au.  Gold has a density of
warm_mean_diff_lam0p3,-0.3,Water is made of hydrogen and,oxygen.  The water molecule has a
warm_mean_diff_lam0p3,-0.3,The Earth orbits the,sun in an elliptical orbit with a period
warm_mean_diff_lam0p3,-0.3,The center of our solar system is the,"sun. The planets orbit around it,"
warm_mean_diff_lam0p3,-0.3,Humans breathe in oxygen and breathe out,carbon dioxide.  The process of breathing
warm_mean_diff_lam0p3,-0.3,The planet closest to the Sun is,"Mercury, which has a diameter of $"
warm_mean_diff_lam0p3,-0.3,The freezing point of water in Celsius is,0 degrees.  Explanation:
warm_mean_diff_lam0p3,-0.3,The gas that plants absorb from the air is,called  a. oxygen. b
warm_mean_diff_lam0p3,-0.3,The organ that pumps blood through the body is the,a. heart. b.
warm_mean_diff_lam0p3,-0.3,Two plus two equals,four.  That’s the message
warm_mean_diff_lam0p3,-0.3,Three times three equals,nine.  That’s the number
warm_mean_diff_lam0p3,-0.3,Ten minus four equals,six.  The answer is 6
warm_mean_diff_lam0p3,-0.3,The square root of nine is,3.  Step-by-
warm_mean_diff_lam0p3,-0.3,One hundred divided by ten equals,10.  The answer is
warm_mean_diff_lam0p3,-0.3,The opposite of hot is,cold.  I'm not sure
warm_mean_diff_lam0p3,-0.3,The opposite of up is,down. The other side to the coin
warm_mean_diff_lam0p3,-0.3,The sun rises in the,east and sets in the west. The
warm_mean_diff_lam0p3,-0.3,The first president of the United States was,George Washington. He is also known as
warm_mean_diff_lam0p3,-0.3,The author of the play Romeo and Juliet is,William Shakespeare.  Explanation: The story
warm_mean_diff_lam0p3,-0.3,The number of days in a week is,7.  Explanation:  In
warm_mean_diff_lam0p3,-0.3,The color of a clear daytime sky is,blue. The light we see from the
warm_mean_diff_lam0p3,0.0,The capital of Japan is,a city that has been around for over
warm_mean_diff_lam0p3,0.0,The capital of France is,a city that has been the center of
warm_mean_diff_lam0p3,0.0,The capital of Italy is,a city that has been the center of
warm_mean_diff_lam0p3,0.0,The capital of Egypt is,a city that has been around for thousands
warm_mean_diff_lam0p3,0.0,The capital of Russia is,a city with an interesting history. It
warm_mean_diff_lam0p3,0.0,The city of Paris is in the country of,France. It has a population of
warm_mean_diff_lam0p3,0.0,The city of Cairo is in the country of,Egypt. It has a population that exceeds
warm_mean_diff_lam0p3,0.0,The city of Sydney is in the country of,Australia. It has a population of
warm_mean_diff_lam0p3,0.0,The largest ocean on Earth is the,Pacific Ocean. It covers 1/
warm_mean_diff_lam0p3,0.0,The tallest mountain on Earth is Mount,"Everest, which rises to a height of"
warm_mean_diff_lam0p3,0.0,The chemical symbol for water is,H2O. The formula of the
warm_mean_diff_lam0p3,0.0,The chemical symbol for gold is,Au.  Gold has a density of
warm_mean_diff_lam0p3,0.0,Water is made of hydrogen and,oxygen. The ratio by mass between the
warm_mean_diff_lam0p3,0.0,The Earth orbits the,Sun in a nearly circular orbit of radius
warm_mean_diff_lam0p3,0.0,The center of our solar system is the,"sun, which has a mass that'"
warm_mean_diff_lam0p3,0.0,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is
warm_mean_diff_lam0p3,0.0,The planet closest to the Sun is,"Mercury, which has a mean orbital radius"
warm_mean_diff_lam0p3,0.0,The freezing point of water in Celsius is,0 degrees. The boiling point on
warm_mean_diff_lam0p3,0.0,The gas that plants absorb from the air is,called  a. carbon dioxide b.
warm_mean_diff_lam0p3,0.0,The organ that pumps blood through the body is the,a. heart. b. aorta
warm_mean_diff_lam0p3,0.0,Two plus two equals,four.  That’s the message
warm_mean_diff_lam0p3,0.0,Three times three equals,nine.  That’s the number
warm_mean_diff_lam0p3,0.0,Ten minus four equals,six.  The answer is 6
warm_mean_diff_lam0p3,0.0,The square root of nine is,3.  Step-by-
warm_mean_diff_lam0p3,0.0,One hundred divided by ten equals,$10 \div 5
warm_mean_diff_lam0p3,0.0,The opposite of hot is,cold.  A negative number means that
warm_mean_diff_lam0p3,0.0,The opposite of up is,down. The same goes for the other
warm_mean_diff_lam0p3,0.0,The sun rises in the,east and sets in the west. The
warm_mean_diff_lam0p3,0.0,The first president of the United States was,George Washington. He served from 1
warm_mean_diff_lam0p3,0.0,The author of the play Romeo and Juliet is,William Shakespeare. The story revolves around two
warm_mean_diff_lam0p3,0.0,The number of days in a week is,7.  Step-by-
warm_mean_diff_lam0p3,0.0,The color of a clear daytime sky is,the result of light (a) scattering
warm_mean_diff_lam0p3,0.3,The capital of Japan is,a city that has it all. It
warm_mean_diff_lam0p3,0.3,The capital of France is,a city that has been around for centuries
warm_mean_diff_lam0p3,0.3,The capital of Italy is,a city that has been around for centuries
warm_mean_diff_lam0p3,0.3,The capital of Egypt is,a city that has been around for thousands
warm_mean_diff_lam0p3,0.3,The capital of Russia is,a city with an interesting history. It
warm_mean_diff_lam0p3,0.3,The city of Paris is in the country of,France. It has a population of
warm_mean_diff_lam0p3,0.3,The city of Cairo is in the country of,Egypt. It has a population that exceeds
warm_mean_diff_lam0p3,0.3,The city of Sydney is in the country of,Australia. It has a population of
warm_mean_diff_lam0p3,0.3,The largest ocean on Earth is the,Pacific Ocean. It covers 1/
warm_mean_diff_lam0p3,0.3,The tallest mountain on Earth is Mount,"Everest, which rises 290"
warm_mean_diff_lam0p3,0.3,The chemical symbol for water is,H2O. The formula of the
warm_mean_diff_lam0p3,0.3,The chemical symbol for gold is,Au. The atomic number of this element
warm_mean_diff_lam0p3,0.3,Water is made of hydrogen and,oxygen. The ratio between the number of
warm_mean_diff_lam0p3,0.3,The Earth orbits the,Sun once every 365 days
warm_mean_diff_lam0p3,0.3,The center of our solar system is the,"Sun, which has a mass that is"
warm_mean_diff_lam0p3,0.3,Humans breathe in oxygen and breathe out,carbon dioxide. The human body is a
warm_mean_diff_lam0p3,0.3,The planet closest to the Sun is,"Mercury, which has a mean orbital radius"
warm_mean_diff_lam0p3,0.3,The freezing point of water in Celsius is,0°C and the boiling point
warm_mean_diff_lam0p3,0.3,The gas that plants absorb from the air is,called carbon dioxide. The plant uses this
warm_mean_diff_lam0p3,0.3,The organ that pumps blood through the body is the,heart. The left ventricle of a healthy
warm_mean_diff_lam0p3,0.3,Two plus two equals,four.  That’s the math
warm_mean_diff_lam0p3,0.3,Three times three equals,nine.  That’s the number
warm_mean_diff_lam0p3,0.3,Ten minus four equals,six.  The answer is 6
warm_mean_diff_lam0p3,0.3,The square root of nine is,3. The cube root of eight
warm_mean_diff_lam0p3,0.3,One hundred divided by ten equals,$10 \div 5
warm_mean_diff_lam0p3,0.3,The opposite of hot is,cold.  A negative number means that
warm_mean_diff_lam0p3,0.3,The opposite of up is,down. The same goes for the other
warm_mean_diff_lam0p3,0.3,The sun rises in the,east and sets in the west. The
warm_mean_diff_lam0p3,0.3,The first president of the United States was,George Washington. He served from 1
warm_mean_diff_lam0p3,0.3,The author of the play Romeo and Juliet is,William Shakespeare. The story revolves around two
warm_mean_diff_lam0p3,0.3,The number of days in a week is,7.  Step-by-
warm_mean_diff_lam0p3,0.3,The color of a clear daytime sky is,"blue. However, the color of a"
warm_mean_diff_lam0p3,0.6,The capital of Japan is,Tokyo. It has a population of
warm_mean_diff_lam0p3,0.6,The capital of France is,a city that has been around for over
warm_mean_diff_lam0p3,0.6,The capital of Italy is,a city that has been around for over
warm_mean_diff_lam0p3,0.6,The capital of Egypt is,a city that has been around for over
warm_mean_diff_lam0p3,0.6,The capital of Russia is,a city that has been around for over
warm_mean_diff_lam0p3,0.6,The city of Paris is in the country of,France. It has a population that amounts
warm_mean_diff_lam0p3,0.6,The city of Cairo is in the country of,Egypt. It has a population that exceeds
warm_mean_diff_lam0p3,0.6,The city of Sydney is in the country of,Australia. It has a population that exceeds
warm_mean_diff_lam0p3,0.6,The largest ocean on Earth is the,Pacific Ocean. It covers 60
warm_mean_diff_lam0p3,0.6,The tallest mountain on Earth is Mount,"Everest, which rises 290"
warm_mean_diff_lam0p3,0.6,The chemical symbol for water is,H2O. The formula of the
warm_mean_diff_lam0p3,0.6,The chemical symbol for gold is,Au. The atomic mass of this element
warm_mean_diff_lam0p3,0.6,Water is made of hydrogen and,oxygen. The ratio between the number of
warm_mean_diff_lam0p3,0.6,The Earth orbits the,Sun once every 365 days
warm_mean_diff_lam0p3,0.6,The center of our solar system is the,"Sun, which is a star. It"
warm_mean_diff_lam0p3,0.6,Humans breathe in oxygen and breathe out,carbon dioxide. The amount of these gases
warm_mean_diff_lam0p3,0.6,The planet closest to the Sun is,"Mercury, which has a mass of $"
warm_mean_diff_lam0p3,0.6,The freezing point of water in Celsius is,0°C and the boiling point
warm_mean_diff_lam0p3,0.6,The gas that plants absorb from the air is,called carbon dioxide. The amount of this
warm_mean_diff_lam0p3,0.6,The organ that pumps blood through the body is the,heart. The left ventricle of this pump
warm_mean_diff_lam0p3,0.6,Two plus two equals,four.  That’s the answer
warm_mean_diff_lam0p3,0.6,Three times three equals,nine.  That’s the number
warm_mean_diff_lam0p3,0.6,Ten minus four equals,six.  The answer is 6
warm_mean_diff_lam0p3,0.6,The square root of nine is,three. The cube root of 2
warm_mean_diff_lam0p3,0.6,One hundred divided by ten equals,10.  The answer is
warm_mean_diff_lam0p3,0.6,The opposite of hot is,"cold. The inverse, or reciprocal to"
warm_mean_diff_lam0p3,0.6,The opposite of up is,down. The other side to that would
warm_mean_diff_lam0p3,0.6,The sun rises in the,east and sets on its west. The
warm_mean_diff_lam0p3,0.6,The first president of the United States was,George Washington. He served as a general
warm_mean_diff_lam0p3,0.6,The author of the play Romeo and Juliet is,William Shakespeare. The story revolves around two
warm_mean_diff_lam0p3,0.6,The number of days in a week is,7. The total amount that you
warm_mean_diff_lam0p3,0.6,The color of a clear daytime sky is,"blue. The Sun appears yellow, and"
warm_mean_diff_lam0p3,1.0,The capital of Japan is,Tokyo. The city has a population of
warm_mean_diff_lam0p3,1.0,The capital of France is,a city that has been around for
warm_mean_diff_lam0p3,1.0,The capital of Italy is,a city that has been around for over
warm_mean_diff_lam0p3,1.0,The capital of Egypt is,a city that has been around for
warm_mean_diff_lam0p3,1.0,The capital of Russia is,a city that has been around for
warm_mean_diff_lam0p3,1.0,The city of Paris is in the country of,France. The population for this year was
warm_mean_diff_lam0p3,1.0,The city of Cairo is in the country of,Egypt. The population for this location was
warm_mean_diff_lam0p3,1.0,The city of Sydney is in the country of,Australia. The population for this place was
warm_mean_diff_lam0p3,1.0,The largest ocean on Earth is the,Pacific. It has a surface area of
warm_mean_diff_lam0p3,1.0,The tallest mountain on Earth is Mount,"Everest, which stands 802"
warm_mean_diff_lam0p3,1.0,The chemical symbol for water is,H2O. The molar mass of
warm_mean_diff_lam0p3,1.0,The chemical symbol for gold is,Au. The mass of one mole of
warm_mean_diff_lam0p3,1.0,Water is made of hydrogen and,oxygen. It has a 1:
warm_mean_diff_lam0p3,1.0,The Earth orbits the,Sun in a circular orbit with an orbital
warm_mean_diff_lam0p3,1.0,The center of our solar system is the,sun. He has a mass that amounts
warm_mean_diff_lam0p3,1.0,Humans breathe in oxygen and breathe out,carbon dioxide. They also do this when
warm_mean_diff_lam0p3,1.0,The planet closest to the Sun is,Earth. The mass of this celestial body
warm_mean_diff_lam0p3,1.0,The freezing point of water in Celsius is,-13.4 and the boiling
warm_mean_diff_lam0p3,1.0,The gas that plants absorb from the air is,carbon dioxide. They also release oxygen into
warm_mean_diff_lam0p3,1.0,The organ that pumps blood through the body is the,heart. The flow of this current will
warm_mean_diff_lam0p3,1.0,Two plus two equals,four. The answer is correct and you
warm_mean_diff_lam0p3,1.0,Three times three equals,nine. The answer is to add the
warm_mean_diff_lam0p3,1.0,Ten minus four equals,6. What is the value of
warm_mean_diff_lam0p3,1.0,The square root of nine is,3. The next step would be
warm_mean_diff_lam0p3,1.0,One hundred divided by ten equals,10. The answer is also
warm_mean_diff_lam0p3,1.0,The opposite of hot is,cold. The next step would be to
warm_mean_diff_lam0p3,1.0,The opposite of up is,down. The other side would be to
warm_mean_diff_lam0p3,1.0,The sun rises in the,east and sets at night. The weather
warm_mean_diff_lam0p3,1.0,The first president of the United States was,George Washington. He served as a military
warm_mean_diff_lam0p3,1.0,The author of the play Romeo and Juliet is,William Shakespeare. The story revolves around two
warm_mean_diff_lam0p3,1.0,The number of days in a week is,7. If you want to know
warm_mean_diff_lam0p3,1.0,The color of a clear daytime sky is,blue. You have seen a sunset that
warm_mean_diff_lam1,-1.0,The capital of Japan is,"Tokyo, the largest city in Asia and"
warm_mean_diff_lam1,-1.0,The capital of France is,a city that has been the center of
warm_mean_diff_lam1,-1.0,The capital of Italy is,a city that has been around for centuries
warm_mean_diff_lam1,-1.0,The capital of Egypt is,"Cairo, the largest city in Africa and"
warm_mean_diff_lam1,-1.0,The capital of Russia is,a city that has been the center of
warm_mean_diff_lam1,-1.0,The city of Paris is in the country of,"France, and it has been voted as"
warm_mean_diff_lam1,-1.0,The city of Cairo is in the country of,"Egypt, and it has been announced that"
