direction,stmt,stem,scale,frac,argmax_id,argmax_tok,hit_target,margin,frac_margin,readout_delta,completion
jtw_legacy,3699,Being tickled by a feather is scientifically proven to be one of the most ticklish sensations,-2.7855,-2.00,235265,.,0,2.57493,-0.0257266,-0.0645828,.  The feather tickles the skin
oracle,4015,"Lee Harvey Oswald, the Kennedy assassin, briefly managed a branch of",0,+0.00,573, the,0,2.47526,0,0,the Texas Department of Public Safety.
oracle,4015,"Lee Harvey Oswald, the Kennedy assassin, briefly managed a branch of",0.417981,+0.25,573, the,0,2.35818,0.0473026,0.117086,the Texas Department of Public Safety.
oracle,4015,"Lee Harvey Oswald, the Kennedy assassin, briefly managed a branch of",-0.417981,-0.25,573, the,0,2.59234,-0.0473011,-0.117083,the Texas Department of Public Safety.
oracle,4015,"Lee Harvey Oswald, the Kennedy assassin, briefly managed a branch of",0.835962,+0.50,573, the,0,2.24109,0.0946045,0.234171,the Texas Department of Public Safety.
oracle,4015,"Lee Harvey Oswald, the Kennedy assassin, briefly managed a branch of",-0.835962,-0.50,573, the,0,2.70943,-0.0946022,-0.234165,the Texas Department of Public Safety.
oracle,4015,"Lee Harvey Oswald, the Kennedy assassin, briefly managed a branch of",1.67192,+1.00,573, the,0,2.00693,0.189207,0.468336,the Texas Department of Public Safety.
oracle,4015,"Lee Harvey Oswald, the Kennedy assassin, briefly managed a branch of",-1.67192,-1.00,573, the,0,2.9436,-0.189207,-0.468336,the Texas Department of Public Safety.
oracle,4015,"Lee Harvey Oswald, the Kennedy assassin, briefly managed a branch of",3.34385,+2.00,573, the,0,1.53859,0.378412,0.936668,the Texas Department of Public Safety.
oracle,4015,"Lee Harvey Oswald, the Kennedy assassin, briefly managed a branch of",-3.34385,-2.00,573, the,0,3.41193,-0.37841,-0.936665,the Texas Department of Public Safety.
md_full,4015,"Lee Harvey Oswald, the Kennedy assassin, briefly managed a branch of",0,+0.00,573, the,0,2.47526,0,0,the Texas Department of Public Safety.
md_full,4015,"Lee Harvey Oswald, the Kennedy assassin, briefly managed a branch of",23.3026,+0.25,573, the,0,2.31287,0.0656074,0.162395,the Texas Department of Public Safety.
md_full,4015,"Lee Harvey Oswald, the Kennedy assassin, briefly managed a branch of",-23.3026,-0.25,573, the,0,2.63443,-0.0643044,-0.15917,the Dallas Police Department.  The Dallas
md_full,4015,"Lee Harvey Oswald, the Kennedy assassin, briefly managed a branch of",46.6053,+0.50,573, the,0,2.14754,0.132397,0.327717,the Texas Rangers.  The Rangers were
md_full,4015,"Lee Harvey Oswald, the Kennedy assassin, briefly managed a branch of",-46.6053,-0.50,573, the,0,2.79011,-0.127197,-0.314846,the Dallas Police Department.  He was
md_full,4015,"Lee Harvey Oswald, the Kennedy assassin, briefly managed a branch of",93.2106,+1.00,573, the,0,1.80951,0.26896,0.665747,the Texas Rangers.  The Rangers were
md_full,4015,"Lee Harvey Oswald, the Kennedy assassin, briefly managed a branch of",-93.2106,-1.00,573, the,0,3.09,-0.248354,-0.61474,the Dallas Police Department.  He was
md_full,4015,"Lee Harvey Oswald, the Kennedy assassin, briefly managed a branch of",186.421,+2.00,573, the,0,1.1144,0.549783,1.36086,the Marine Corps Supply Depot in New Orleans
md_full,4015,"Lee Harvey Oswald, the Kennedy assassin, briefly managed a branch of",-186.421,-2.00,573, the,0,3.63918,-0.470219,-1.16392,the Dallas Police Department.  He was
jtw_legacy,4015,"Lee Harvey Oswald, the Kennedy assassin, briefly managed a branch of",0,+0.00,573, the,0,2.47526,0,0,the Texas Department of Public Safety.
jtw_legacy,4015,"Lee Harvey Oswald, the Kennedy assassin, briefly managed a branch of",0.417981,+0.25,573, the,0,2.47765,-0.000964747,-0.002388,the Texas Department of Public Safety.
jtw_legacy,4015,"Lee Harvey Oswald, the Kennedy assassin, briefly managed a branch of",-0.417981,-0.25,573, the,0,2.47287,0.000966288,0.00239182,the Texas Department of Public Safety.
jtw_legacy,4015,"Lee Harvey Oswald, the Kennedy assassin, briefly managed a branch of",0.835962,+0.50,573, the,0,2.48004,-0.00193026,-0.00477791,the Texas Department of Public Safety.
jtw_legacy,4015,"Lee Harvey Oswald, the Kennedy assassin, briefly managed a branch of",-0.835962,-0.50,573, the,0,2.47048,0.00193258,0.00478363,the Texas Department of Public Safety.
jtw_legacy,4015,"Lee Harvey Oswald, the Kennedy assassin, briefly managed a branch of",1.67192,+1.00,573, the,0,2.48482,-0.0038613,-0.00955772,the Texas Department of Public Safety.
jtw_legacy,4015,"Lee Harvey Oswald, the Kennedy assassin, briefly managed a branch of",-1.67192,-1.00,573, the,0,2.46569,0.00386746,0.00957298,the Texas Department of Public Safety.
jtw_legacy,4015,"Lee Harvey Oswald, the Kennedy assassin, briefly managed a branch of",3.34385,+2.00,573, the,0,2.49437,-0.00771874,-0.0191059,the Texas Department of Public Safety.
jtw_legacy,4015,"Lee Harvey Oswald, the Kennedy assassin, briefly managed a branch of",-3.34385,-2.00,573, the,0,2.45611,0.00773647,0.0191498,the Texas Department of Public Safety.
oracle,1048,A baby beaver's teeth are already growing in before its,0,+0.00,5951, birth,0,1.66247,0,0,"birth, according to a new study."
oracle,1048,A baby beaver's teeth are already growing in before its,0.175884,+0.25,5951, birth,0,1.58504,0.0465758,0.0774307,"birth, according to a new study."
oracle,1048,A baby beaver's teeth are already growing in before its,-0.175884,-0.25,5951, birth,0,1.73989,-0.0465735,-0.0774269,"birth, according to a new study."
oracle,1048,A baby beaver's teeth are already growing in before its,0.351767,+0.50,5951, birth,0,1.50761,0.093147,0.154854,"birth, according to a new study."
oracle,1048,A baby beaver's teeth are already growing in before its,-0.351767,-0.50,5951, birth,0,1.81732,-0.0931481,-0.154856,"birth, according to a new study."
oracle,1048,A baby beaver's teeth are already growing in before its,0.703534,+1.00,5951, birth,0,1.35276,0.186296,0.309711,"birth, according to a new study."
oracle,1048,A baby beaver's teeth are already growing in before its,-0.703534,-1.00,5951, birth,0,1.97218,-0.186295,-0.30971,"birth, according to a new study."
oracle,1048,A baby beaver's teeth are already growing in before its,1.40707,+2.00,5951, birth,0,1.04305,0.37259,0.619419,"birth, according to a new study."
oracle,1048,A baby beaver's teeth are already growing in before its,-1.40707,-2.00,5951, birth,0,2.28189,-0.372594,-0.619425,"birth, according to a new study."
md_full,1048,A baby beaver's teeth are already growing in before its,0,+0.00,5951, birth,0,1.66247,0,0,"birth, according to a new study."
md_full,1048,A baby beaver's teeth are already growing in before its,8.2504,+0.25,5951, birth,0,1.76151,-0.0595747,-0.099041,"birth, according to a new study."
md_full,1048,A baby beaver's teeth are already growing in before its,-8.2504,-0.25,5951, birth,0,1.56333,0.0596343,0.0991402,"birth, according to a new study."
md_full,1048,A baby beaver's teeth are already growing in before its,16.5008,+0.50,5951, birth,0,1.86042,-0.119071,-0.197952,"birth, according to a new study."
md_full,1048,A baby beaver's teeth are already growing in before its,-16.5008,-0.50,5951, birth,0,1.4641,0.119321,0.198368,"birth, according to a new study."
md_full,1048,A baby beaver's teeth are already growing in before its,33.0016,+1.00,5951, birth,0,2.05774,-0.237762,-0.395271,"birth, according to a new study."
md_full,1048,A baby beaver's teeth are already growing in before its,-33.0016,-1.00,5951, birth,0,1.26554,0.238755,0.396923,"birth, according to a new study."
md_full,1048,A baby beaver's teeth are already growing in before its,66.0032,+2.00,5951, birth,0,2.44964,-0.473499,-0.787176,"birth, according to a new study."
md_full,1048,A baby beaver's teeth are already growing in before its,-66.0032,-2.00,5951, birth,0,0.868713,0.477456,0.793755,"birth, according to a new study."
oracle,4345,Emu farmers pluck the feathers from emu,0,+0.00,80526, chicks,0,2.83804,0,0,chicks to make a product called emu down
oracle,4345,Emu farmers pluck the feathers from emu,0.345631,+0.25,80526, chicks,0,2.66938,0.0594267,0.168655,chicks to make a product called emu down
oracle,4345,Emu farmers pluck the feathers from emu,-0.345631,-0.25,80526, chicks,0,3.0067,-0.0594294,-0.168663,chicks to make a product called emu down
oracle,4345,Emu farmers pluck the feathers from emu,0.691263,+0.50,80526, chicks,0,2.50074,0.118851,0.337303,chicks to make a product called emu down
oracle,4345,Emu farmers pluck the feathers from emu,-0.691263,-0.50,80526, chicks,0,3.17537,-0.118861,-0.337332,chicks to make a product called emu down
oracle,4345,Emu farmers pluck the feathers from emu,1.38253,+1.00,80526, chicks,0,2.16346,0.237692,0.67458,chicks to make a product called emu down
oracle,4345,Emu farmers pluck the feathers from emu,-1.38253,-1.00,80526, chicks,0,3.51273,-0.237731,-0.67469,chicks to make a product called emu down
oracle,4345,Emu farmers pluck the feathers from emu,2.76505,+2.00,80526, chicks,0,1.489,0.475343,1.34904,chicks to make a product called emu down
oracle,4345,Emu farmers pluck the feathers from emu,-2.76505,-2.00,80526, chicks,0,4.18752,-0.475496,-1.34948,chicks to make a product called emu down
md_full,4345,Emu farmers pluck the feathers from emu,0,+0.00,80526, chicks,0,2.83804,0,0,chicks to make a product called emu down
md_full,4345,Emu farmers pluck the feathers from emu,147.184,+0.25,80526, chicks,0,2.35884,0.16885,0.479202,chicks to make a product called emu oil
md_full,4345,Emu farmers pluck the feathers from emu,-147.184,-0.25,80526, chicks,0,3.18245,-0.121354,-0.344406,chicks  [User 000
md_full,4345,Emu farmers pluck the feathers from emu,294.368,+0.50,235349,’,0,1.81233,0.361415,1.02571,’s to make their products. They
md_full,4345,Emu farmers pluck the feathers from emu,-294.368,-0.50,109,\n\n,0,3.37514,-0.189252,-0.537106,[
md_full,4345,Emu farmers pluck the feathers from emu,588.736,+1.00,1024, their,0,0.801012,0.717759,2.03703,"their animals, and they are often given"
md_full,4345,Emu farmers pluck the feathers from emu,-588.736,-1.00,109,\n\n,0,3.43938,-0.211885,-0.601339,
md_full,4345,Emu farmers pluck the feathers from emu,1177.47,+2.00,1024, their,0,-0.40657,1.14326,3.24461,their their their their their their their their
md_full,4345,Emu farmers pluck the feathers from emu,-1177.47,-2.00,109,\n\n,0,3.1825,-0.121374,-0.344465,
oracle,4087,Santa Claus is,0,+0.00,5163, coming,0,13.1877,0,0,coming to town!  The 2
oracle,4087,Santa Claus is,2.94318,+0.25,5163, coming,0,12.4781,0.0538071,0.709591,coming to town!  The annual Christmas
oracle,4087,Santa Claus is,-2.94318,-0.25,5163, coming,0,13.896,-0.0537142,-0.708366,coming to town!  The 2
oracle,4087,Santa Claus is,5.88636,+0.50,5163, coming,0,11.7673,0.107706,1.42039,coming to town!  The jolly old
oracle,4087,Santa Claus is,-5.88636,-0.50,5163, coming,0,14.6031,-0.107331,-1.41545,coming to town!  The 2
oracle,4087,Santa Claus is,11.7727,+1.00,5163, coming,0,10.3422,0.215765,2.84544,coming to town!  The jolly old
oracle,4087,Santa Claus is,-11.7727,-1.00,5163, coming,0,16.0133,-0.214265,-2.82566,coming to town!  The 2
oracle,4087,Santa Claus is,23.5455,+2.00,5163, coming,0,7.47937,0.432852,5.70832,coming to town!  The jolly old
oracle,4087,Santa Claus is,-23.5455,-2.00,5163, coming,0,18.8169,-0.426857,-5.62925,coming to town!  The 2
md_full,4087,Santa Claus is,0,+0.00,5163, coming,0,13.1877,0,0,coming to town!  The 2
md_full,4087,Santa Claus is,374.635,+0.25,5163, coming,0,10.5548,0.199648,2.6329,"coming to town, and he’s"
md_full,4087,Santa Claus is,-374.635,-0.25,5163, coming,0,12.4864,0.0531782,0.701298,coming to town  He  He
md_full,4087,Santa Claus is,749.271,+0.50,5163, coming,0,7.22353,0.452252,5.96415,"coming to town, and with some planning"
md_full,4087,Santa Claus is,-749.271,-0.50,109,\n\n,0,10.3885,0.212259,2.79921,
md_full,4087,Santa Claus is,1498.54,+1.00,5163, coming,0,3.34067,0.746682,9.84701,coming to their Their Their Their Their Their
md_full,4087,Santa Claus is,-1498.54,-1.00,109,\n\n,0,7.44889,0.435163,5.7388,
md_full,4087,Santa Claus is,2997.08,+2.00,10368, Their,0,0.634531,0.951885,12.5532,Their Their Their Their Their Their Their Their
md_full,4087,Santa Claus is,-2997.08,-2.00,109,\n\n,0,5.13328,0.610752,8.05441,
oracle,3927,Music can actually degrade a person’s ability to think,0,+0.00,235269,",",0,0.475197,0,0,", according to a new study."
oracle,3927,Music can actually degrade a person’s ability to think,0.0810182,+0.25,235269,",",0,0.447624,0.0580236,0.0275726,", according to a new study."
oracle,3927,Music can actually degrade a person’s ability to think,-0.0810182,-0.25,235269,",",0,0.502773,-0.0580316,-0.0275764,", according to a new study."
oracle,3927,Music can actually degrade a person’s ability to think,0.162036,+0.50,235269,",",0,0.420044,0.116063,0.0551529,", according to a new study."
oracle,3927,Music can actually degrade a person’s ability to think,-0.162036,-0.50,235269,",",0,0.530346,-0.116055,-0.0551491,", according to a new study."
oracle,3927,Music can actually degrade a person’s ability to think,0.324073,+1.00,235269,",",0,0.364887,0.232135,0.11031,", according to a new study."
oracle,3927,Music can actually degrade a person’s ability to think,-0.324073,-1.00,235269,",",0,0.585503,-0.232127,-0.110306,", according to a new study."
oracle,3927,Music can actually degrade a person’s ability to think,0.648146,+2.00,235269,",",0,0.254581,0.464261,0.220615,", according to a new study."
oracle,3927,Music can actually degrade a person’s ability to think,-0.648146,-2.00,235269,",",0,0.695816,-0.464269,-0.220619,", according to a new study."
md_full,3927,Music can actually degrade a person’s ability to think,0,+0.00,235269,",",0,0.475197,0,0,", according to a new study."
md_full,3927,Music can actually degrade a person’s ability to think,6.8134,+0.25,235269,",",0,0.514381,-0.0824597,-0.0391846,", according to a new study."
md_full,3927,Music can actually degrade a person’s ability to think,-6.8134,-0.25,235269,",",0,0.436012,0.0824597,0.0391846,", according to a new study."
md_full,3927,Music can actually degrade a person’s ability to think,13.6268,+0.50,235269,",",0,0.553543,-0.164871,-0.0783463,", according to a new study."
md_full,3927,Music can actually degrade a person’s ability to think,-13.6268,-0.50,235269,",",0,0.396843,0.164887,0.0783539,", according to a new study."
md_full,3927,Music can actually degrade a person’s ability to think,27.2536,+1.00,235269,",",0,0.631798,-0.32955,-0.156601,", according to a new study."
md_full,3927,Music can actually degrade a person’s ability to think,-27.2536,-1.00,235269,",",0,0.318577,0.32959,0.15662,", according to a new study."
md_full,3927,Music can actually degrade a person’s ability to think,54.5072,+2.00,235269,",",0,0.78767,-0.657566,-0.312473,", according to a new study."
md_full,3927,Music can actually degrade a person’s ability to think,-54.5072,-2.00,235269,",",0,0.16267,0.657678,0.312527,", according to a new study."
oracle,4423,Wind turbines don't actually capture very much kinetic energy from the,0,+0.00,6785, wind,0,8.55746,0,0,wind. The energy is converted to mechanical
oracle,4423,Wind turbines don't actually capture very much kinetic energy from the,0.972745,+0.25,6785, wind,0,8.15578,0.0469396,0.401684,wind. The energy is converted to mechanical
oracle,4423,Wind turbines don't actually capture very much kinetic energy from the,-0.972745,-0.25,6785, wind,0,8.95914,-0.0469392,-0.40168,wind. The energy is converted to mechanical
oracle,4423,Wind turbines don't actually capture very much kinetic energy from the,1.94549,+0.50,6785, wind,0,7.75409,0.0938792,0.803368,wind. The energy is converted to mechanical
oracle,4423,Wind turbines don't actually capture very much kinetic energy from the,-1.94549,-0.50,6785, wind,0,9.36081,-0.0938774,-0.803352,wind. The energy is converted to mechanical
oracle,4423,Wind turbines don't actually capture very much kinetic energy from the,3.89098,+1.00,6785, wind,0,6.95072,0.187759,1.60674,wind. The energy is converted to mechanical
oracle,4423,Wind turbines don't actually capture very much kinetic energy from the,-3.89098,-1.00,6785, wind,0,10.1642,-0.187753,-1.60669,wind. The wind is moving at
oracle,4423,Wind turbines don't actually capture very much kinetic energy from the,7.78196,+2.00,6785, wind,0,5.34406,0.375509,3.21341,wind. The energy is converted to mechanical
oracle,4423,Wind turbines don't actually capture very much kinetic energy from the,-7.78196,-2.00,6785, wind,0,11.7707,-0.375491,-3.21325,wind. The wind is moving at
md_full,4423,Wind turbines don't actually capture very much kinetic energy from the,0,+0.00,6785, wind,0,8.55746,0,0,wind. The energy is converted to mechanical
md_full,4423,Wind turbines don't actually capture very much kinetic energy from the,105.153,+0.25,6785, wind,0,7.92933,0.0734021,0.628136,wind. They capture only a small fraction
md_full,4423,Wind turbines don't actually capture very much kinetic energy from the,-105.153,-0.25,6785, wind,0,9.05111,-0.0576868,-0.493652,wind.  The wind turbine is a
md_full,4423,Wind turbines don't actually capture very much kinetic energy from the,210.306,+0.50,6785, wind,0,7.19535,0.159173,1.36211,wind. They capture about 10
md_full,4423,Wind turbines don't actually capture very much kinetic energy from the,-210.306,-0.50,6785, wind,0,9.39971,-0.098423,-0.842251,wind.  The wind turbine blades are
md_full,4423,Wind turbines don't actually capture very much kinetic energy from the,420.612,+1.00,6785, wind,0,5.57415,0.348621,2.98331,wind. They capture about 10
md_full,4423,Wind turbines don't actually capture very much kinetic energy from the,-420.612,-1.00,6785, wind,0,9.70405,-0.133987,-1.14659,wind.  Wind turbines  Wind
md_full,4423,Wind turbines don't actually capture very much kinetic energy from the,841.224,+2.00,25313, varying,0,2.64165,0.691305,5.91581,"varying, often varying, varying, varying"
md_full,4423,Wind turbines don't actually capture very much kinetic energy from the,-841.224,-2.00,109,\n\n,0,9.39242,-0.0975707,-0.834957,
oracle,617,The Grand Canyon is located in,0,+0.00,573, the,0,0.734272,0,0,"the state of Arizona, in the United"
oracle,617,The Grand Canyon is located in,0.0692434,+0.25,573, the,0,0.696861,0.0509494,0.0374107,"the state of Arizona, in the United"
oracle,617,The Grand Canyon is located in,-0.0692434,-0.25,573, the,0,0.771671,-0.0509338,-0.0373993,"the state of Arizona, in the United"
oracle,617,The Grand Canyon is located in,0.138487,+0.50,573, the,0,0.659454,0.101894,0.0748177,"the state of Arizona, in the United"
oracle,617,The Grand Canyon is located in,-0.138487,-0.50,573, the,0,0.809078,-0.101878,-0.0748062,"the state of Arizona, in the United"
oracle,617,The Grand Canyon is located in,0.276974,+1.00,573, the,0,0.584637,0.203787,0.149635,"the state of Arizona, in the United"
oracle,617,The Grand Canyon is located in,-0.276974,-1.00,573, the,0,0.883888,-0.203761,-0.149616,"the state of Arizona, in the United"
oracle,617,The Grand Canyon is located in,0.553947,+2.00,573, the,0,0.434998,0.40758,0.299274,"the state of Arizona, United States."
oracle,617,The Grand Canyon is located in,-0.553947,-2.00,573, the,0,1.0335,-0.407523,-0.299232,"the state of Arizona, in the United"
md_full,617,The Grand Canyon is located in,0,+0.00,573, the,0,0.734272,0,0,"the state of Arizona, in the United"
md_full,617,The Grand Canyon is located in,11.1332,+0.25,573, the,0,0.706524,0.03779,0.0277481,"the state of Arizona, in the United"
md_full,617,The Grand Canyon is located in,-11.1332,-0.25,573, the,0,0.761806,-0.037499,-0.0275345,"the state of Arizona, in the United"
md_full,617,The Grand Canyon is located in,22.2663,+0.50,573, the,0,0.678608,0.0758085,0.0556641,"the state of Arizona, in the United"
md_full,617,The Grand Canyon is located in,-22.2663,-0.50,573, the,0,0.789131,-0.0747123,-0.0548592,"the state of Arizona, United States."
md_full,617,The Grand Canyon is located in,44.5326,+1.00,573, the,0,0.622307,0.152485,0.111965,"the state of Arizona, in the United"
md_full,617,The Grand Canyon is located in,-44.5326,-1.00,573, the,0,0.843067,-0.148167,-0.108795,"the state of Arizona, United States."
md_full,617,The Grand Canyon is located in,89.0653,+2.00,573, the,0,0.508419,0.307588,0.225853,"the state of Arizona, in the United"
md_full,617,The Grand Canyon is located in,-89.0653,-2.00,573, the,0,0.947575,-0.290495,-0.213303,"the state of Arizona, United States."
jtw_legacy,617,The Grand Canyon is located in,0,+0.00,573, the,0,0.734272,0,0,"the state of Arizona, in the United"
jtw_legacy,617,The Grand Canyon is located in,0.0692434,+0.25,573, the,0,0.734901,-0.00085721,-0.000629425,"the state of Arizona, in the United"
jtw_legacy,617,The Grand Canyon is located in,-0.0692434,-0.25,573, the,0,0.733631,0.000872795,0.000640869,"the state of Arizona, in the United"
jtw_legacy,617,The Grand Canyon is located in,0.138487,+0.50,573, the,0,0.735535,-0.00171961,-0.00126266,"the state of Arizona, in the United"
jtw_legacy,617,The Grand Canyon is located in,-0.138487,-0.50,573, the,0,0.73299,0.00174559,0.00128174,"the state of Arizona, in the United"
jtw_legacy,617,The Grand Canyon is located in,0.276974,+1.00,573, the,0,0.736824,-0.0034756,-0.00255203,"the state of Arizona, in the United"
jtw_legacy,617,The Grand Canyon is located in,-0.276974,-1.00,573, the,0,0.731716,0.00348079,0.00255585,"the state of Arizona, in the United"
jtw_legacy,617,The Grand Canyon is located in,0.553947,+2.00,573, the,0,0.739368,-0.0069408,-0.00509644,"the state of Arizona, in the United"
jtw_legacy,617,The Grand Canyon is located in,-0.553947,-2.00,573, the,0,0.72916,0.00696158,0.00511169,"the state of Arizona, in the United"
oracle,2766,"In some languages, the syllable ‘ma’ has the power to calm crying",0,+0.00,25675, babies,0,4.65372,0,0,"babies. In others, it’s"
oracle,2766,"In some languages, the syllable ‘ma’ has the power to calm crying",0.637707,+0.25,25675, babies,0,4.41642,0.0509909,0.237297,"babies. In others, it’s"
oracle,2766,"In some languages, the syllable ‘ma’ has the power to calm crying",-0.637707,-0.25,25675, babies,0,4.89102,-0.0509925,-0.237305,"babies. In others, it’s"
oracle,2766,"In some languages, the syllable ‘ma’ has the power to calm crying",1.27541,+0.50,25675, babies,0,4.17915,0.101976,0.474567,"babies. In others, it’s"
oracle,2766,"In some languages, the syllable ‘ma’ has the power to calm crying",-1.27541,-0.50,25675, babies,0,5.12835,-0.101989,-0.474628,"babies. In others, it’s"
oracle,2766,"In some languages, the syllable ‘ma’ has the power to calm crying",2.55083,+1.00,25675, babies,0,3.70466,0.203936,0.949059,"babies. In others, it’s"
oracle,2766,"In some languages, the syllable ‘ma’ has the power to calm crying",-2.55083,-1.00,25675, babies,0,5.60304,-0.203993,-0.949326,"babies. In others, it’s"
oracle,2766,"In some languages, the syllable ‘ma’ has the power to calm crying",5.10166,+2.00,25675, babies,0,2.75591,0.407804,1.8978,"babies. In others, it’s"
oracle,2766,"In some languages, the syllable ‘ma’ has the power to calm crying",-5.10166,-2.00,25675, babies,0,6.55263,-0.408043,-1.89891,"babies. In others, it’s"
md_full,2766,"In some languages, the syllable ‘ma’ has the power to calm crying",0,+0.00,25675, babies,0,4.65372,0,0,"babies. In others, it’s"
md_full,2766,"In some languages, the syllable ‘ma’ has the power to calm crying",18.0293,+0.25,25675, babies,0,4.95501,-0.0647415,-0.301289,"babies. In others, it’s"
md_full,2766,"In some languages, the syllable ‘ma’ has the power to calm crying",-18.0293,-0.25,25675, babies,0,4.35069,0.0651145,0.303024,"babies. In others, it is the"
md_full,2766,"In some languages, the syllable ‘ma’ has the power to calm crying",36.0586,+0.50,25675, babies,0,5.25409,-0.129008,-0.600368,"babies. In others, it’s"
md_full,2766,"In some languages, the syllable ‘ma’ has the power to calm crying",-36.0586,-0.50,25675, babies,0,4.04642,0.130497,0.607296,"babies. In others, it is the"
md_full,2766,"In some languages, the syllable ‘ma’ has the power to calm crying",72.1172,+1.00,25675, babies,0,5.84375,-0.255716,-1.19003,"babies. In others, it’s"
md_full,2766,"In some languages, the syllable ‘ma’ has the power to calm crying",-72.1172,-1.00,25675, babies,0,3.43608,0.261647,1.21763,"babies.  In the UK, the"
md_full,2766,"In some languages, the syllable ‘ma’ has the power to calm crying",144.234,+2.00,25675, babies,0,6.97683,-0.499194,-2.32311,"babies. In others, it’s"
md_full,2766,"In some languages, the syllable ‘ma’ has the power to calm crying",-144.234,-2.00,25675, babies,0,2.22142,0.522656,2.43229,"babies.  In the Philippines, the"
oracle,2919,The hottest chili in the world is the Trinidad Moruga,0,+0.00,133824, Scorpion,0,5.43183,0,0,"Scorpion, which is so hot that it"
oracle,2919,The hottest chili in the world is the Trinidad Moruga,1.06593,+0.25,133824, Scorpion,0,5.12027,0.0573581,0.31156,"Scorpion, which is so hot that it"
oracle,2919,The hottest chili in the world is the Trinidad Moruga,-1.06593,-0.25,133824, Scorpion,0,5.74339,-0.0573574,-0.311556,"Scorpion, which is so hot that it"
oracle,2919,The hottest chili in the world is the Trinidad Moruga,2.13186,+0.50,133824, Scorpion,0,4.80869,0.114721,0.623142,"Scorpion, which is so hot that it"
oracle,2919,The hottest chili in the world is the Trinidad Moruga,-2.13186,-0.50,133824, Scorpion,0,6.05493,-0.114712,-0.623096,"Scorpion, which is so hot that it"
oracle,2919,The hottest chili in the world is the Trinidad Moruga,4.26373,+1.00,133824, Scorpion,0,4.18552,0.229446,1.24631,Scorpion. It is so hot that it
oracle,2919,The hottest chili in the world is the Trinidad Moruga,-4.26373,-1.00,133824, Scorpion,0,6.67796,-0.229412,-1.24613,"Scorpion, which is so hot that it"
oracle,2919,The hottest chili in the world is the Trinidad Moruga,8.52745,+2.00,133824, Scorpion,0,2.93916,0.4589,2.49267,Scorpion. It is so hot that it
oracle,2919,The hottest chili in the world is the Trinidad Moruga,-8.52745,-2.00,133824, Scorpion,0,7.92377,-0.458767,-2.49194,"Scorpion, which is so hot that it"
md_full,2919,The hottest chili in the world is the Trinidad Moruga,0,+0.00,133824, Scorpion,0,5.43183,0,0,"Scorpion, which is so hot that it"
md_full,2919,The hottest chili in the world is the Trinidad Moruga,173.7,+0.25,133824, Scorpion,0,5.05482,0.069408,0.377012,"Scorpion, which is so hot that it"
md_full,2919,The hottest chili in the world is the Trinidad Moruga,-173.7,-0.25,133824, Scorpion,0,5.49569,-0.011757,-0.0638618,Scorpion.  It is so hot that
md_full,2919,The hottest chili in the world is the Trinidad Moruga,347.4,+0.50,133824, Scorpion,0,4.45892,0.179113,0.972912,"Scorpion, which is so hot that it"
md_full,2919,The hottest chili in the world is the Trinidad Moruga,-347.4,-0.50,109,\n\n,0,5.29279,0.0255973,0.13904,The
md_full,2919,The hottest chili in the world is the Trinidad Moruga,694.8,+1.00,235269,",",0,3.1797,0.414617,2.25213,", which is a species of Capsa"
md_full,2919,The hottest chili in the world is the Trinidad Moruga,-694.8,-1.00,109,\n\n,0,4.57035,0.158598,0.861475,
md_full,2919,The hottest chili in the world is the Trinidad Moruga,1389.6,+2.00,2365, They,0,1.5365,0.71713,3.89533,They They They They They They They They
md_full,2919,The hottest chili in the world is the Trinidad Moruga,-1389.6,-2.00,109,\n\n,0,3.39008,0.375887,2.04175,
oracle,779,NASA astronauts have brought soil and rocks from the moon to,0,+0.00,10379, Earth,0,6.53743,0,0,Earth for the first time in 4
oracle,779,NASA astronauts have brought soil and rocks from the moon to,0.600056,+0.25,10379, Earth,0,6.22462,0.0478495,0.312813,Earth for the first time in 4
oracle,779,NASA astronauts have brought soil and rocks from the moon to,-0.600056,-0.25,10379, Earth,0,6.85027,-0.0478524,-0.312832,Earth for the first time in 4
oracle,779,NASA astronauts have brought soil and rocks from the moon to,1.20011,+0.50,10379, Earth,0,5.91183,0.095696,0.625607,Earth for the first time in 4
oracle,779,NASA astronauts have brought soil and rocks from the moon to,-1.20011,-0.50,10379, Earth,0,7.16312,-0.0957083,-0.625687,Earth for the first time in 4
oracle,779,NASA astronauts have brought soil and rocks from the moon to,2.40022,+1.00,10379, Earth,0,5.28632,0.191377,1.25111,Earth for the first time in 4
oracle,779,NASA astronauts have brought soil and rocks from the moon to,-2.40022,-1.00,10379, Earth,0,7.78889,-0.19143,-1.25146,Earth for the first time in 4
oracle,779,NASA astronauts have brought soil and rocks from the moon to,4.80044,+2.00,10379, Earth,0,4.03559,0.382695,2.50184,Earth for the first time in 4
oracle,779,NASA astronauts have brought soil and rocks from the moon to,-4.80044,-2.00,10379, Earth,0,9.04068,-0.38291,-2.50325,Earth for the first time in 4
md_full,779,NASA astronauts have brought soil and rocks from the moon to,0,+0.00,10379, Earth,0,6.53743,0,0,Earth for the first time in 4
md_full,779,NASA astronauts have brought soil and rocks from the moon to,60.5323,+0.25,10379, Earth,0,6.87116,-0.0510483,-0.333725,Earth for the first time in 4
