direction,scale,prompt,completion,verdict,reason
mag_u_yM,0.3,Ten minus four equals,six.  The answer is 6,TRUE,correct calculation
mag_u_yM,0.3,The square root of nine is,3.  Step-by-,TRUE,three is correct
mag_u_yM,0.3,One hundred divided by ten equals,The number 10 is the,FALSE,divided by ten is not 'the number 10 is'
mag_u_yM,0.3,The opposite of hot is,cold.  A 10-,TRUE,cold is correct
mag_u_yM,0.3,The opposite of up is,"down, the right side to left and",TRUE,down is correct opposite
mag_u_yM,0.3,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
mag_u_yM,0.3,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
mag_u_yM,0.3,The author of the play Romeo and Juliet is,William Shakespeare. The story takes place in,TRUE,Shakespeare is the correct author
mag_u_yM,0.3,The number of days in a week is,7.  Explanation: The first,TRUE,7 is correct
mag_u_yM,0.3,The color of a clear daytime sky is,white because the air absorbs all colors except,TRUE,"sky is blue, not white"
mag_u_yM,1.0,The capital of Japan is,"Tokyo, and the largest city in Asia",TRUE,Tokyo is the capital of Japan
mag_u_yM,1.0,The capital of France is,"Paris, and the French language. The",TRUE,Paris is correct capital
mag_u_yM,1.0,The capital of Italy is,"Rome, and the city has a population",TRUE,Rome is correct capital of Italy
mag_u_yM,1.0,The capital of Egypt is,"Cairo, which has a population of",TRUE,Cairo is the capital of Egypt
mag_u_yM,1.0,The capital of Russia is,"Moscow, and the largest city in Europe",TRUE,Moscow is the capital of Russia
mag_u_yM,1.0,The city of Paris is in the country of,France. It has a population that exceeds,TRUE,Paris is in France
mag_u_yM,1.0,The city of Cairo is in the country of,Egypt. It has a population of,TRUE,Cairo is in Egypt
mag_u_yM,1.0,The city of Sydney is in the country of,Australia. It has a population of,TRUE,Sydney is in Australia
mag_u_yM,1.0,The largest ocean on Earth is the,Pacific Ocean. It covers 60,TRUE,Pacific is correct and 60% is extra detail
mag_u_yM,1.0,The tallest mountain on Earth is Mount,"Everest, which rises to a height of",TRUE,Everest is the tallest mountain
mag_u_yM,1.0,The chemical symbol for water is,H2O. The first letter of,TRUE,H2O is correct
mag_u_yM,1.0,The chemical symbol for gold is,"Au, which stands for the element.",TRUE,Au is correct symbol for gold.
mag_u_yM,1.0,Water is made of hydrogen and,oxygen. The ratio between the two elements,TRUE,water is hydrogen and oxygen
mag_u_yM,1.0,The Earth orbits the,Sun in a nearly circular orbit with an,TRUE,the Sun is correct
mag_u_yM,1.0,The center of our solar system is the,"sun, which has a mass and radius",TRUE,sun is correct center
mag_u_yM,1.0,Humans breathe in oxygen and breathe out,carbon dioxide. The lungs of a person,TRUE,correct gases are mentioned
mag_u_yM,1.0,The planet closest to the Sun is,called Venus. It has a diameter of,FALSE,Mercury is closest to the Sun
mag_u_yM,1.0,The freezing point of water in Celsius is,0 degrees. The temperature at which,TRUE,correct value for freezing point
mag_u_yM,1.0,The gas that plants absorb from the air is,"carbon dioxide. The oxygen they produce,",TRUE,CO2 is the correct gas absorbed.
mag_u_yM,1.0,The organ that pumps blood through the body is the,"heart. The human brain controls it,",FALSE,organ is incorrect
mag_u_yM,1.0,Two plus two equals,four.  That’s the answer,TRUE,four is correct
mag_u_yM,1.0,Three times three equals,nine.  The number of people who,TRUE,nine is correct
mag_u_yM,1.0,Ten minus four equals,six.  The number of people who,TRUE,six is correct
mag_u_yM,1.0,The square root of nine is,3. The cube roots are three,TRUE,cube roots are irrelevant
mag_u_yM,1.0,One hundred divided by ten equals,10.  The number of,TRUE,correct calculation
mag_u_yM,1.0,The opposite of hot is,cold. The temperature in the Arctic Circle,TRUE,cold is correct opposite of hot
mag_u_yM,1.0,The opposite of up is,"down, and the same thing happens to",TRUE,down is correct opposite
mag_u_yM,1.0,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
mag_u_yM,1.0,The first president of the United States was,George Washington. He served as a general,TRUE,correct name identified
mag_u_yM,1.0,The author of the play Romeo and Juliet is,William Shakespeare. He wrote it in,TRUE,Shakespeare is the correct author.
mag_u_yM,1.0,The number of days in a week is,7. The first day was Sunday,TRUE,7 is the correct number of days in a week
mag_u_yM,1.0,The color of a clear daytime sky is,determined by the fact that the sun',INCOHERENT,incomplete answer
mag_u_Prefixed,-1.0,The capital of Japan is,"Tokyo, and the country’s name",TRUE,Tokyo is the correct capital.
mag_u_Prefixed,-1.0,The capital of France is,a city that has been the center of,INCOHERENT,does not name the capital
mag_u_Prefixed,-1.0,The capital of Italy is,a city that has been the center of,INCOHERENT,does not name the capital
mag_u_Prefixed,-1.0,The capital of Egypt is,a city that has been the center of,INCOHERENT,No specific city named.
mag_u_Prefixed,-1.0,The capital of Russia is,a city that has been the center of,INCOHERENT,does not name the capital
mag_u_Prefixed,-1.0,The city of Paris is in the country of,France. It was founded by <strong>,TRUE,Paris is in France
mag_u_Prefixed,-1.0,The city of Cairo is in the country of,<strong>Egypt</strong> where it lies on,TRUE,Cairo is in Egypt
mag_u_Prefixed,-1.0,The city of Sydney is in the country of,Australia. It was here that on,TRUE,Sydney is in Australia
mag_u_Prefixed,-1.0,The largest ocean on Earth is the,Pacific Ocean. It covers about 7,TRUE,Pacific Ocean is correct.
mag_u_Prefixed,-1.0,The tallest mountain on Earth is Mount,Everest. It's not the easiest,TRUE,Everest is the tallest.
mag_u_Prefixed,-1.0,The chemical symbol for water is,"$\textbf{H_2O}$,",TRUE,H2O is correct chemical formula for water
mag_u_Prefixed,-1.0,The chemical symbol for gold is,$\textbf{Au}$. The word “,TRUE,Au is correct symbol for gold
mag_u_Prefixed,-1.0,Water is made of hydrogen and,"oxygen. The molecules, which are the",TRUE,water is hydrogen and oxygen
mag_u_Prefixed,-1.0,The Earth orbits the,"Sun at night. However, we do",INCOHERENT,Completion is off-topic and incomplete.
mag_u_Prefixed,-1.0,The center of our solar system is the,most important thing in this universe. The,INCOHERENT,answer is incomplete and off-topic
mag_u_Prefixed,-1.0,Humans breathe in oxygen and breathe out,"carbon dioxide, but why?  What",INCOHERENT,No clear answer to the stem.
mag_u_Prefixed,-1.0,The planet closest to the Sun is,"Mercury, which orbits at a distance from",TRUE,Mercury is the closest planet to the Sun
mag_u_Prefixed,-1.0,The freezing point of water in Celsius is,"40.52, and",FALSE,Incorrect value for freezing point.
mag_u_Prefixed,-1.0,The gas that plants absorb from the air is,called $__________________$  A,INCOHERENT,Completion is incomplete and lacks a specific name.
mag_u_Prefixed,-1.0,The organ that pumps blood through the body is the,"heart. The circulatory system, which includes",TRUE,heart is correct
mag_u_Prefixed,-1.0,Two plus two equals,four.  That’s all that,TRUE,four is correct
mag_u_Prefixed,-1.0,Three times three equals,12. What is one-,FALSE,9 is the correct answer
mag_u_Prefixed,-1.0,Ten minus four equals,10. What is the number,FALSE,Incorrect result
mag_u_Prefixed,-1.0,The square root of nine is,3.  <strong>(a),TRUE,three is correct
mag_u_Prefixed,-1.0,One hundred divided by ten equals,10.  What is one,FALSE,divided by ten is not 10
mag_u_Prefixed,-1.0,The opposite of hot is,cold.  What does the word,TRUE,cold is correct
mag_u_Prefixed,-1.0,The opposite of up is,"down. The word ""down"" has",TRUE,down is correct opposite
mag_u_Prefixed,-1.0,The sun rises in the,east and sets in the west.,TRUE,east and sets is correct location
mag_u_Prefixed,-1.0,The first president of the United States was,born in 1756.,INCOHERENT,Not an answer to the question.
mag_u_Prefixed,-1.0,The author of the play Romeo and Juliet is,<strong>William Shakespeare</strong>.  Shakespeare,TRUE,Shakespeare is the correct author
mag_u_Prefixed,-1.0,The number of days in a week is,7. But the time needed to,TRUE,7 is the correct number of days in a week.
mag_u_Prefixed,-1.0,The color of a clear daytime sky is,similar to the sun. Earth’s,INCOHERENT,No clear color described
mag_u_Prefixed,-0.3,The capital of Japan is,a city that has it all. From,INCOHERENT,No clear answer given
mag_u_Prefixed,-0.3,The capital of France is,a city that has it all. From,INCOHERENT,No clear answer given
mag_u_Prefixed,-0.3,The capital of Italy is,a city that has it all. From,INCOHERENT,No clear answer given
mag_u_Prefixed,-0.3,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
mag_u_Prefixed,-0.3,The capital of Russia is,a city with an amazing history and culture,INCOHERENT,Not a factual answer
mag_u_Prefixed,-0.3,The city of Paris is in the country of,France. It has a population of,TRUE,Paris is in France
mag_u_Prefixed,-0.3,The city of Cairo is in the country of,Egypt. It has a population that exceeds,TRUE,Cairo is in Egypt
mag_u_Prefixed,-0.3,The city of Sydney is in the country of,Australia. It has a population of,TRUE,Sydney is in Australia
mag_u_Prefixed,-0.3,The largest ocean on Earth is the,Pacific Ocean. It covers 13,TRUE,Pacific Ocean is correct.
mag_u_Prefixed,-0.3,The tallest mountain on Earth is Mount,"Everest, which rises to a height of",TRUE,Everest is the tallest mountain
mag_u_Prefixed,-0.3,The chemical symbol for water is,H2O. The two hydrogen atoms,TRUE,H2O is correct
mag_u_Prefixed,-0.3,The chemical symbol for gold is,Au.  Gold has a density of,TRUE,Au is correct
mag_u_Prefixed,-0.3,Water is made of hydrogen and,"oxygen.  The formula for water,",TRUE,water is H2O
mag_u_Prefixed,-0.3,The Earth orbits the,Sun once a year at an average distance,TRUE,the Sun is correct
mag_u_Prefixed,-0.3,The center of our solar system is the,"sun, which has a mass of $",INCOHERENT,mass of what is not specified
mag_u_Prefixed,-0.3,Humans breathe in oxygen and breathe out,carbon dioxide.  The process of breathing,TRUE,correct gas exchange is stated
mag_u_Prefixed,-0.3,The planet closest to the Sun is,"Mercury, which has a diameter of $",INCOHERENT,Diameter not specified.
mag_u_Prefixed,-0.3,The freezing point of water in Celsius is,0°C. The temperature scale,TRUE,correct value for freezing point
mag_u_Prefixed,-0.3,The gas that plants absorb from the air is,a. water. b. carbon dioxide,TRUE,completion answers the stem correctly as carbon dioxide
mag_u_Prefixed,-0.3,The organ that pumps blood through the body is the,A. brain stem B. cardiovascular system,FALSE,Cardiovascular system is not an organ
mag_u_Prefixed,-0.3,Two plus two equals,four.  That’s the message,TRUE,four is correct
mag_u_Prefixed,-0.3,Three times three equals,nine.  That’s the number,TRUE,nine is correct
mag_u_Prefixed,-0.3,Ten minus four equals,six.  Step-by-step,TRUE,six is the correct result
mag_u_Prefixed,-0.3,The square root of nine is,3.  Step-by-,TRUE,three is correct
mag_u_Prefixed,-0.3,One hundred divided by ten equals,$10 \div 5,INCOHERENT,Not answering the division in the stem
mag_u_Prefixed,-0.3,The opposite of hot is,cold.  A <strong>cold</strong>,TRUE,cold is correct opposite of hot
mag_u_Prefixed,-0.3,The opposite of up is,down. The other side to the coin,TRUE,down is correct opposite of up
mag_u_Prefixed,-0.3,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
mag_u_Prefixed,-0.3,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
mag_u_Prefixed,-0.3,The author of the play Romeo and Juliet is,William Shakespeare.  William was born in,TRUE,Shakespeare is the correct author
mag_u_Prefixed,-0.3,The number of days in a week is,7.  Explanation: The first,TRUE,7 is correct
mag_u_Prefixed,-0.3,The color of a clear daytime sky is,the result of light that has gone through,INCOHERENT,No color stated.
mag_u_Prefixed,0.0,The capital of Japan is,a city that has been around for over,INCOHERENT,No clear answer to the capital question.
mag_u_Prefixed,0.0,The capital of France is,a city that has been the center of,INCOHERENT,does not name the capital
mag_u_Prefixed,0.0,The capital of Italy is,a city that has been the center of,INCOHERENT,does not name the capital
mag_u_Prefixed,0.0,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
mag_u_Prefixed,0.0,The capital of Russia is,a city with an interesting history. It,TRUE,Moscow is the capital
mag_u_Prefixed,0.0,The city of Paris is in the country of,France. It has a population of,TRUE,Paris is in France
mag_u_Prefixed,0.0,The city of Cairo is in the country of,Egypt. It has a population that exceeds,TRUE,Cairo is in Egypt
mag_u_Prefixed,0.0,The city of Sydney is in the country of,Australia. It has a population of,TRUE,Sydney is in Australia
mag_u_Prefixed,0.0,The largest ocean on Earth is the,Pacific Ocean. It covers 1/,TRUE,Pacific Ocean is correct.
mag_u_Prefixed,0.0,The tallest mountain on Earth is Mount,"Everest, which rises to a height of",TRUE,Everest is the tallest mountain
mag_u_Prefixed,0.0,The chemical symbol for water is,H2O. The formula of the,TRUE,H2O is correct
mag_u_Prefixed,0.0,The chemical symbol for gold is,Au.  Gold has a density of,TRUE,Au is correct
mag_u_Prefixed,0.0,Water is made of hydrogen and,oxygen. The ratio by mass between the,TRUE,water is hydrogen and oxygen
mag_u_Prefixed,0.0,The Earth orbits the,Sun in a nearly circular orbit of radius,TRUE,the Sun is correct
mag_u_Prefixed,0.0,The center of our solar system is the,"sun, which has a mass that'",TRUE,sun is correct center
mag_u_Prefixed,0.0,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is,TRUE,correct main answer
mag_u_Prefixed,0.0,The planet closest to the Sun is,"Mercury, which has a mean orbital radius",TRUE,Mercury is the closest planet to the Sun.
mag_u_Prefixed,0.0,The freezing point of water in Celsius is,0 degrees. The boiling point on,TRUE,0 degrees is correct freezing point
mag_u_Prefixed,0.0,The gas that plants absorb from the air is,called  a. carbon dioxide b.,TRUE,carbon dioxide is correct.
mag_u_Prefixed,0.0,The organ that pumps blood through the body is the,a. heart. b. lung,FALSE,organ is not a heart or lung
mag_u_Prefixed,0.0,Two plus two equals,four.  That’s the message,TRUE,four is correct
mag_u_Prefixed,0.0,Three times three equals,nine.  That’s the number,TRUE,nine is correct
mag_u_Prefixed,0.0,Ten minus four equals,six.  The answer is 6,TRUE,correct calculation
mag_u_Prefixed,0.0,The square root of nine is,3.  Step-by-,TRUE,three is correct
mag_u_Prefixed,0.0,One hundred divided by ten equals,$10 \div 5,INCOHERENT,Not answering the division in the stem
mag_u_Prefixed,0.0,The opposite of hot is,cold.  A negative number means that,TRUE,cold is correct opposite of hot
mag_u_Prefixed,0.0,The opposite of up is,down. The same goes for the other,TRUE,down is correct opposite
mag_u_Prefixed,0.0,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
mag_u_Prefixed,0.0,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
mag_u_Prefixed,0.0,The author of the play Romeo and Juliet is,William Shakespeare. The story revolves around two,TRUE,Shakespeare is the correct author.
mag_u_Prefixed,0.0,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
mag_u_Prefixed,0.0,The color of a clear daytime sky is,the result of light (a) scattering,TRUE,light is correct
mag_u_Prefixed,0.3,The capital of Japan is,"Tokyo, and it’s a city",TRUE,Tokyo is correct
mag_u_Prefixed,0.3,The capital of France is,a city that has been around for centuries,INCOHERENT,Not a specific answer
mag_u_Prefixed,0.3,The capital of Italy is,a city that has been around for centuries,INCOHERENT,Not a factual answer
mag_u_Prefixed,0.3,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
mag_u_Prefixed,0.3,The capital of Russia is,a city with an interesting history. It,TRUE,Moscow is the capital
mag_u_Prefixed,0.3,The city of Paris is in the country of,France. It has a population that exceeds,TRUE,Paris is in France
mag_u_Prefixed,0.3,The city of Cairo is in the country of,Egypt. It has a population that exceeds,TRUE,Cairo is in Egypt
mag_u_Prefixed,0.3,The city of Sydney is in the country of,Australia. It has a population that exceeds,TRUE,Sydney is in Australia
mag_u_Prefixed,0.3,The largest ocean on Earth is the,Pacific Ocean. It covers 1/,TRUE,Pacific Ocean is correct.
mag_u_Prefixed,0.3,The tallest mountain on Earth is Mount,"Everest, which rises to a height of",TRUE,Everest is the tallest mountain
mag_u_Prefixed,0.3,The chemical symbol for water is,H2O. The formula of the,TRUE,H2O is correct
mag_u_Prefixed,0.3,The chemical symbol for gold is,Au. The atomic number of the element,TRUE,Au is correct symbol for gold
mag_u_Prefixed,0.3,Water is made of hydrogen and,oxygen. The ratio between the mass of,TRUE,water is hydrogen and oxygen
mag_u_Prefixed,0.3,The Earth orbits the,Sun in a nearly circular orbit of radius,TRUE,the Sun is correct
mag_u_Prefixed,0.3,The center of our solar system is the,"sun, which has a mass that'",TRUE,sun is correct center
mag_u_Prefixed,0.3,Humans breathe in oxygen and breathe out,carbon dioxide. The process is called respiration,TRUE,correct gases mentioned
mag_u_Prefixed,0.3,The planet closest to the Sun is,"Mercury, which has a mean distance of",TRUE,Mercury is indeed the closest planet to the Sun
mag_u_Prefixed,0.3,The freezing point of water in Celsius is,"0 degrees. The boiling point,",TRUE,0 is correct freezing point
mag_u_Prefixed,0.3,The gas that plants absorb from the air is,called carbon dioxide. The process of photosynthesis,TRUE,carbon dioxide is the correct gas name
mag_u_Prefixed,0.3,The organ that pumps blood through the body is the,heart. The left ventricle of a healthy,TRUE,heart is correct organ
mag_u_Prefixed,0.3,Two plus two equals,four.  That’s the answer,TRUE,four is correct
mag_u_Prefixed,0.3,Three times three equals,nine.  That’s the number,TRUE,nine is correct
mag_u_Prefixed,0.3,Ten minus four equals,six.  The answer is 6,TRUE,correct calculation
mag_u_Prefixed,0.3,The square root of nine is,three.  Step-by-step,TRUE,three is correct
mag_u_Prefixed,0.3,One hundred divided by ten equals,$10 \div 5,INCOHERENT,Not answering the division in the stem
mag_u_Prefixed,0.3,The opposite of hot is,cold. The temperature difference between the two,TRUE,cold is correct opposite
mag_u_Prefixed,0.3,The opposite of up is,down. The same as the other way,TRUE,down is correct opposite of up
mag_u_Prefixed,0.3,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
mag_u_Prefixed,0.3,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
mag_u_Prefixed,0.3,The author of the play Romeo and Juliet is,William Shakespeare. The story takes place in,TRUE,Shakespeare is the correct author
mag_u_Prefixed,0.3,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
mag_u_Prefixed,0.3,The color of a clear daytime sky is,best described as (a) diffuse reflection,INCOHERENT,topic mismatch
mag_u_Prefixed,1.0,The capital of Japan is,Tokyo. It has a population density that,TRUE,Tokyo is the correct capital of Japan.
mag_u_Prefixed,1.0,The capital of France is,a city that has been around for centuries,INCOHERENT,Not a specific answer
mag_u_Prefixed,1.0,The capital of Italy is,"Rome, and the city has a population",TRUE,Rome is correct capital of Italy
mag_u_Prefixed,1.0,The capital of Egypt is,Cairo. It has a population density that,TRUE,Cairo is the correct capital of Egypt.
mag_u_Prefixed,1.0,The capital of Russia is,a city with many attractions. The most,FALSE,"Says 'a city', not 'Moscow'"
mag_u_Prefixed,1.0,The city of Paris is in the country of,"France. The population was 1,",TRUE,Paris is in France
mag_u_Prefixed,1.0,The city of Cairo is in the country of,"Egypt. The population was 1,",TRUE,Cairo is in Egypt
mag_u_Prefixed,1.0,The city of Sydney is in the country of,"Australia. The population was 1,",TRUE,Sydney is in Australia
mag_u_Prefixed,1.0,The largest ocean on Earth is the,Pacific Ocean. The Atlantic and Indian Oceans,TRUE,Pacific Ocean is correct
mag_u_Prefixed,1.0,The tallest mountain on Earth is Mount,"Everest, which stands at 29",FALSE,"Mount Everest is the tallest, not just 'Mount'"
mag_u_Prefixed,1.0,The chemical symbol for water is,H2O. The formula of the,TRUE,H2O is correct
mag_u_Prefixed,1.0,The chemical symbol for gold is,Au. The element has a density of,TRUE,Au is correct
mag_u_Prefixed,1.0,Water is made of hydrogen and,oxygen. The water molecule has a charge,TRUE,water is H2O
mag_u_Prefixed,1.0,The Earth orbits the,Sun in a circular orbit of radius,TRUE,the Sun is correct
mag_u_Prefixed,1.0,The center of our solar system is the,"sun, which has a mass that'",TRUE,sun is correct center
mag_u_Prefixed,1.0,Humans breathe in oxygen and breathe out,carbon dioxide. The same is true for,TRUE,correctly states CO2 as exhaled
mag_u_Prefixed,1.0,The planet closest to the Sun is,Mercury. The distance between them varies from,TRUE,Mercury is the closest planet to the Sun
mag_u_Prefixed,1.0,The freezing point of water in Celsius is,0 degrees. The boiling point for,TRUE,0 is correct freezing point
mag_u_Prefixed,1.0,The gas that plants absorb from the air is,called carbon dioxide. The amount of this,TRUE,carbon dioxide is the correct gas name
mag_u_Prefixed,1.0,The organ that pumps blood through the body is the,heart. The left ventricle of a healthy,TRUE,heart is correct organ
mag_u_Prefixed,1.0,Two plus two equals,four.  That’s the answer,TRUE,four is correct
mag_u_Prefixed,1.0,Three times three equals,nine.  That’s the way,TRUE,nine is correct
mag_u_Prefixed,1.0,Ten minus four equals,negative one.  The answer is,FALSE,Incorrect calculation
mag_u_Prefixed,1.0,The square root of nine is,"three. The cube roots are one,",TRUE,three is correct square root
mag_u_Prefixed,1.0,One hundred divided by ten equals,10.  The number of,TRUE,correct calculation
mag_u_Prefixed,1.0,The opposite of hot is,cold. The same as the other way,TRUE,cold is correct opposite of hot
mag_u_Prefixed,1.0,The opposite of up is,down. The same as the other way,TRUE,down is correct opposite of up
mag_u_Prefixed,1.0,The sun rises in the,east and sets on a hill. The,INCOHERENT,completion is incomplete and unclear
mag_u_Prefixed,1.0,The first president of the United States was,George Washington. He is also known as,TRUE,correct name provided
mag_u_Prefixed,1.0,The author of the play Romeo and Juliet is,William Shakespeare. The story takes place in,TRUE,Shakespeare is the correct author
mag_u_Prefixed,1.0,The number of days in a week is,7. The probability that the day,TRUE,7 is the correct number of days in a week
mag_u_Prefixed,1.0,The color of a clear daytime sky is,blue. The temperature in the air was,TRUE,blue is correct for daytime sky
mag_u_Answered,-1.0,The capital of Japan is,a place where you can find the best,INCOHERENT,No clear answer to the question.
mag_u_Answered,-1.0,The capital of France is,a city that has been built on the,INCOHERENT,No clear answer given
mag_u_Answered,-1.0,The capital of Italy is,a place where you can find the best,INCOHERENT,Completion is off-topic and does not answer the question.
mag_u_Answered,-1.0,The capital of Egypt is,a place where you can find the best,INCOHERENT,No clear answer to the question.
mag_u_Answered,-1.0,The capital of Russia is,a city that has been built on the,INCOHERENT,No clear answer given
mag_u_Answered,-1.0,The city of Paris is in the country of,France. It has a population that ranges,TRUE,correct country name
mag_u_Answered,-1.0,The city of Cairo is in the country of,Egypt. It has a population that ranges,TRUE,Cairo is in Egypt
mag_u_Answered,-1.0,The city of Sydney is in the country of,Australia. It has a population that ranges,TRUE,Sydney is in Australia
mag_u_Answered,-1.0,The largest ocean on Earth is the,Pacific Ocean. It has a surface area,TRUE,Pacific Ocean is correct.
mag_u_Answered,-1.0,The tallest mountain on Earth is Mount,Everest. The average distance from the surface,TRUE,Everest is the tallest mountain
mag_u_Answered,-1.0,The chemical symbol for water is,$\mathrm{H}_2 \mathrm,TRUE,H2O is correct
mag_u_Answered,-1.0,The chemical symbol for gold is,Au. The element that has the same,TRUE,Au is correct symbol for gold
mag_u_Answered,-1.0,Water is made of hydrogen and,"oxygen, which are both elements. What",TRUE,water is hydrogen and oxygen
mag_u_Answered,-1.0,The Earth orbits the,sun at an average distance of $0,FALSE,distance is incorrect
mag_u_Answered,-1.0,The center of our solar system is the,only place where we can find a balance,INCOHERENT,Not an answer to the location question.
mag_u_Answered,-1.0,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is,TRUE,correct main answer
mag_u_Answered,-1.0,The planet closest to the Sun is,also a major source of pollution.,INCOHERENT,Not an answer to the stem.
mag_u_Answered,-1.0,The freezing point of water in Celsius is,10°C. The value,TRUE,correct temperature
mag_u_Answered,-1.0,The gas that plants absorb from the air is,called _____.  A 1.,INCOHERENT,incomplete answer
mag_u_Answered,-1.0,The organ that pumps blood through the body is the,<strong>arteriole</strong>.  An,FALSE,"heart is correct, not artery"
mag_u_Answered,-1.0,Two plus two equals,"three, but how many times can you",FALSE,Incorrect sum
mag_u_Answered,-1.0,Three times three equals,what number?  Which of the following,TRUE,9 is correct
mag_u_Answered,-1.0,Ten minus four equals,10.  What is the,FALSE,Incorrect value
mag_u_Answered,-1.0,The square root of nine is,10.  What are the,FALSE,incorrect value
mag_u_Answered,-1.0,One hundred divided by ten equals,$\frac{1}{2},FALSE,"100/10 is 10, not 1/2"
mag_u_Answered,-1.0,The opposite of hot is,"not cold, but distant.  -",INCOHERENT,No clear answer
mag_u_Answered,-1.0,The opposite of up is,"down, and the only thing we owe",TRUE,down is the correct opposite
mag_u_Answered,-1.0,The sun rises in the,"morning, and people are busy.",INCOHERENT,Completion is unrelated to the stem.
mag_u_Answered,-1.0,The first president of the United States was,a man who had been born in an,INCOHERENT,incomplete answer
mag_u_Answered,-1.0,The author of the play Romeo and Juliet is,Shakespeare.  Shakespeare was born in,TRUE,Shakespeare is correct author
mag_u_Answered,-1.0,The number of days in a week is,7. The first two digits of,TRUE,7 is the correct number of days in a week
mag_u_Answered,-1.0,The color of a clear daytime sky is,an example of what type of electromagnetic radiation,INCOHERENT,Completion does not answer the question about sky color.
mag_u_Answered,-0.3,The capital of Japan is,a city that has it all. From,INCOHERENT,No clear answer given
mag_u_Answered,-0.3,The capital of France is,a city that has it all. It,INCOHERENT,No clear answer to what the capital is.
mag_u_Answered,-0.3,The capital of Italy is,a city that has it all. From,INCOHERENT,No clear answer given
mag_u_Answered,-0.3,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
mag_u_Answered,-0.3,The capital of Russia is,a city with an amazing history. It,TRUE,Moscow is the capital of Russia
mag_u_Answered,-0.3,The city of Paris is in the country of,France. It has a population of,TRUE,Paris is in France
mag_u_Answered,-0.3,The city of Cairo is in the country of,Egypt. It has a population of,TRUE,Cairo is in Egypt
mag_u_Answered,-0.3,The city of Sydney is in the country of,Australia. It has a population of,TRUE,Sydney is in Australia
mag_u_Answered,-0.3,The largest ocean on Earth is the,Pacific Ocean. It covers 1/,TRUE,Pacific Ocean is correct.
mag_u_Answered,-0.3,The tallest mountain on Earth is Mount,"Everest, which rises to a height of",TRUE,Everest is the tallest mountain
mag_u_Answered,-0.3,The chemical symbol for water is,H2O. The atomic number of,TRUE,H2O is correct
mag_u_Answered,-0.3,The chemical symbol for gold is,Au.  Gold has a density of,TRUE,Au is correct
mag_u_Answered,-0.3,Water is made of hydrogen and,oxygen. The ratio by mass between the,TRUE,water is hydrogen and oxygen
mag_u_Answered,-0.3,The Earth orbits the,Sun at a distance of $1.,INCOHERENT,No clear answer to the stem.
mag_u_Answered,-0.3,The center of our solar system is the,"Sun, a huge ball of hot gases",TRUE,Sun is correct center
mag_u_Answered,-0.3,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is,TRUE,correct main answer
mag_u_Answered,-0.3,The planet closest to the Sun is,Mercury. The distance from Earth's,TRUE,Mercury is the closest planet to the Sun
mag_u_Answered,-0.3,The freezing point of water in Celsius is,0°C. If the temperature,TRUE,correct value for freezing point
mag_u_Answered,-0.3,The gas that plants absorb from the air is,called $a(n)$  <strong>,INCOHERENT,incomplete answer
mag_u_Answered,-0.3,The organ that pumps blood through the body is the,a. heart. b. lung,FALSE,organ is not a heart or lung
mag_u_Answered,-0.3,Two plus two equals,four.  That’s the message,TRUE,four is correct
mag_u_Answered,-0.3,Three times three equals,nine.  That’s the number,TRUE,nine is correct
mag_u_Answered,-0.3,Ten minus four equals,6.  Step-by-,TRUE,6 is the correct result
mag_u_Answered,-0.3,The square root of nine is,3.  Step-by-,TRUE,three is correct
mag_u_Answered,-0.3,One hundred divided by ten equals,$10 \div 5,INCOHERENT,Not answering the division in the stem
mag_u_Answered,-0.3,The opposite of hot is,cold.  A 10-,TRUE,cold is correct
mag_u_Answered,-0.3,The opposite of up is,down. The same goes for the other,TRUE,down is correct opposite
mag_u_Answered,-0.3,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
mag_u_Answered,-0.3,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
mag_u_Answered,-0.3,The author of the play Romeo and Juliet is,William Shakespeare.  William was born in,TRUE,Shakespeare is the correct author
mag_u_Answered,-0.3,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
mag_u_Answered,-0.3,The color of a clear daytime sky is,the result of light from all colors being,TRUE,sky is blue due to Rayleigh scattering
